,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI
2016-01-01,-0.002508873814836344,-0.0009596854094800276,-0.0015870640207607575,-0.0006868535685975398,-0.0014801743153779474,-3.194113233337151e-05,-0.0001240577231302219,-0.00046102848695395604,-0.0007341942478430008,-0.00024348155560123977,-0.0009046930736474018,-0.0005702757455197625,-0.0038744365954557236,-0.0006317137638555772,-0.00039120842325448136,-0.0041415572061393995,-0.0006516302048740764
2016-01-04,0.0002567076422063699,6.666194171344556e-05,6.580536282614631e-05,8.881060640496182e-05,0.00038739271460361697,-0.0006226936142047849,-2.8588010566004273e-05,0.0001294090663606204,0.00017777425773493396,-1.401076791970274e-05,0.00023318468185916513,-4.326310637670016e-05,-0.0005734322536354701,0.00010098211442763508,0.0003119643214015133,-0.0010531687931008124,-2.2671767827668624e-05
2016-01-05,-0.002468251024165696,-0.00018408148724583597,-0.00018909495650096207,-0.00026852322968807233,-0.0009470083810105079,-0.0004471133682121972,-0.0002178101076070981,-0.0001508357251673308,-0.0004983924732880306,-0.00012870163569712387,-0.0001512268370742904,0.0,-0.0013394606461140058,-0.00026230105967231526,-0.0009766811627532025,-0.001894820486675638,-0.00017893030716571094
2016-01-06,-0.004814705392227523,-0.0003519241593399241,-0.0006684946667937596,-0.0003518631051504802,-0.0005503787822261603,-0.0007082863508087881,-0.00038006170359454916,-0.00030384423633992517,-0.0008234499583010712,-0.00037427024108180475,-0.00046613368671206273,-0.0003521252807639596,-0.004928849953436783,-0.0004194800349139239,0.0,-0.00818028363226908,-0.000490314396065978
2016-01-07,-0.0018771712986154526,-0.00032039298815939065,-0.00031760085526158336,-0.00035657477865158827,-0.000639058903262666,-0.0001514744534889178,-4.229115648218188e-05,-6.224036373432787e-05,-0.00010664232024873218,-0.00011969586365389414,0.0002109536987012359,-5.085712600171887e-05,0.0010233611149195433,2.9544380047702742e-06,0.0,-0.0014832327068896353,2.6256458800572916e-05
2016-01-08,0.0002246239902359869,2.051078537772496e-05,-7.631294213907383e-06,-0.00011154672701710376,-0.00018778658298644236,-0.00037389240874054626,-0.00010020355872168569,-0.00013110225817949785,-0.0006763556741018518,0.00021677114030112956,-0.00033708990247048034,0.0,-0.0006225948792335563,0.00014259087080321957,-0.0022253035305072775,0.0005458453500885306,0.0
2016-01-11,0.0008285709972294213,0.0002887873152282678,0.0004721818176992631,0.0003555885139402819,0.0002964526168888664,8.645096685624958e-05,0.00011343107064599302,0.00015580182593294878,-0.0005917859022177565,0.00013223509627294908,-0.00022371632699365836,-9.83826178463358e-06,-0.001615917007108008,-5.2898016826894174e-05,-8.724648525451699e-05,0.0016749941344659373,-0.0008292645777846984
2016-01-12,-0.0032936161670995335,1.1706056391542472e-05,-0.00015953358500227306,7.032154215778418e-05,0.00029602997352093743,0.00041180015868880464,-0.00037787992071988235,6.0043813001069774e-05,-0.0009557488903651841,-5.318129651351194e-06,0.0007123730381092393,0.00012137239665281684,0.0012747626298059657,-6.138445792377252e-05,-0.00043639669789984504,-0.005207055030734324,0.0009006307631475206
2016-01-13,0.0026243466460355355,-0.0003449339520544595,-0.0005028191265740572,-0.00045676375648003606,-0.00041806157126661974,-0.0004074593871428492,0.00032381054023232524,-5.576352892123646e-05,0.0010241404287602124,0.00010577122483405803,-0.00023374893208993476,-0.0002781308468865605,-0.0012290070829919196,-0.0003078397738911901,0.0004949583166833464,0.0030884394252923887,-0.0006158011295162633
2016-01-14,-0.0030224533770350534,-0.0009334146439097674,-0.0012352009728408843,-0.0006861798043535787,-0.0012117057976605815,-0.0002894196142325143,-0.0005262559272176715,-0.0004978744772170703,-0.0016643969751220433,-0.00020800663152855458,-0.0006734607692477384,-0.0004541625519934687,-0.0032796398533726893,-0.00034862751875703267,-0.0034624857785021247,-0.00406419173735435,-0.0002777514735312625
