,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
1995-01-11,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001,0.07142857500000001
1995-01-12,0.04548016913942857,0.0719708773865143,0.0672905414874,0.05223646959742857,0.08393571402505717,0.05684162150442857,0.08393571402505717,0.08393571402505717,0.05080757562685714,0.07140336170191428,0.14857984705680002,0.048949372708,0.08393571402505717,0.05069729909285713
1995-01-13,0.03823657327914285,0.07923455348441286,0.06871064716711536,0.04629794821640857,0.07594633266559143,0.052410493536625725,0.07594633266559143,0.07594633266559143,0.0526217353691,0.07489217059869627,0.19358519107223426,0.0400324607694857,0.07594633266559143,0.05019289135944571
1995-01-16,0.037623679731019995,0.08016004605639186,0.0675735598743134,0.044516888709086676,0.07647331061639027,0.05090215465845751,0.07647331061639027,0.07647331061639027,0.05189763828304286,0.07698866345086872,0.1986783261797611,0.037589726832934274,0.07647331061639027,0.04817606260381369
1995-01-17,0.03869677498146629,0.08275629731095022,0.06619499426648387,0.0442004387799709,0.07650333396693886,0.051030172476192306,0.07650333396693886,0.07650333396693886,0.051842038889707946,0.07379929864631735,0.19878844500437437,0.03843364485206428,0.07650333396693886,0.04824457391000829
1995-01-18,0.040042105596881226,0.08673221658113366,0.06602625994951364,0.044224475100783374,0.07501605360119427,0.0516392744214729,0.07501605360119427,0.07501605360119427,0.05019502190460094,0.07297740330886975,0.20106034873101147,0.03841411003765188,0.07501605360119427,0.048624565546300715
1995-01-19,0.03963669154956062,0.09081857054831577,0.06560053718448877,0.04240320428889165,0.07149040942774322,0.050788937807279236,0.07149040942774322,0.07149040942774322,0.049418225166735275,0.07470930035164844,0.21301237848643997,0.03813008875296867,0.07149040942774322,0.04952042287625162
1995-01-20,0.03913651637806648,0.09014828509284477,0.06497639208904293,0.04089030026027931,0.0699540403619227,0.05031843216426906,0.0699540403619227,0.0699540403619227,0.04894201114132405,0.07790217150468638,0.21868654373512952,0.03836090294110544,0.0699540403619227,0.050822282467923044
1995-01-23,0.03831513440863609,0.08894803876850972,0.06520460155913879,0.04071208809749516,0.07024477968505256,0.05083803626108525,0.07024477968505256,0.07024477968505256,0.048744654755671975,0.07640100691327377,0.21854026670437482,0.03822677009005968,0.07024477968505256,0.05309029235976215
1995-01-24,0.03770317035221758,0.08605056349287432,0.0684682230049387,0.04094238979818102,0.0696380354034571,0.0508577631877329,0.0696380354034571,0.0696380354034571,0.047416548887092125,0.07556374703439118,0.22247757185404635,0.03718289637940074,0.0696380354034571,0.05478497958115323
1995-01-25,0.03681333641737775,0.08384475719410212,0.0705052571352418,0.04119055339126323,0.06758370325098381,0.05044798091109056,0.06758370325098381,0.06758370325098381,0.047147224210934056,0.0755556527175362,0.23062869236664518,0.037329175536769246,0.06758370325098381,0.056202574528088384
1995-01-26,0.03652885297926077,0.08181926373122274,0.0714648923035662,0.041123339435748536,0.06640017626992342,0.050440708172374095,0.06640017626992342,0.06640017626992342,0.04791470880875423,0.07406945322763817,0.23686321321107137,0.03768416529621716,0.06640017626992342,0.056490695552434064
1995-01-27,0.03604440049037865,0.07831898576601487,0.07202450283535784,0.04159696196042092,0.06545682495529766,0.05072496437354088,0.06545682495529766,0.06545682495529766,0.04900266611952279,0.07574596008641843,0.24008095669918886,0.03803968762227039,0.06545682495529766,0.05659361880126983
1995-01-30,0.034944957501700305,0.0756305742462279,0.07717285945482068,0.04024572277423145,0.06447764211976499,0.048482844911611894,0.06447764211976499,0.06447764211976499,0.050771940866642586,0.0765724334465115,0.24225231965447772,0.0388895951550771,0.06447764211976499,0.05712619062998295
1995-01-31,0.03394012044645752,0.07170806024715828,0.08156445557823237,0.039337146091926484,0.06358148923499504,0.046879440605819445,0.06358148923499504,0.06358148923499504,0.05134719069194503,0.07943982814969291,0.24454827008626626,0.03908015440462446,0.06358148923499504,0.05782939618844071
1995-02-01,0.03310764154966535,0.06644395385402505,0.08506139463479569,0.03803166101073744,0.0629495204928765,0.044891967781614465,0.0629495204928765,0.0629495204928765,0.05139141218064088,0.08552108707724465,0.24682851004177944,0.0389992557841633,0.0629495204928765,0.05792504481644867
1995-02-02,0.03217199422492517,0.06522208857945372,0.08708505813044017,0.03691854331884037,0.06246525689007401,0.042743501882684436,0.06246525689007401,0.06246525689007401,0.05211585170475261,0.08715643648052444,0.24634927838051138,0.041198503441562215,0.06246525689007401,0.05917771721923158
1995-02-03,0.0314868640296973,0.06428176916352941,0.08710062758879025,0.03618708296278261,0.06295232409800368,0.04152136508271612,0.06295232409800368,0.06295232409800368,0.052063038582166286,0.08933953539048639,0.24397608163937148,0.042008439707432475,0.06295232409800368,0.06022590807272879
1995-02-06,0.030843882251304827,0.06547825124401507,0.08966698190150685,0.034949981397998285,0.06208588243785893,0.039867088945728435,0.06208588243785893,0.06208588243785893,0.051053590203475635,0.0900828376199117,0.2449053631375698,0.043318863365431615,0.06208588243785893,0.061489620965185905
1995-02-07,0.029784199181094567,0.06641044298382034,0.09012283301241132,0.03375467719860248,0.06135283566402287,0.038642373008476304,0.06135283566402287,0.06135283566402287,0.04970839607475043,0.09230678575939576,0.24967891165447828,0.04324104126445155,0.06135283566402287,0.060938997691567486
