,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
1995-01-11,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998,0.07142857499999998
1995-01-12,0.06146681999642856,0.07755828273214287,0.07633284718749997,0.06714127923214283,0.07690449276071426,0.06858128083035718,0.07690449276071426,0.07690449276071426,0.06806926736964286,0.07751969823214283,0.06788950200178573,0.062209353628571426,0.07690449276071426,0.06561370866964283
1995-01-13,0.05549985587714283,0.08131412574999995,0.08437218805357147,0.06238924434464284,0.07713107868392857,0.06581454706964286,0.07713107868392857,0.07713107868392857,0.06752954702232143,0.08419732972767857,0.06855123947662499,0.05774145490178572,0.07713107868392857,0.06406615246071429
1995-01-16,0.05055034030630355,0.08175142251607143,0.08417906955714287,0.05766794182116073,0.07824380067817858,0.06232412894285714,0.07824380067817858,0.07824380067817858,0.0705897435669643,0.0901134991625,0.07215723725499557,0.05523278082892857,0.07824380067817858,0.06245864097232144
1995-01-17,0.04775847198990177,0.0821898185857143,0.08540691520982141,0.054760806837321443,0.08016693353391069,0.05970134247589286,0.08016693353391069,0.08016693353391069,0.07143530721848211,0.09133238158035714,0.07101379244253074,0.05334496294875001,0.08016693353391069,0.06238847554017857
1995-01-18,0.04582383479218753,0.08504504460178568,0.08504195220714286,0.05303227657419645,0.08120766404194645,0.059793869197946416,0.08120766404194645,0.08120766404194645,0.07055592830089288,0.09021346575178568,0.07125736247178997,0.052023664539687486,0.08120766404194645,0.062381949094642855
1995-01-19,0.04432809580945532,0.08788734057357145,0.08398851876785715,0.051620010448571445,0.0818558595925,0.05913328411919642,0.0818558595925,0.0818558595925,0.07031933084017854,0.0891699588907143,0.07302276966601969,0.05092904309937501,0.0818558595925,0.062178201796428564
1995-01-20,0.04341965289426786,0.08922847158812498,0.08329389328616074,0.050460273409642854,0.08206192670484826,0.059431573636607116,0.08206192670484826,0.08206192670484826,0.07038612403625003,0.08999811090089291,0.07376300863692,0.04961504357128572,0.08206192670484826,0.06215614941964284
1995-01-23,0.04304347888237947,0.09149766731008929,0.082196827709375,0.04918609590362497,0.08196483751130089,0.05935656111392854,0.08196483751130089,0.08196483751130089,0.06990131546607142,0.09066075589142858,0.07393151874167139,0.048723845009883894,0.08196483751130089,0.06364257687339284
1995-01-24,0.04221230479390536,0.09222965860928571,0.08181755138482143,0.0493464272161607,0.08163848453042857,0.05970911876723218,0.08163848453042857,0.08163848453042857,0.07027843666250003,0.09126555276696427,0.07519956259758788,0.04803041830662498,0.08163848453042857,0.0633570375098214
1995-01-25,0.04165037623332501,0.09187080055589283,0.08136681068571429,0.04985770623437503,0.0814344274250982,0.059745343644732135,0.0814344274250982,0.0814344274250982,0.07110121797053572,0.09312554589767857,0.07629856713079196,0.04763523118668753,0.0814344274250982,0.061610683020714305
1995-01-26,0.041307677315808936,0.09209800529714288,0.08183787102089285,0.04961337352624998,0.08137327809355806,0.059174543348392845,0.08137327809355806,0.08137327809355806,0.07116902139750003,0.09394706844776785,0.07832961151369218,0.04771438361519641,0.08137327809355806,0.059315331246071426
1995-01-27,0.04104482455764642,0.091976208031875,0.08294482810857144,0.04884010601982145,0.08155303173749105,0.057797664943749986,0.08155303173749105,0.08155303173749105,0.07012981970419645,0.09549702573660714,0.08021799618839792,0.04779268845111611,0.08155303173749105,0.05754671383874998
1995-01-30,0.04049533719995803,0.09049918414544639,0.08443160428696427,0.047957508060178546,0.08240393103834821,0.05644540888232142,0.08240393103834821,0.08240393103834821,0.07088093559044646,0.09470671054589291,0.08202049167506782,0.0473663968718393,0.08240393103834821,0.05558071062499997
1995-01-31,0.040426524747693746,0.08950041026312501,0.08359487168258932,0.047545724520312485,0.08304479038321426,0.05572296189522324,0.08304479038321426,0.08304479038321426,0.07005134808348214,0.09533717829482144,0.08376414379968623,0.046652326582955345,0.08304479038321426,0.055225348975624984
1995-02-01,0.03995780877743929,0.09049639079714282,0.0822854955142857,0.04659115202166074,0.08330345397320894,0.05547210535803571,0.08330345397320894,0.08330345397320894,0.07146329606446426,0.09470743653080355,0.08641981052998472,0.0458216575794643,0.08330345397320894,0.05357103038705359
1995-02-02,0.03958964073396788,0.09100387718633933,0.08193451753410713,0.04616570388112503,0.08392620130728125,0.05481227865607142,0.08392620130728125,0.08392620130728125,0.07200351906089288,0.0934167793955357,0.08726348930915424,0.04493406006255893,0.08392620130728125,0.05317132232678575
1995-02-03,0.039154891020064295,0.08869348287142857,0.08135594757303567,0.04612715906339285,0.0846432241416875,0.05645911203033929,0.0846432241416875,0.0846432241416875,0.072129806305625,0.09312162185375004,0.08662251182276397,0.04448648244444374,0.0846432241416875,0.053276093064553574
1995-02-06,0.03950722868148659,0.08584309297946428,0.07785677846401785,0.04543690527896429,0.08511356673782766,0.054555550566785696,0.08511356673782766,0.08511356673782766,0.07464995442821432,0.09516489767455356,0.08840816945390322,0.04493459432706247,0.08511356673782766,0.05318856275562501
1995-02-07,0.039346759054017855,0.08632207864348215,0.07947191361839281,0.04561555369107143,0.08549009850843449,0.0509700184080357,0.08549009850843449,0.08549009850843449,0.07355890373482143,0.09228795986401787,0.09224737533076016,0.045360967891892874,0.08549009850843449,0.05285807169214285
