,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
1995-01-11,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575
1995-01-12,0.04771811306666666,0.054564500867,0.04914403802833335,0.03770424158333333,0.10845338481999998,0.03913941940666667,0.10845338481999998,0.10845338481999998,0.04360547420666666,0.04721239571466665,0.16383189438333332,0.04050316384333333,0.10845338481999998,0.04276322093333333
1995-01-13,0.03169854421966667,0.056140702552583334,0.04957548878819,0.026238616222133335,0.10907359364100001,0.02890987166554667,0.10907359364100001,0.10907359364100001,0.028860833149566664,0.05355621432166001,0.22833725058233337,0.0248258971015,0.10907359364100001,0.03556220087286666
1995-01-16,0.025996836682813336,0.05511288140805068,0.0499402006252015,0.022400566666158327,0.10064354411000001,0.02545338184069733,0.10064354411000001,0.10064354411000001,0.024940149543041995,0.056037217984854,0.285469513059,0.01954358108617,0.10064354411000001,0.032531510757217
1995-01-17,0.022533399400653766,0.052642118163362436,0.04851237408435335,0.021339817905893725,0.09387637816559999,0.023931487699133197,0.09387637816559999,0.09387637816559999,0.02375899674216226,0.060294777388549645,0.3208287024269,0.017093362385546967,0.09387637816559999,0.03355946245110185
1995-01-18,0.022062385959485148,0.05255133879214086,0.048386624681967826,0.02050487152262949,0.08949241616036668,0.022663349791804892,0.08949241616036668,0.08949241616036668,0.024679556527462208,0.06130849544049031,0.3376143780326667,0.016532038093705667,0.08949241616036668,0.03572730615551903
1995-01-19,0.023243007281918512,0.05164175610146132,0.04829236743853934,0.019778649634877188,0.08416703120001001,0.02231576021567139,0.08416703120001001,0.08416703120001001,0.024296885237113465,0.062103711006360564,0.35687479016808,0.01799694777306948,0.08416703120001001,0.036788001705106044
1995-01-20,0.023492430789449882,0.05136375254026187,0.04681349395118066,0.01898489001890891,0.0807365034672,0.02170234020602653,0.0807365034672,0.0807365034672,0.02349392154511578,0.06531371153638539,0.36682723271633344,0.021602250616669084,0.0807365034672,0.03745996680119058
1995-01-23,0.023790945697178437,0.05253132448239316,0.04637819733396494,0.017424156511831084,0.07879100517662,0.02017624217485472,0.07879100517662,0.07879100517662,0.022235128122515702,0.0658958648798403,0.37106084293783326,0.02662739335354968,0.07879100517662,0.038715878014938414
1995-01-24,0.023011238417490233,0.05268057280200759,0.04901443100938023,0.016338965576753618,0.0765688258179,0.01961967117991321,0.0765688258179,0.0765688258179,0.023173283354545268,0.06672669268111246,0.3815056940347,0.027008041342314167,0.0765688258179,0.03464608698581398
