,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
2016-01-01,-0.012012261644657836,-0.027203985798816596,-0.030491437186141397,-0.017495775397179242,-0.02436880349035188,-0.0008929059151306708,-0.00784367889344261,-0.02434039039606768,-0.018139686282025096,-0.022536652326945624,-0.025847570574517652,-0.03178059193446637,-0.021444291832546612,-0.02350670435959158,-0.004578157937023206,-0.015358482651200807,-0.025544087008144763,0.014653444670050845,0.0017114518353830762,-0.0058390618954517245,-0.015333667975453467,-0.017108441998748145,-0.01799822927199919,-0.017854279224768385,-0.0028653607291533193,-0.00035769335006270915,-0.01772022805369122,-0.017710553973105045,-0.009448722096483269,-0.011855815301772444,-0.024649602496240573,-0.00929238152747826,-0.010658904830734013,-0.0006452747099391335,-0.003237846330275216,-0.0017332348158874556,0.005309356544569231,0.0027282460362400775,0.0024248173305894405,-0.0219486408104197,-0.004716606354947062,-0.013819647091633405,-0.003987854916201106,-0.018758286961659317,-0.014687787532661199,0.0009049995931790314,0.004235861943496765,0.008351582975619208,0.006859100719857915,0.012730017641338806,0.005201374836407389,0.008931979866848077,0.008360179934547565,0.013115347220878707,0.012718631463041202,0.009599935424926325,0.007675510713556115,0.013277332709422635,0.019358594454712243,-0.0034744523386617556
2016-01-04,0.0012146699604743162,0.001891237750385238,0.0011840020523197073,0.0022207580240494935,0.006263645573481915,-0.01762343490667236,-0.0018168822066420836,0.006524173387489045,0.0033685465356873816,-0.0011830368368567759,0.006302054143166877,-0.0022410384885726766,-0.0029813925786557225,0.0033247806540989007,0.0037003004587155552,-0.003797660222439005,-0.000742121892485563,0.0030337593726538032,0.005777374528301922,0.0037628448508780893,-0.007343457073061476,0.0048919107455012234,0.0011141392775666492,-0.005053032919014374,-0.008306683569222855,-0.0011228249623115407,0.003778598388396411,0.004497352429467099,0.0015563903255177561,-0.003753692760440533,-0.01737043449768154,-0.01398116615316341,0.0011631261404407183,-0.007637903697683887,0.014878551112043586,0.0016297621904169698,-0.009106579457338995,0.0004984913224535379,0.0005075501610070706,0.008451671641791022,-0.010663232154006212,-0.006818273644251602,0.007054724768583333,-0.011780707894123676,0.0016216816198900167,-0.000407279922216813,-0.004812378582099446,0.0,0.0032646682830232924,0.0037958041583201225,0.008418036455510883,0.010419246968361242,0.004178205594689581,0.004322356190841899,0.0019277995100816902,0.0,0.0,0.0006285152723291224,-0.005288774598485352,0.00396483209839938
2016-01-05,-0.01204418691093113,-0.00574283447004605,-0.003713534506166146,-0.008687109545773248,-0.01592541479651158,-0.01049174816827339,-0.013666603158828729,-0.007821223986877589,-0.009541639043122942,-0.009962367854647016,-0.004280869598965015,0.0,-0.006716002410648811,-0.009406317780461816,-0.011818540697674382,-0.0069019699322106455,-0.006798754930614776,0.01278744073858425,0.0001924594797507919,-0.010299943571207254,-0.027342184734388295,-0.0023169446003400767,0.00497971207839011,0.0070506195321902556,-0.021683607408284015,-0.007340205086705182,0.00034580665864424227,0.0021497000934288927,0.008568241381818047,-0.013354095169863637,-0.020804596874999904,-0.005272977896989188,-0.011152314411877508,-0.025035122203354687,-0.00240809366455825,-0.001239410614525173,-0.02609987072971459,-0.018447277678470996,0.001976572842936438,0.0015011567248156491,0.01074473150105712,-0.0005480642219177561,0.008619229852408754,-0.011881692982130753,-0.009336708577415738,-0.016880956588807713,0.016572733868267273,0.01837111675483371,0.018016302180889822,0.009290856451279238,0.006337707829694709,0.006914698848552718,0.008002002604954022,0.005848175340348349,0.007848439485927507,0.0,0.006745983410387748,0.01639802365924849,0.0,0.014511523679147443
2016-01-06,-0.024772690700297348,-0.011490512635658921,-0.014005336588457644,-0.011589837505745403,-0.00845868628384406,-0.018663315960044335,-0.02195992478547845,-0.015666253780939346,-0.016121235853609008,-0.02935151052790646,-0.013309661441870447,-0.016779833555917924,-0.023503651225813105,-0.01598495309293411,0.0,-0.029892871958274433,-0.020034488386738027,0.014778521284810614,0.016431541625661853,0.0017308897373949502,-0.010322430347420839,-0.020573415899295896,-0.0060201903718854095,-0.000810696489739542,-0.007627893004734026,0.01503665052813104,-0.00035124472333591624,0.008698367711890665,-0.00022370142857139214,-0.006491168997392713,-0.0047746449141560865,0.01185429357391973,-0.009371192430124143,-0.0058588787778513195,-0.010893853013530125,-0.014862965128524015,-0.00428239513346648,0.0028169660785463194,-0.01601745343244423,0.002704355381220848,0.015479908761706457,-0.0037180680010967227,-0.0045174613331492005,-0.006668884394333275,-0.01366279290860483,-0.005803645426906544,0.0033744082136086175,0.009407094024732617,0.009131710172986331,-0.0073555175355449545,-0.0010668911533962783,-0.003982025367412467,-0.008169936091452324,-0.008883431715083824,0.010872968401548685,0.012404461714958095,0.006822780073400392,-0.0018472412372066984,0.00135588024007353,0.0008740078650855856
2016-01-07,-0.009522423887601316,-0.00943057536517957,-0.006562976865815113,-0.01081907269769742,-0.009859811750527244,-0.004398981254260324,-0.002206249140049089,-0.0029497537958453283,-0.0018905853511058876,-0.007743126856433013,0.005971522210041546,-0.0023165869463472972,0.004351903920090483,0.00012240581002664278,0.0,-0.004835173873806743,0.0011355284047329807,-0.008889110250182058,-0.018050701790591792,0.0008442954645437824,0.0005282114165825882,0.0,0.0032612662795453756,0.009214491748257062,-0.0012244237688370577,0.01091668677882642,0.010001692097874005,0.015022772769089171,0.0009100414694612711,0.002424936213102917,0.014379173663624515,-0.010090451144174867,-0.0005342248922554371,-0.0018115617297781467,0.0026015286432160265,-0.0032164754133107063,-0.005090828399607263,-0.024941516785090226,-0.015509411168189253,0.015027174407814344,-0.014141152828077281,0.0005688093465673258,0.004608781558513551,-0.014517890240816735,0.001159562304711631,-0.005349171319373068,0.003154078446554174,0.005366894486296526,0.009135269136080364,0.00692965547440234,0.004337072642825174,0.005548710254155512,0.00791765959279104,0.004429660357314499,-0.012752643220677868,-0.012261115800678212,0.011503205163042523,0.007718513587744613,-0.011028268488596341,0.0026652023853345665
2016-01-08,0.0012377228548600904,0.0005062555511021882,-0.00014723168885423242,-0.0032205075228451856,-0.002929379645368363,-0.010231862111517295,-0.004778745535714239,-0.005542487279257676,-0.009641267933201967,0.012457563317683816,-0.009430860758665711,0.0,-0.002615332861432791,0.0052517988396820585,-0.02670792657342662,0.002046378765193354,0.0,-0.001535283047385575,-0.002186738942758812,-0.023273592782426702,-0.01723399691237143,-0.015372275551883599,-0.017372216099979937,-0.018074501110131133,-0.02008710526315788,-0.0088473981563859,-0.012973420515668329,-0.013487148543980748,-0.004851959918937131,-0.020634368275203065,-0.02904738194622271,-0.010968569647798847,0.0017662890892460312,-0.02370326625393963,-0.0013143044999999473,-0.0031380905431309574,-0.0042159887677725005,-0.00993550037037034,8.673364112036743e-05,-0.015112475543867963,-0.007538801585239089,-0.00924523570247936,0.00462738798785534,-0.007111790359579645,-0.010192465023303168,-0.015193971317415896,-0.005058457939933984,0.0074592100345700785,0.0014073689934331545,-0.004539259934047624,-0.0010994516928901274,-0.002550182264632597,-0.0059518807319644835,-0.004494144525969806,0.00580670362596728,0.007265942885932188,0.0,-0.0008378764115998747,0.01501684569897216,-0.0006766811254135468
2016-01-11,0.004879574832464606,0.006423921005206273,0.008233735821733123,0.010668708054820019,0.004913340574148033,0.002184221995832359,0.0053077464794180395,0.006139930501356319,-0.007370284387026846,0.006614794064914858,-0.006055274747030338,-0.00040025412352849934,-0.006836726018707616,-0.0018682949977771016,-0.0009200911493244183,0.00715517193779304,-0.023399287556256747,-0.010032828377383165,-0.004833282775510175,-0.005343775366568835,-0.004078865572713813,-0.004177611111111045,-0.0019437871951470177,-0.0044091192836065276,-0.011316789316367978,-0.016685551779704204,0.012343743357487927,0.017454792955589563,0.01599243230769222,-0.0005082726279185119,-0.009806541936772082,-0.0035971122057903105,0.001515064179493745,-0.010694602832494581,0.019754382957393474,-0.003346316659533425,-0.008319974957983183,-0.009477629601518012,0.0028214920449299965,0.02664733951100235,-0.0035728220510122923,-0.0017594585427135317,0.021053463538461385,0.0024224074103263164,-0.004786468263597423,-0.0103714489310042,0.015399322651306654,0.004094803467136384,0.007868280211079728,0.0006573061674007116,-0.0022345419296660725,-0.001035622192043266,-0.0006175897593099344,0.0030281540318691565,-0.006833916845285036,-0.004877383528755816,0.005838480991172159,0.002342409290556011,-0.0013370705187379386,0.013982171188934594
2016-01-12,-0.019909948992965554,0.00025564053925452353,-0.002657373944532039,0.001877330007516273,0.005774049603658558,0.00939226174093733,-0.016654935873211273,0.002339887944959683,-0.010467985966326894,-0.0002996935523487644,0.01897177876106196,0.005279804426249539,0.005366662475654507,-0.002200533375424738,-0.004345193723628597,-0.024504104865650408,0.023052831792982335,0.0017394706669972687,0.017664720284900244,0.009041833442946394,0.01567057264375555,-0.0009967603683492113,0.009340969091196284,0.0073596259288095335,-0.00154419275947792,0.0014776340695030442,0.0030747939063119484,-0.004225880179104491,0.006504847972370626,0.002069181899552394,0.007683121944631942,0.015441469149457713,0.009499800182362898,-0.008061006317867691,-0.002249347351460185,0.002671526554838721,-0.009760890302087342,-0.007075748207119743,0.0019586413719184814,-0.005894178406205907,0.016819356292966655,0.008765729750909603,-0.0004990170567662055,0.007530599659771231,0.010552460880319097,-0.008964942798479078,0.008086777037570988,0.005535049756465307,0.005757424799469834,0.005846465799614757,0.001134333573810179,0.004210740811760692,0.005338200535675186,-0.001538226706574467,0.004923898706955595,0.002468458368302596,0.014208736206311419,0.0017297740700614958,-0.001358001061571693,0.011045645462536002
2016-01-13,0.014888690608225074,-0.007271942925089135,-0.007957746184230357,-0.01266574756225549,-0.008965839189597754,-0.009430509246919216,0.013862315589847978,-0.0022038818452972475,0.010818223640190656,0.006500986732186779,-0.005952112434782604,-0.011644333912756622,-0.005262163450874838,-0.011606562262594199,0.004802481550470014,0.014002687921557209,-0.013019553181584138,-0.012688183646864729,-0.016614384378843775,-0.011506909090909076,0.0039615697831281126,0.006525067638351087,0.01103465901040893,0.010846584366871168,0.008579527817132117,-0.01621560921387032,0.0,-0.012738034179687501,0.002473107571396826,0.005098518580980645,-0.008497743672787954,0.014222305122986022,-0.004143248676565413,0.007397448768920239,0.00604732547036212,-0.008253282562125087,0.0049066859608576695,-0.0064603108624094775,-0.007210153517472877,-0.009448750854700812,0.008031185266821296,0.005120759303289948,-0.004315210444145313,0.0010260304650264612,0.006134389121721486,0.005103990977263074,-0.00887665538776988,0.0055995493247397886,0.00036391333077885623,-0.0010113138600946192,-0.002306576220749396,0.0016005076652829105,-0.003170329020633355,-0.00624792081884892,0.016008413504994344,0.015053887300970863,-0.014073550688275331,0.003075389119451174,-0.0096552307976357,-0.00044959261421670854
2016-01-14,-0.01688359142667226,-0.020161298276553122,-0.018967165816027778,-0.01641353142879191,-0.02458470915773353,-0.0075470527482679045,-0.020496039351851805,-0.02005075384607707,-0.016545150389282993,-0.012572910130187161,-0.017946212989284824,-0.01871435123048686,-0.014278442307692174,-0.012537667824459153,-0.031732166830639584,-0.01907030040516354,-0.005412183582003006,0.01604926610410219,0.005995999588347088,-0.005128131645012064,-0.0036206500607042827,-0.01051882276825967,-0.010627594663206123,-0.005310959338176069,-0.0198453697467968,-0.005029386885994968,0.012980536123417732,0.006912967667790297,-0.0038731094743815826,-0.0045761917954378045,0.011736468897903939,0.0013230008693793773,-0.008577532197018723,-0.023489331815932706,-0.002709126330733849,-0.016178614784305167,-0.014800812173512408,-0.006951628877005303,-0.01692208090220918,0.006985473806078058,-0.0017936950610997577,-0.0023733640186658976,-0.012416452568956148,-0.012207173007892867,-0.013129802697724362,-0.020553462681973632,0.013908006076524405,0.01983083880695585,0.01628293722782778,0.01062441384520291,0.010537960274155862,0.011387268188711962,0.009016397765849641,0.009436676197833966,-0.001943711493508739,0.0,0.017024516457412545,0.015379822706793812,0.0,0.02055054350364954
