,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,OMX,FTSE_JSE,NASDAQ,NIKKEI
2014-09-11,-1.1375086575292158e-05,0.0,-2.570452460316094e-05,2.0571313019853713e-06,-5.953546947163522e-06,-1.706466063652051e-05,0.00025019637078094496,9.383205667233423e-06,-0.006152428066932961,5.951233737955394e-05,3.113224767461422e-05,-2.2136689880245178e-05,-0.001577722376373873,5.5876999666729704e-05
2014-09-12,-4.900634953152193e-07,-5.959259223541174e-06,9.792273635826692e-06,-2.4161489577488126e-05,-0.00016409042047866982,-0.00012908351822132596,-0.0007153275442534373,-7.373445725608978e-06,0.003469797008911362,8.326129137302423e-05,1.3580682170587754e-05,0.0002254249925199126,-0.0031993089242880204,0.0
2014-09-15,1.5217193029736335e-05,-2.3032622170281304e-05,-2.6649309236782907e-05,-2.85692323493318e-05,-4.793410139904428e-05,-5.20600006956108e-05,0.0008862372599803997,-9.842973993195882e-06,0.00560193522316441,0.0,1.0930389298636908e-05,-0.00013682923800319936,0.0030353783113023823,-1.7271520495521972e-05
2014-09-16,2.1576427574235587e-06,3.699737878194264e-05,3.4187094881100606e-05,3.294011482735438e-05,0.00033471603123355755,-9.688064001822538e-05,-0.000764433785752947,-2.7293387458287206e-06,-0.0005963535740312133,0.00012239670771523484,5.671003298198121e-05,-8.301407248796371e-05,0.0009238233490398102,-0.00010005577705067174
2014-09-17,1.0335404734215018e-05,6.590968036091963e-05,0.0001011130146694657,6.220616549525949e-05,2.233169448312174e-05,1.4962915251541258e-05,0.00016597494958921468,3.514703794433043e-05,-0.0007985503759564155,0.00011773324020598159,3.644638502540632e-05,0.000460045833641582,0.0035639248090797806,0.00019267054795613488
2014-09-18,-7.949712940712552e-07,3.097067383156778e-05,2.8992571740374133e-05,-2.4781491712194084e-06,-0.00018704702141207513,0.0003233777609523504,-0.0028326694037339433,3.2274264388038185e-05,-0.00041345271585578944,-0.0004116511722264516,2.6617824235719772e-05,1.682803017397159e-05,-0.0004142901740360903,0.00021982035456742516
2014-09-19,-1.6828958580298867e-05,-4.258268918844211e-05,-6.080786324278244e-05,-2.9849414153919606e-05,-0.0002815277375394428,-0.0008927161200082886,-0.0020290731884994614,-8.405926394587666e-05,-0.000903653498023884,-0.000432243490990934,-1.6795808983543428e-05,-0.0005940492893033219,-0.00418668306107984,-6.88558990808391e-05
2014-09-22,-1.299916799329333e-05,-0.00010005552864394416,-0.0001258221561459848,-0.00010693354950880304,-0.0002572220797168575,0.0003468773123386559,-0.0007376888387896221,-0.00011278458347770629,-0.0002451258387246702,-0.00023858796360882916,-4.304813501732627e-05,-0.00019358447273284013,-0.0012475795410542073,0.0
2014-09-23,1.7396275392222475e-05,6.920911300124705e-05,5.1475851322392055e-05,6.423263061704978e-05,0.000296415473234293,-0.0001449688769533046,-0.0017628131033461407,2.910046585530444e-05,0.0003287120437537162,0.00019241731205435744,9.252908924118183e-06,0.0,0.0029767228741360823,-5.525211595276681e-05
2014-09-24,-2.5747052627995138e-05,-6.655864135896368e-05,-8.45212051497554e-05,-7.381983890040405e-05,-0.0003079835605704008,-1.5300864711012876e-05,-0.007514914374989499,-7.947152898230525e-05,-0.0016992988267454541,-0.0004215664208149199,-3.81715763325245e-05,-0.0005099245371851722,-0.00422120788079929,0.00014698608475003484
2014-09-25,1.1445571194037394e-05,2.0079210858903467e-05,-8.138010097809013e-06,2.206469137786216e-05,0.00010669825872049113,-6.693715357424639e-05,0.0028313627922930506,7.498332118608739e-06,0.0014728949569794204,7.125036459060767e-05,5.224971488213529e-06,0.002243763504194472,0.0010658555030737243,-5.490444446767472e-06
2014-09-26,-4.341350222724905e-06,-4.095088310375481e-05,-3.285514767656382e-05,-3.127981177317185e-05,-0.00027115777302424694,-4.756558138822287e-05,-0.0025933541153654216,-1.445280820467193e-05,-0.00316345480674998,1.0558784625651814e-05,-8.214938871398559e-06,-0.0018161214753177012,-0.0004055497999362237,2.1595339932946957e-05
2014-09-29,-2.674180453196165e-06,7.067281134787432e-05,4.413554060190376e-05,5.454513479454843e-05,0.00037408255990194103,5.2735320160452636e-05,0.00012412586336204998,-6.283810678280178e-05,-0.00038388639601449404,2.7506752358792048e-05,3.5851166797725134e-05,-0.0004819754443534754,0.0004548052625383064,-8.630465804644895e-05
2014-09-30,-1.6314148702074834e-05,-6.236454594882696e-05,-8.83853251991139e-05,-5.159956441689227e-05,-0.00015040451564674528,0.0001294079320412388,-0.0034663114095417613,-0.00023757015946182736,-0.0026064534968435124,-0.0004329702001998451,-7.26779636074701e-05,-0.002233797166029697,-0.003332056797774912,-4.9705055044047404e-05
2014-10-01,-1.7360642123704805e-06,-0.00012748116902576404,-0.00012945993216393505,-0.0001105811909302799,-0.0008233053324300788,-0.00017330200311741221,-0.0018147221975298665,-0.00015078337204929627,0.0017345356539140379,-6.173060029081599e-05,-0.00010271940164745796,-0.002539279644977365,-0.00025462498220508615,-0.00035498386304062265
2014-10-02,1.5461699799285675e-05,4.537373836919507e-05,0.0,3.547998031767096e-05,0.000190633942610477,8.136445991486147e-05,0.0017716931724690399,0.00014336688907157482,0.00338151471953952,0.0002641846276517363,4.4642241879106564e-05,0.00145886370736124,0.002554563323805982,3.626887404097562e-05
2014-10-03,-2.5361888509193577e-06,-1.666041370460915e-05,-5.165927071973998e-05,6.805088153831963e-06,-5.827543247675324e-05,-0.00010204353559416011,-0.0011036791839116862,0.00011197633449154099,0.005223429706261397,0.0001048432785590923,-9.936525959730441e-06,0.004209143049433133,-0.0004953412248534247,0.0002939881455953925
2014-10-06,-6.419939425625198e-06,-9.773804783607206e-05,-0.0030655353137915447,-8.468792368289326e-05,-0.0003931194769856555,-2.4990023778547653e-05,-0.0018891913519899638,-9.472015963726234e-05,0.00016790477776400543,-0.0001387397811622225,-4.687579430344133e-05,-0.0018532823628803433,-0.00236083915760313,-0.0002244282110431208
2014-10-07,2.3572172470549704e-05,-6.14753482874307e-05,-0.0005030777552414923,-6.875498372966935e-05,-0.0003143867118313369,-5.0864008264096106e-05,0.0015319697685261555,-1.8277469917612023e-05,-0.00013890495414489674,-2.6706711230179045e-05,-3.645627601574351e-05,-0.0016036737776379969,0.0053416205294792105,-0.00052816013504927
2014-10-08,-2.0017415673020793e-05,-3.5408905091726146e-05,3.9542395450848115e-05,-6.869985742828508e-05,-0.0008742903247609113,7.216419799306683e-05,-0.003709614845981794,-0.00013014997708112828,5.105746463557212e-06,-0.0002444438526435418,-6.684899510855961e-05,9.991561674698452e-05,-0.0044238645299403785,-0.00023603123569394154
2014-10-09,-1.5877711760311172e-05,-0.00018853445943820162,-0.0011082805678423566,-0.00018511663608759992,-0.0014912533513101742,-0.00025758509526989864,-0.005199132964396535,-0.00012122616607121832,-0.0006535226260865537,-0.0004292318316923805,-0.0002282144313474663,-0.0028277437271486956,-0.006302314470365838,-0.0005954566321915333
2014-10-10,-1.9283396885634666e-05,7.899964677223067e-06,-3.452987828045003e-06,2.3562994555335276e-05,-0.0010721887344903452,-2.920383813013125e-05,0.0,2.069997039722655e-05,0.0009641378298512241,-0.00018334752799720327,-5.037268850146094e-05,0.0005626568467291547,-0.0034867469587132965,0.0
2014-10-13,5.17408423816761e-06,2.051884684392646e-05,7.124414214860912e-05,2.1251393284569042e-05,-6.485543377518212e-05,8.994756327631e-05,-0.005261618107871471,8.183419937859758e-05,1.2722743913506196e-05,7.103154133254417e-05,7.51847148598256e-05,0.0005714621927302648,0.0006500775121762081,-0.0006887491483945882
2014-10-14,-8.734750955665363e-06,-0.0001148939946795665,-9.032986675230007e-05,-0.00012582031476580694,-0.0027889021490670176,3.2553330442204264e-05,-0.011158642720740814,-0.0001317977564662611,-0.00018331921644185474,-6.476831366594424e-05,-5.2605649681516486e-05,-0.0005644356846828343,-0.0006659011213928279,0.0007319919460083294
2014-10-15,2.3349034206842586e-06,-1.449040758736293e-05,4.108871611211333e-05,-2.908483130979277e-05,-0.003313498213752889,1.3932302313741694e-05,0.005096634690237195,-1.9000115406087848e-05,-0.00028106642912566676,-5.0238822661259524e-05,1.8444825390820431e-06,0.0005250432731810784,-0.00037865794201372247,-0.002886210050170188
2014-10-16,1.4611811129051329e-05,0.000158317043971415,0.0002539314028511254,0.00020690738008396294,0.011006869024646565,2.7147117836315614e-06,0.005360371718530461,0.0003648109855413535,0.00023530550383687334,0.00020111740084988985,0.00010868623238229189,0.001150400963241036,0.002580192316816613,-0.0003745998977480633
2014-10-17,8.451177382021529e-06,-7.358878840188524e-05,-0.00013400186439393015,-9.690384751701196e-05,-0.004271302629219359,3.9972849733409974e-05,0.001621360329209809,-0.00017492254867974656,-0.0004170152338037959,-3.610280854671593e-05,-8.394035971857796e-06,-0.0002794227469745919,0.0023890663139069348,0.0014657305599940474
2014-10-20,2.0854607606657846e-05,0.00014397342162265978,0.0002516903921881563,0.00017066392089764825,0.010081657316046655,3.2837492735725336e-06,0.001549451575137561,0.0003610353678082786,-0.0007589399169293569,0.00018850619533469806,7.256259135861811e-05,0.0007808937837089122,0.0054092353497946395,-0.003635771227158691
2014-10-21,-5.816890599313221e-06,3.360486422116206e-05,8.459926919032255e-05,5.851571178551166e-05,0.005499376514094244,4.760699194685888e-05,-0.0014192665271243012,0.00012266582213654706,5.758309721169154e-06,-6.945906033852137e-05,2.0312352715984578e-05,-0.0005234916352153701,-0.0009295480336105891,0.001783081018156104
2014-10-22,7.125177110744675e-06,0.00011137044065417575,0.00014227873091473032,0.00013222489322225648,0.002543150530971998,-6.009617657851451e-06,0.0010674800463417742,9.45934171348219e-05,-0.012519746681134163,0.00013988981271226907,4.7102819619417025e-05,-9.937969081691951e-05,0.0025270789953459605,-9.406016522612253e-05
2014-10-23,4.3927690944548326e-06,-2.4535560776953138e-05,-4.9110396358427866e-05,-5.0973928217016793e-05,0.00026381667158906696,3.716561469122687e-05,0.00025916617829035613,-9.105916310408538e-05,0.011206039776115732,-8.429629009432753e-06,-3.285317667576949e-06,-0.0002482006688444003,0.0016070287760875934,0.0008270516351766326
2014-10-24,-8.618301335377613e-07,-7.029447079935045e-05,-7.176179791924793e-05,-5.6899179695433763e-05,-0.00047842958893268603,3.4975422612720247e-05,-0.00014575059258873646,-4.41143883809071e-05,-0.01421251592573452,0.00010731821474097308,7.117606113360401e-06,0.00011401878850325916,0.00019372994255717244,0.000275955273448191
2014-10-27,7.837830240908234e-06,9.866154833350497e-05,0.00015174558565042462,3.6993283646800244e-05,0.0001771951786394976,9.633137133595411e-06,0.0011250740099267348,0.00010113056749547607,0.01723824992878197,0.00021771373675657236,8.975423242405705e-05,0.0006640197569825324,0.0030815784726313696,-0.0002792720140480075
