,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,OMX,FTSE_JSE,NASDAQ,NIKKEI
1996-01-11,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575
1996-01-12,0.0016338313561243996,0.0037992200827316634,0.010771950836043506,0.009600439704647863,0.0037992200827316634,0.0037992200827316634,0.0037992200827316634,0.9055451708188434,0.0035834916892443867,0.004315057709146962,0.00533747441998526,0.004464207738247966,0.0037992200827316634,0.03575227687176273
1996-01-15,0.00036384326891278476,0.0010175899737789435,0.0036631396656631255,0.0018168534202382823,0.0010175899737789435,0.0010175899737789435,0.0010175899737789435,0.8642131705431716,0.0009139398698221602,0.0019271713801639156,0.0016435398886369696,0.0018864470668001816,0.0010175899737789435,0.11848398029319783
1996-01-16,0.00015619332469710715,0.0003966835971464341,0.002918818125174947,0.0004234383151882455,0.0003966835971464341,0.0003966835971464341,0.0003966835971464341,0.850534224325046,0.000341347139462388,0.0013216949196096445,0.00034870654355148177,0.00158051669432774,0.0003966835971464341,0.14039163514136052
1996-01-17,0.00013200458286679592,0.00034402584037390965,0.0052691060501482544,0.00022434816595933585,0.00034402584037390965,0.00034402584037390965,0.00034402584037390965,0.6926426516161632,0.00024667091780380675,0.003459802515622311,0.0003740354307921191,0.0030247284728899034,0.00034402584037390965,0.29290653331129135
1996-01-18,0.0002499175805835191,0.0006065715982062505,0.004942553011766585,0.0002833259212935463,0.0006065715982062505,0.0006065715982062505,0.0006065715982062505,0.6214294714942349,0.0002961074966681271,0.003851981272961177,0.0007094378708533374,0.006922792897480552,0.0006065715982062505,0.3582815524777106
1996-01-19,0.0007908667468749095,0.0019834191923932343,0.006438576161855726,0.009563666582979146,0.0019834191923932343,0.0019834191923932343,0.0019834191923932343,0.40720342543166843,0.001035046222794653,0.007316322075333324,0.0019142687412789339,0.05047381604629612,0.0019834191923932343,0.5053469067254204
1996-01-22,0.0009148483124146135,0.002479399551578469,0.010520067352481335,0.0348408452949045,0.002479399551578469,0.002479399551578469,0.002479399551578469,0.3131759760906141,0.001295697729885894,0.008032612215814142,0.002329906369005692,0.08107201900698198,0.002479399551578469,0.5354210126679265
1996-01-23,0.0011669462446476935,0.002470536151806858,0.01516828233849501,0.030561905769640605,0.002470536151806858,0.002470536151806858,0.002470536151806858,0.2721224845218465,0.0022861511684009457,0.007806554199670001,0.0027213666582746815,0.06506030732506475,0.002470536151806858,0.5907533163221663
1996-01-24,0.0006484604527567544,0.0017155146060995777,0.012429490433446684,0.005281706046109188,0.0017155146060995777,0.0017155146060995777,0.0017155146060995777,0.16579636026407937,0.0011282277136223267,0.0033512224168717776,0.0016838824634128782,0.04571839076713885,0.0017155146060995777,0.7553846789583949
1996-01-25,0.0005218351606328739,0.0018616741017081564,0.009441173580027686,0.007730191697515853,0.0018616741017081564,0.0018616741017081564,0.0018616741017081564,0.12241180325610439,0.0009786533788073884,0.004058747864894075,0.0019167815858689885,0.05254508255404855,0.0018616741017081564,0.7910873580423484
1996-01-26,0.0005448279775975031,0.0008752767687793529,0.010076713711244831,0.011425510348440115,0.0008752767687793529,0.0008752767687793529,0.0008752767687793529,0.2602946838836943,0.0006354791438669999,0.00330786045909219,0.0016348226271994382,0.06236190796341881,0.0008752767687793529,0.6453417848057506
1996-01-29,0.0003588815884680919,0.0002801057129669821,0.009228064097473725,0.011775370150931025,0.0002801057129669821,0.0002801057129669821,0.0002801057129669821,0.44022994121960196,0.0007713592127198852,0.0021992737347158917,0.001014919649613756,0.09416405523597124,0.0002801057129669821,0.4388575615936494
1996-01-30,0.00023340764632823386,0.000181758137622743,0.0076810813908949754,0.006570920273801638,0.000181758137622743,0.000181758137622743,0.000181758137622743,0.44708179821024396,0.0005710968679363583,0.0017369410048987694,0.0006298288825264386,0.23871425881929445,0.000181758137622743,0.295871885880214
1996-01-31,0.0002601658604071644,0.00026805655757548006,0.008122466875094806,0.016841750149529065,0.00026805655757548006,0.00026805655757548006,0.00026805655757548006,0.4490474559882808,0.0008725447439200301,0.0028887542812017835,0.00104511058006936,0.20113853319400238,0.00026805655757548006,0.3184429346802653
1996-02-01,0.00020206401103606197,0.0001833788982518991,0.008479038590022553,0.006764963541000304,0.0001833788982518991,0.0001833788982518991,0.0001833788982518991,0.3555587206776049,0.0006862946294855393,0.0018903314924190596,0.0006956015047229408,0.3149752229382138,0.0001833788982518991,0.3098308673551865
1996-02-02,0.00014787222161746687,0.00015964649735698534,0.008037347987561042,0.004716690262048169,0.00015964649735698534,0.00015964649735698534,0.00015964649735698534,0.2030324730686515,0.0004201468754446153,0.0015839199140443266,0.0004723865503940936,0.5356784066821833,0.00015964649735698534,0.2451125192712533
1996-02-05,0.00020891846779328834,0.00030402795348400844,0.010037534145610328,0.01450306258803703,0.00030402795348400844,0.00030402795348400844,0.00030402795348400844,0.13895442077797548,0.00029830082473655204,0.0024817163637851896,0.0007589068738385043,0.4527190717994879,0.00030402795348400844,0.37851792147732793
1996-02-06,0.00023097914592048934,0.0002914275970082871,0.015587440024118979,0.017635668933021476,0.0002914275970082871,0.0002914275970082871,0.0002914275970082871,0.12218922348278102,0.00025997455585697303,0.001846035945288471,0.0010085540796833817,0.36821283119985393,0.0002914275970082871,0.471572137510727
