,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
1995-01-11,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991
1995-01-12,0.053983637150000006,0.07457134562637502,0.064249290713125,0.048679541318749985,0.08917991184499997,0.05116110849625002,0.08917991184499997,0.08917991184499997,0.04985589978124999,0.06496176564675002,0.13412436999374996,0.050732274128749984,0.08917991184499997,0.05096112020875001
1995-01-13,0.041882633462374995,0.08123294327957876,0.0675431660483325,0.040501804038025,0.08763462951162498,0.04373262811636751,0.08763462951162498,0.08763462951162498,0.03994082719658749,0.07347914796093,0.17296063491462502,0.0396508080031875,0.08763462951162498,0.04853689846148748
1995-01-16,0.03635286331451752,0.07875331779973938,0.06946721937201994,0.03749858302577689,0.08306823782562502,0.03916596427386863,0.08306823782562502,0.08306823782562502,0.037776917394853234,0.08388970773761853,0.203135300269625,0.03580124660070124,0.08306823782562502,0.045885939892968866
1995-01-17,0.03351635669200765,0.07609912300787092,0.06981005673761101,0.036158677432171556,0.07997204584186247,0.03785153768359619,0.07997204584186247,0.07997204584186247,0.0371791292119646,0.08617624242090047,0.22274927067221256,0.03502376537929886,0.07997204584186247,0.04554766954307693
1995-01-18,0.032273040415910684,0.0745418407187588,0.06906432413730117,0.03549182650919737,0.07785477219167249,0.03852698355717399,0.07785477219167249,0.07785477219167249,0.03691937058922058,0.08473673482308881,0.23440884319687513,0.03494184365781462,0.07785477219167249,0.04767609522151338
1995-01-19,0.03196821515677819,0.07562164049912955,0.06893246909190405,0.03376296472712717,0.07500834633527248,0.03750249027877529,0.07500834633527248,0.07500834633527248,0.0364420717561984,0.08384011211896228,0.2463450346054051,0.035407527534119784,0.07500834633527248,0.05014409637164744
1995-01-20,0.03155354963763496,0.07314223841906943,0.06706419632921974,0.03248886420616457,0.07317341913585812,0.036309366559141215,0.07317341913585812,0.07317341913585812,0.03612974816515535,0.08871797365592485,0.25444508062258747,0.03615777170314511,0.07317341913585812,0.05129754311707634
1995-01-23,0.031595998181699794,0.07000391052344473,0.06612432164470998,0.030819843833557504,0.07268937343965375,0.03477735640708026,0.07268937343965375,0.07268937343965375,0.03521324266457358,0.08768352108335045,0.25792728259335257,0.03811964298415595,0.07268937343965375,0.05697738452514867
1995-01-24,0.03133936772403803,0.0710125015653041,0.06653917174245107,0.030098641779464815,0.07148851543721498,0.03418320794435712,0.07148851543721498,0.07148851543721498,0.03684981686915719,0.0858341525375619,0.2638536622700713,0.040643048538442014,0.07148851543721498,0.05369236031624576
