,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI
1995-01-11,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998,0.05882352999999998
1995-01-12,0.21359691485350968,0.04160845800401599,0.036355351460836925,0.09833873832519112,0.04160845800401599,0.04160845800401599,0.04160845800401599,0.05432881045680298,0.04160845800401599,0.04160845800401599,0.04160845800401599,0.04160845800401599,0.04160845800401599,0.037649124556627576,0.04160845800401599,0.04160845800401599,0.10203805720548254
1995-01-13,0.26352305573774193,0.03004481593195927,0.03528858825357033,0.14505216993280842,0.03004481593195927,0.03004481593195927,0.03004481593195927,0.04853867885367504,0.03004481593195927,0.03004481593195927,0.03004481593195927,0.03004481593195927,0.03004481593195927,0.025999868572059798,0.03004481593195927,0.03004481593195927,0.15110468971668278
1995-01-16,0.22976251084779747,0.020740532575217494,0.03527432932726339,0.15713433447333042,0.020740532575217494,0.020740532575217494,0.020740532575217494,0.1196545113461843,0.020740532575217494,0.020740532575217494,0.020740532575217494,0.020740532575217494,0.020740532575217494,0.021430963864429494,0.020740532575217494,0.020740532575217494,0.20859751494023282
1995-01-17,0.2600072210690966,0.017857529135514156,0.050056458262935276,0.14405924713423526,0.017857529135514156,0.017857529135514156,0.017857529135514156,0.13029789682578194,0.017857529135514156,0.017857529135514156,0.017857529135514156,0.017857529135514156,0.017857529135514156,0.015534358443127266,0.017857529135514156,0.017857529135514156,0.20361201217002328
1995-01-18,0.28698015412912725,0.01558786772245157,0.07591459106621301,0.15413029659694202,0.01558786772245157,0.01558786772245157,0.01558786772245157,0.08521423820981544,0.01558786772245157,0.01558786772245157,0.01558786772245157,0.01558786772245157,0.01558786772245157,0.018011413574728317,0.01558786772245157,0.01558786772245157,0.20828277642346885
1995-01-19,0.30852287088398217,0.014199926543201954,0.03340517471505231,0.22015245966566965,0.014199926543201954,0.014199926543201954,0.014199926543201954,0.02884773575134486,0.014199926543201954,0.014199926543201954,0.014199926543201954,0.014199926543201954,0.014199926543201954,0.018671221535534546,0.014199926543201954,0.014199926543201954,0.2342012733714202
1995-01-20,0.2908967574819833,0.01659235578191881,0.03862449842178447,0.19843480911291936,0.01659235578191881,0.01659235578191881,0.01659235578191881,0.038666664645517115,0.01659235578191881,0.01659235578191881,0.01659235578191881,0.01659235578191881,0.01659235578191881,0.03121100755190062,0.01659235578191881,0.01659235578191881,0.21965030584789638
1995-01-23,0.2532663408539829,0.01729326976549152,0.035375233037384386,0.24341061598012456,0.01729326976549152,0.01729326976549152,0.01729326976549152,0.03814481852506937,0.01729326976549152,0.01729326976549152,0.01729326976549152,0.01729326976549152,0.01729326976549152,0.03853113711081447,0.01729326976549152,0.01729326976549152,0.20104583045169325
1995-01-24,0.24247792504912968,0.015351133190638447,0.031138262262360383,0.28121099096674496,0.015351133190638447,0.015351133190638447,0.015351133190638447,0.040885620570559035,0.015351133190638447,0.015351133190638447,0.015351133190638447,0.015351133190638447,0.015351133190638447,0.03975067956008273,0.015351133190638447,0.015351133190638447,0.19567403163695515
1995-01-25,0.22460462730785555,0.014730929825873533,0.028088873231100736,0.2899099383500124,0.014730929825873533,0.014730929825873533,0.014730929825873533,0.04473630912120498,0.014730929825873533,0.014730929825873533,0.014730929825873533,0.014730929825873533,0.014730929825873533,0.041301320555798667,0.014730929825873533,0.014730929825873533,0.20931875883363216
1995-01-26,0.19831138770311918,0.01509385635129545,0.02377241093546306,0.2848131161926611,0.01509385635129545,0.01509385635129545,0.01509385635129545,0.04832437419509705,0.01509385635129545,0.01509385635129545,0.01509385635129545,0.01509385635129545,0.01509385635129545,0.04133757706825266,0.01509385635129545,0.01509385635129545,0.23740864674878082
1995-01-27,0.1779594023530541,0.014624964468608129,0.02368365638742485,0.2663965324125591,0.014624964468608129,0.014624964468608129,0.014624964468608129,0.052127261048955445,0.014624964468608129,0.014624964468608129,0.014624964468608129,0.014624964468608129,0.014624964468608129,0.05675262634522094,0.014624964468608129,0.014624964468608129,0.2622058394572932
1995-01-30,0.18498438628130168,0.01413061238862841,0.021349937605492624,0.28519943531556874,0.01413061238862841,0.01413061238862841,0.01413061238862841,0.0477504028218683,0.01413061238862841,0.01413061238862841,0.01413061238862841,0.01413061238862841,0.01413061238862841,0.08594749344039607,0.01413061238862841,0.01413061238862841,0.2193316160819873
1995-01-31,0.17875603294854522,0.013889738516687915,0.02521942723582766,0.29530469062888404,0.013889738516687915,0.013889738516687915,0.013889738516687915,0.05047399426635145,0.013889738516687915,0.013889738516687915,0.013889738516687915,0.013889738516687915,0.013889738516687915,0.13639682502895986,0.013889738516687915,0.013889738516687915,0.16106188591028717
1995-02-01,0.1800940858992757,0.013234296176684372,0.018021853188563596,0.3507821943033665,0.013234296176684372,0.013234296176684372,0.013234296176684372,0.05548858019345254,0.013234296176684372,0.013234296176684372,0.013234296176684372,0.013234296176684372,0.013234296176684372,0.1607194712729107,0.013234296176684372,0.013234296176684372,0.08931652128971493
