,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI
2016-01-01,-0.0129051620648259,-0.0399408284023669,-0.0471593108200251,-0.0252237445175269,-0.032633371169126,-0.001071581654522,-0.0083430913348946,-0.0283580678703091,-0.0283370168166468,-0.0195541650371529,-0.0226839092643629,-0.0398825561346767,-0.0183665093371639,-0.029661389235446,-0.0092517448466158,-0.0181460765850729,-0.0341565948688566
2016-01-04,0.0013175230566535,0.0030816640986133,0.0020947141630716,0.0033173983624958,0.0090935758286887,-0.0208109847672173,-0.0019188191881919,0.0082692868956124,0.0054432758312348,-0.0010969285999202,0.0060737527114966,-0.0032368501193594,-0.0027176753423225,0.004527263178863,0.0073722149410222,-0.0046065800566352,-0.0010881391529034
2016-01-05,-0.0128542510121457,-0.0092165898617511,-0.0064654399481052,-0.0127850889062771,-0.0229651162790697,-0.0129272567922874,-0.0141969831410825,-0.0098417599382477,-0.0152379337064489,-0.0090845562543675,-0.0040965933592065,0.0,-0.006026621947385,-0.01263723386995,-0.0232558139534883,-0.0082519515821514,-0.009803921609947
2016-01-06,-0.0266584640623398,-0.0182170542635659,-0.0240238482869249,-0.0169700837764975,-0.012496280868789,-0.023085460599334,-0.023102310231023,-0.0195868251802767,-0.0256154194491121,-0.0266975619584928,-0.0125568304827884,-0.0234529738832443,-0.0208783676912531,-0.0214168340332299,0.0,-0.0354191816529375,-0.0286028605428932
2016-01-07,-0.0111134520172758,-0.0150019739439399,-0.0114302926740241,-0.0159001033708425,-0.0144621874058451,-0.0056805271529197,-0.0024570024570024,-0.0037769605407017,-0.0030641413929324,-0.0078666804678604,0.0057005042753781,-0.0033253507045306,0.0041462495288353,0.00016791984626,0.0,-0.0064696362506665,0.001698754045915
2016-01-08,0.0014380825565911,0.0008016032064128,-0.0002535633244177,-0.0047315222884741,-0.0042800366860287,-0.0130255941499085,-0.0052339901477832,-0.0069839369450264,-0.0153681485573007,0.0125195618153364,-0.0089383039023326,0.0,-0.0024667524667524,0.0070887587210386,-0.0511155511155512,0.0026985929524234,0.0
2016-01-11,0.005584512285927,0.0100120144173008,0.0139494790746579,0.0154219417272296,0.0070617132330366,0.002778420930771,0.0057257814917981,0.0076358886767808,-0.0116688244773595,0.0068006182380215,-0.0057193136823581,-0.0005560595136739,-0.0063434039350607,-0.00250064831623,-0.0019301631865239,0.0093025841942206,-0.0339174672393048
2016-01-12,-0.0225842280636801,0.000396510705789,-0.0045024900409041,0.0027448961619094,0.0082317073170732,0.0117755714615561,-0.0178488998307432,0.0028916143184765,-0.0163687670594773,-0.000307031010132,0.0176991150442478,0.0072160646404157,0.004923176801558,-0.0028968821377504,-0.0089662447257382,-0.0317663103511298,0.035693388248954
2016-01-13,0.0176406926406926,-0.0110978993261989,-0.0132669821649934,-0.0182481296047233,-0.0127003326277592,-0.0118667275216796,0.0151966160112799,-0.0026844303042354,0.0168195789038374,0.0065520065520066,-0.0058695652173913,-0.0157925248229517,-0.0047913862718708,-0.0150293323400688,0.0097569629235407,0.0195773555867762,-0.0220338988131819
2016-01-14,-0.0206848878017653,-0.0304609218436874,-0.0313725786178795,-0.0238151334400744,-0.0346094946401225,-0.0094688221709007,-0.0231481481481481,-0.0240255208852556,-0.026190502058865,-0.0126118795768918,-0.0174939864421604,-0.0254401318915538,-0.0128205128205127,-0.0162796853728633,-0.0639494026704148,-0.0274221531632739,-0.0092432115627681
2016-01-15,0.0,-0.0024803637866886,0.0015248210822109,-0.0047601929572144,-0.0234771573604061,-0.0032641641408254,-0.0074249605055292,-0.0013278855975484,-0.0095482857006848,-0.0081376184590028,0.0004451368795905,-0.0005751642131855,-0.0110690996766945,0.0036519499490648,-0.0116366366366365,0.0,-0.0169096209194682
2016-01-18,-0.001140250855188,0.0149191877331122,0.0137547159240463,0.0196100253180409,0.0061728395061728,0.006549707602339,0.0049339487505968,0.0152398486243223,-0.0060285648576215,0.0090352061480942,0.0060066740823137,0.0195664706602873,0.010638887349698,0.0158377539881646,0.0182301557159134,0.0009055784549929,0.0118623961075909
2016-01-19,-0.0096216568819308,-0.0351163740302163,-0.0308130606334714,-0.0344785231202828,-0.0461737164998385,-0.0095282361143388,-0.0139372822299651,-0.0362683860568204,-0.0102739441413548,0.0004116920543433,-0.0296329057938965,-0.0285983363041117,-0.0162289599210483,-0.0291833195083327,-0.0449459157030959,-0.0027747747705416,-0.0433763189148208
2016-01-20,0.0032932652725177,0.0228523063901819,0.0226556328062352,0.0197982358648876,0.04062288422478,0.005161895823557,0.0154192097654994,0.0191302529793016,0.0035921961385276,0.0064814814814815,0.0054694621695532,0.0164632988638846,-0.0014490330490999,0.000873854279944,0.0087873462214411,-0.0006653204764391,-0.0196078435224125
2016-01-21,0.0205700530663603,0.0310302027306579,0.0233032065517226,0.030967053454783,0.018217306441119,0.0107376283846871,0.0284720025308446,0.0257462303826032,0.0057640603081354,0.0122661760196258,0.0213055303717135,0.0350609697789452,0.0165206228721326,0.0316447100366699,0.089624467673248,0.0283880674637124,0.0543750004849206
2016-01-22,-0.0152774055213079,-0.0092295345104334,-0.0057697475089303,-0.0057763267676715,-0.0207667731629392,0.0145496535796767,-0.0186096585665949,-0.0063999999999999,0.0,-0.0052509340603857,0.0066577896138482,-0.0058909808241548,0.0017020809312029,-0.0134657338448808,-0.0111920412151358,-0.0143025408043075,0.0183758148426824
2016-01-25,0.0137180185084375,0.010530579181855,0.0101684451187671,0.0109227527107043,0.0150081566068516,-0.010243569314819,0.0170819620749098,0.007548309178744,-0.0136075952358669,0.0105573038270225,-0.0147707231040564,0.0153703356063126,-0.0061938171453628,0.005509379289309,0.0079051383399209,0.0095539949560115,-0.0302677534785478
2016-01-26,-0.0109547846633014,0.0020040080160319,0.0022369404357847,0.0054023676296806,-0.0077145612343297,0.0032198712051518,0.0012326656394452,0.0081909899110979,0.0248845486591964,0.003917629331994,0.0138733497426717,-0.005471473399647,0.0061221113010865,0.0063892312067495,0.0290552584670231,-0.0235997449348652,0.0306122452635737
2016-01-27,0.0029862091432295,-0.02,-0.0236887720908934,-0.0131474676048487,-0.0294784580498865,0.0020632737276478,0.0195444752231455,-0.005845635589022,0.0039345729039628,0.0082049229537721,0.0002207018318252,-0.0234732644782605,0.0005481855059752,0.0188952940733204,0.0226918413303309,0.0064816774407567,-0.0064065228901275
