,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
2016-01-01,-0.0003134144926829087,-0.0002531421421813949,-0.0003836269753233808,-0.00015566996318400772,-0.00028690515365276966,-3.379827559297279e-06,-2.0520383824654585e-05,-5.7389927289905617e-05,-2.6644221560859185e-05,-0.00023187575005088507,-6.325322783301431e-05,-0.0003322831783348684,-0.0002475505525393877,-0.0007911487480658396,-3.7165215057830316e-05,-0.0007144149599821967,-0.0003823647713744711,2.9013025614276215e-05,2.814925749770593e-06,-6.879203544217522e-06,-3.55331618244535e-05,-2.8419878031980476e-05,-1.974191193232245e-05,-4.570650621386394e-05,-6.6013517213621605e-06,-6.397658835112477e-07,-3.6747329854137506e-05,-3.177858450371291e-05,-1.2814208208848814e-05,-3.044866655814555e-05,-0.000967627076208819,-6.414916797294842e-05,-2.5285867229326758e-05,-2.220388493520813e-06,-8.659441636758683e-06,-5.516297147643581e-06,8.981766362585902e-06,7.993511312007497e-06,1.0583521719062036e-05,-3.132272844323009e-05,-0.00015523881461586883,-4.283883952281255e-05,-3.388173329658197e-05,-5.924273019457247e-05,-0.00032639524393593373,1.255724927366973e-06,0.00018563778279994658,0.00022219378749788773,0.00012918568443503385,0.0006357411831745538,0.000394022845021791,0.0004172182155592846,0.0005294174668863035,0.0005544006548085272,0.0006850346836731297,0.0001501582140006184,0.0003770588111876985,0.0005938122861397611,0.0007927011886903661,-0.0001658012323471463
2016-01-04,3.225786679190579e-05,1.742330682655474e-05,1.4958750465836935e-05,1.9467049177572335e-05,7.317164031026657e-05,-6.84907016664571e-05,-4.7523203874810586e-06,1.5517069096790817e-05,4.944906025016482e-06,-1.2063948415086329e-05,1.5097428354292017e-05,-2.3696084005639066e-05,-3.512557194954343e-05,0.0001124223465813249,2.9859866293961164e-05,-0.0001768683757097669,-1.1176501607605678e-05,6.009372540658031e-06,9.42660609669143e-06,4.4935125582140065e-06,-1.7086011276754428e-05,8.433743479430346e-06,1.2235996647682547e-06,-1.2990767487465414e-05,-1.9129034152301348e-05,-1.9652221390182834e-06,7.56750810146901e-06,7.969359503535496e-06,2.0896584809220037e-06,-9.798321548462017e-06,-0.0006672294151858306,-9.746895110239977e-05,2.7622753536129745e-06,-2.689181833064636e-05,3.9882736633673685e-05,5.286041477539922e-06,-1.5231121455162243e-05,1.4725828561586768e-06,2.2321005919645146e-06,1.1898000939653154e-05,-0.0003598989134892852,-2.1187256579367103e-05,5.81559332990985e-05,-3.809138708256746e-05,3.637444399993686e-05,-5.632173438403188e-07,-0.00020752720605809896,0.0,6.060839619995913e-05,0.00018951976453809486,0.0006373671333861539,0.00048634388189962004,0.00026415919394548774,0.00018188935642418646,0.00010305513127841603,0.0,0.0,2.78299461208275e-05,-0.00022361250910508498,0.0001913564097981614
2016-01-05,-0.0003147689709749197,-4.8664164841646315e-05,-4.4576589667436964e-05,-7.455983753709896e-05,-0.00017670541917390062,-4.220372127507845e-05,-3.555784380008278e-05,-1.8268790752338675e-05,-1.386136873165429e-05,-9.92469238019879e-05,-9.549004025231325e-06,0.0,-8.080716325881941e-05,-0.00031540866363239284,-9.634598662495505e-05,-0.0003207410661080898,-0.00010170868726204551,2.5079674725963413e-05,3.1146369675966475e-07,-1.2443057915565919e-05,-6.438825107504625e-05,-4.0131003440357915e-06,5.487917638103505e-06,1.785361391258201e-05,-5.035796958553304e-05,-1.3023846921634867e-05,6.611657975145998e-07,3.756624947399155e-06,1.130078331646903e-05,-3.5339711914014375e-05,-0.0007754573524314022,-3.697794912263016e-05,-2.659132726737186e-05,-8.809539252895655e-05,-6.563386892119497e-06,-4.230580534186463e-06,-4.415321091365309e-05,-5.4874667374260615e-05,9.264059362450317e-06,2.067989125728954e-06,0.00037033428141496896,-1.700768214080451e-06,7.236457461472383e-05,-3.826706518350709e-05,-0.000210187316363133,-2.3230007144917768e-05,0.000711932114583587,0.000497005255667976,0.0003400140033383375,0.0004578771802870367,0.000483832539647838,0.00032331276497196394,0.000506039155863258,0.00024920824097456447,0.0004250450441819087,0.0,0.0003252335360950217,0.0007194527920428713,0.0,0.0007083160069678087
2016-01-06,-0.0006331494624090279,-9.169886378155429e-05,-0.00016534225418759265,-9.493681449902084e-05,-9.111384626124295e-05,-7.520501559716115e-05,-5.63775558163763e-05,-3.6344669014010704e-05,-2.320225200175375e-05,-0.00028564241610557915,-2.8664429831997288e-05,-0.00016629116401403185,-0.0002889139983652175,-0.000530609834882665,0.0,-0.0013810358358842954,-0.0002953088731469194,2.8860662926986243e-05,2.6340475525928464e-05,2.101149485255019e-06,-2.428952626973058e-05,-3.5521376885869146e-05,-6.581347107618051e-06,-2.017055726365623e-06,-1.7701568426231356e-05,2.705632590455338e-05,-6.506263724237907e-07,1.502455551235436e-05,-2.904034004134934e-07,-1.7250364787968535e-05,-0.00017102673740897192,8.194556028540504e-05,-2.2411750652246836e-05,-2.0701569098785696e-05,-2.9164658955189816e-05,-5.181410160955931e-05,-7.3311132608563895e-06,8.35562031964047e-06,-7.818678368794692e-05,3.648519951823954e-06,0.0005272773917971124,-1.1537609613230328e-05,-3.749029238853563e-05,-2.1140191627429112e-05,-0.00031049620874601635,-7.916800898192831e-06,0.00014286415904062822,0.00025434504163086586,0.00017401329412028888,-0.000361860600602643,-8.303099087808295e-05,-0.00018747183611644437,-0.0005176196249594634,-0.00037930514781719645,0.0005997081648672879,0.00019778788116930942,0.00032516518165364973,-8.000330500700073e-05,6.188850828686172e-05,4.371870953961689e-05
2016-01-07,-0.00022979822295935632,-7.334740393143341e-05,-7.56685266284055e-05,-8.369340120842864e-05,-0.0001023923538972435,-1.757390017700098e-05,-5.617098896726309e-06,-6.881267061828209e-06,-2.7291681502881237e-06,-7.432979670321506e-05,1.2799948482435539e-05,-2.2936024484687385e-05,5.4152924828328014e-05,4.036533349526065e-06,0.0,-0.0002211492788536039,1.6332139614154902e-05,-1.725570610080991e-05,-2.8882240218001726e-05,1.0278284589852107e-06,1.174568524742494e-06,0.0,3.5250288513898853e-06,2.2462826966379113e-05,-2.838470464700833e-06,1.9995091607827685e-05,1.867373833837382e-05,2.606057866528018e-05,1.1743754955842722e-06,6.433553612576457e-06,0.00048675319585366936,-6.867664332695944e-05,-1.3137352859739517e-06,-6.037441846012401e-06,7.003659413941219e-06,-1.1517952180714423e-05,-8.81458138171661e-06,-7.260079627947693e-05,-7.868669544362105e-05,2.0152332082473326e-05,-0.00048521785792207526,1.7706684769196792e-06,3.859194993551891e-05,-4.229572328154219e-05,2.416932351854231e-05,-7.2559583031594045e-06,0.00013363514826877023,0.0001447632339156648,0.00017775200026620819,0.0003451130249499252,0.00034669544956776924,0.00026573068068771013,0.0005075550161877413,0.0001875778252799398,-0.0007189453706292354,-0.00019604831752850185,0.0005457776531450472,0.0003279967890223519,-0.0005240427168032856,0.00013632519053954187
2016-01-08,2.6542413766642498e-05,3.896258927219102e-06,-1.60096300625779e-06,-2.389514314953154e-05,-3.044704572677846e-05,-4.048114175013439e-05,-1.1971296363598224e-05,-1.2974788586391531e-05,-1.3770620552723985e-05,0.0001017358885907931,-2.0181528125518065e-05,0.0,-3.353811922023983e-05,0.0001709777577763178,-0.00022180601507190324,9.168658760932799e-05,0.0,-3.0077462675697896e-06,-3.5208202343794226e-06,-2.838419370364541e-05,-3.720633779478963e-05,-2.5871466686216696e-05,-1.871721367851838e-05,-4.486534801557302e-05,-4.7303038578164905e-05,-1.6817000223965494e-05,-2.4481431103587424e-05,-2.340302532198694e-05,-6.236266483309555e-06,-5.273723387779493e-05,-0.0008810334813252009,-7.404966352824164e-05,4.553094145333044e-06,-7.662750974427261e-05,-3.575818136106278e-06,-1.1495024647946601e-05,-7.436144412354925e-06,-2.8548033465013765e-05,4.520057494285241e-07,-2.022287489085334e-05,-0.0002660223465411769,-2.8880592532857975e-05,4.123844492286271e-05,-2.1084931506653025e-05,-0.00019826437505204226,-2.060823041784171e-05,-0.0002227469113416393,0.00020133734072347423,2.8615442347583906e-05,-0.00022880403992540184,-8.915664017787929e-05,-0.00012505083095278887,-0.0003866038904380138,-0.0001901223682482218,0.0003398333965820588,0.00011813191334608039,0.0,-3.540733190459899e-05,0.0007263830399344444,-3.548302164858e-05
2016-01-11,8.973791860029049e-05,4.8966324211508895e-05,8.09931006729566e-05,7.50922828476139e-05,5.162994723912916e-05,8.640533150455332e-06,1.3212415083529978e-05,1.4496032749622146e-05,-1.0580214445124219e-05,5.107727912988301e-05,-1.2775345074699457e-05,-3.879372265429742e-06,-8.982961199790282e-05,-6.0220015470969364e-05,-7.535561444898075e-06,0.0003156432659840377,-0.0003045144964982568,-1.976790131031604e-05,-7.756595407792897e-06,-6.5272229757304685e-06,-8.608307366007837e-06,-6.945741351541511e-06,-2.071036763905678e-06,-1.1159903764948649e-05,-2.683357276784854e-05,-3.176489695359799e-05,2.289354053565778e-05,3.0155582959481186e-05,1.9636399681689542e-05,-1.2084578158337842e-06,-0.0002716474821903264,-2.3930830659035936e-05,3.826613182122454e-06,-3.4693810388490926e-05,5.325311425412833e-05,-1.2369955766212848e-05,-1.492805461142863e-05,-2.554624739903335e-05,1.4594732946602565e-05,3.596797747715881e-05,-0.000128115800801192,-5.481877840077079e-06,0.00019011188990413256,7.38644803825074e-06,-8.810371404799714e-05,-1.4084891786788271e-05,0.0007086306676622104,0.00010894975615443199,0.0001681031646512534,3.376621759740038e-05,-0.00018260589812167115,-5.208025196585044e-05,-4.0626519449287675e-05,0.00012842911700172255,-0.00041707937109710036,-8.178352903732812e-05,0.0002740654885207561,9.627820057851631e-05,-6.608115767570803e-05,0.0007459162740287707
2016-01-12,-0.00031363384249535957,1.964786383459998e-06,-2.3687308136375423e-05,1.3010283139781692e-05,6.285575682210602e-05,3.748626209474628e-05,-4.195526999547868e-05,5.643598090612908e-06,-1.5214280833992234e-05,-2.288733593628441e-06,3.984830405165635e-05,5.140352476470707e-05,7.080962140661579e-05,-7.048674535414538e-05,-3.11532367739802e-05,-0.0010638913846180225,0.00029297694669277216,3.4408779358380837e-06,2.8189899589259174e-05,1.0754718167337955e-05,3.201280510760716e-05,-1.6258642307914564e-06,9.891257303474251e-06,1.965047804229601e-05,-3.6359061778299115e-06,2.8791698283789013e-06,5.7102399674149485e-06,-7.354068570211936e-06,7.842530612338178e-06,4.380356190331542e-06,0.00019704660879069156,0.00010044974778780439,2.3659916787209518e-05,-2.508238467839789e-05,-5.979057392514354e-06,1.0229561434674718e-05,-1.793298260035328e-05,-1.8808446827332787e-05,1.0458675768822835e-05,-8.010661583097855e-06,0.0006089743596600865,2.829423858817712e-05,-4.573729313839177e-06,2.3824782408072986e-05,0.00018614773692704768,-1.2227833979910165e-05,0.00038584305321292986,0.00014281331854284893,0.00013096074984815675,0.0003017346301338132,9.386690885563963e-05,0.00021583581320216183,0.0003535460153571914,-6.586298886405004e-05,0.00031097131953226756,4.298972806159501e-05,0.0006629259150554529,6.978762390584215e-05,-6.730438781451792e-05,0.0005943489672606837
2016-01-13,0.00020418020934690847,-5.591606009234627e-05,-6.592437326751191e-05,-8.600037808837383e-05,-9.933117528493266e-05,-3.798440486931086e-05,3.508039717742832e-05,-5.3879096296858474e-06,1.583879133272711e-05,4.8602000681912934e-05,-1.2510531535886114e-05,-0.00011357731460805693,-6.767376577572423e-05,-0.00036926433345375496,3.356757234445388e-05,0.0005934115481186083,-0.00015273613593839023,-2.5318075102484392e-05,-2.619297442562884e-05,-1.3447562468008723e-05,7.897431999530692e-06,1.0450819845279833e-05,1.1589326974133352e-05,3.0204584612629852e-05,2.0189902138838004e-05,-3.0960901112279624e-05,0.0,-2.2487083339856185e-05,2.9465897196954077e-06,1.0306627548309383e-05,-0.0002011998354203588,9.02430870129122e-05,-1.0181224115781454e-05,2.316405604235434e-05,1.5724817381587745e-05,-3.239826269051639e-05,9.154037883010326e-06,-1.7345851988637922e-05,-3.9346183260862966e-05,-1.326668159778035e-05,0.00028645893090724334,1.660099914955028e-05,-3.975480252247964e-05,3.276600595043105e-06,0.00010557561622812943,6.989880375650885e-06,-0.000436655067343908,0.00014286594935422495,8.783559261487463e-06,-5.264594164704332e-05,-0.00019272245339039968,8.308783669089953e-05,-0.00021137541908814665,-0.0002666099462794418,0.001049943317623426,0.000269008425678228,-0.0006642197597206218,0.00012147726726756495,-0.00048284689216542334,-2.4412135393120946e-05
2016-01-14,-0.00019536301763910103,-0.00015525327239910192,-0.00015071255550601028,-0.00010862184424691377,-0.00027494781952101073,-3.0442173512659902e-05,-5.2148187646825524e-05,-4.954584767468238e-05,-2.45495864218752e-05,-9.309141037047352e-05,-3.826929065498473e-05,-0.00018426936216491886,-0.00018220070373375786,-0.00039656307503139646,-0.00022357024728970808,-0.0007615312099770615,-6.297892326116394e-05,3.196180913687599e-05,9.42954910734501e-06,-5.8774318952037225e-06,-7.082987517770032e-06,-1.6525829358139455e-05,-1.10019690554555e-05,-1.4990503385175037e-05,-4.707858301830604e-05,-9.475898185670586e-06,2.3809869070143563e-05,1.2389970321187073e-05,-4.614775016363317e-06,-1.005658510195665e-05,0.00026249651166235406,8.295635884017314e-06,-2.058918515106966e-05,-7.654100115520107e-05,-6.995353592985025e-06,-6.440008476031803e-05,-2.7893206266574166e-05,-1.900400991954938e-05,-9.402622560177795e-05,9.907389281456005e-06,-6.412465978937901e-05,-7.679952901840409e-06,-0.00011365105223376686,-3.908497226625156e-05,-0.00021915697116521048,-2.825045451221873e-05,0.0007065314247893767,0.000504680153120761,0.00041871605020029533,0.0005562903028444661,0.0008863018704741296,0.0005993298227464658,0.0006052486303886258,0.00040211560580166587,-0.00012955110507066982,0.0,0.0008026247825421756,0.0005958879342268879,0.0,0.0011200821382603705
