,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,train_transaction_cost_factor,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,type_train,using_swa,swa_decay,swa_epochs_or_steps,swa_start,swa_freq,swa_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,chosen_targets
./../Experiments/Bonds_TPE_swa_decay4/20,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09522916376590729,0.07961966842412949,0.05600064992904663,0,0,0,0.9539696381031514,1.0284460392434276,0.8582497217949562,0.040438756986813984,0.009182056338373048,0.00852418314403863,0.4115468450301366,0.5428297352188278,0.5150634077356575,8.887638898200876e-06,8.786656783132104e-06,6.5169595902436005e-06,1.3954924497863397,1.4728613597691815,1.2370534864639635,1.3954924497863397,1.4728613597691815,1.2370534864639635,0.5156043956043956,0.5368421052631579,0.5382262996941896,0.942725215091152,1.0374340457839655,0.831293543604395,0.039962104441189555,0.009253745600153247,0.00825245298469783,0.3432004806002476,0.5308342781493757,0.49154261023161966,8.782880096964736e-06,8.85525894751507e-06,6.309214820105374e-06,1.3783682951309717,1.4861403112839549,1.1968589487436785,1.3783682951309717,1.4861403112839549,1.1968589487436785,0.5151648351648351,0.5349282296650718,0.536697247706422,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09522916376590729,0.07961966842412949,0.05600064992904663,0,0,0,64,True,Softmax,21,False,3.390724491668807,36,82,0.7004800489292485,0.01,0.0,sharpe,24,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/21,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.1619633138179779,0.13989539444446564,0.15578344464302063,0,0,0,0.9427167181714724,0.8121345075975371,0.7146061515433422,0.04538444321850707,0.007115800843585804,0.006801218621482975,0.35127558730287356,0.3942748505990776,0.25472770528405114,9.974602905166389e-06,6.809378797689762e-06,5.199708426210225e-06,1.383936525689785,1.1406000564191459,1.0204628000837397,1.383936525689785,1.1406000564191459,1.0204628000837397,0.5169230769230769,0.538755980861244,0.5351681957186545,0.9172516032170118,0.7843912194084589,0.6627517589485921,0.044158335693303574,0.006872195656051109,0.00630583086017406,0.135068323762874,0.37236184619048396,0.21847263735555564,9.705128723802982e-06,6.57626378569484e-06,4.820971605637661e-06,1.3451536130729125,1.1002593239049572,0.9444223865556303,1.3451536130729125,1.1002593239049572,0.9444223865556303,0.5136263736263736,0.5368421052631579,0.5313455657492355,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.1619633138179779,0.13989539444446564,0.15578344464302063,0,0,0,128,True,Softmax,5,False,2.4529634619842557,45,91,0.6116793666169332,0.01,1.0,sharpe,21,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/22,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.16097956895828247,0.16503874957561493,0.15959443151950836,0,0,0,0.5548280539275146,1.146852634720456,0.4466659709107293,0.02478425774809794,0.00823041186894138,0.004225497336478857,0.25174893192318354,0.4137126910929183,0.3538533700546904,5.44708961496658e-06,7.875992219082658e-06,3.230502550824815e-06,0.7886858894785479,1.5987934374085933,0.6157195246866184,0.7886858894785479,1.5987934374085933,0.6157195246866184,0.5026373626373626,0.5588516746411484,0.5443425076452599,0.5224615733204777,1.1285809981290333,0.39772083782654394,0.023337184983087178,0.008093875449814299,0.003761719839058217,0.14249429674434544,0.39567680761848845,0.31559743400733054,5.129051644634543e-06,7.745335358673971e-06,2.875932598668362e-06,0.7416545697957201,1.571871334701529,0.5472850609876361,0.7416545697957201,1.571871334701529,0.5472850609876361,0.5008791208791209,0.5559808612440191,0.5389908256880734,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.16097956895828247,0.16503874957561493,0.15959443151950836,0,0,0,64,True,Softmax,5,False,2.102579759382274,49,110,0.6403814444748933,0.01,1.0,sharpe,18,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/23,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13455462455749512,0.12012330442667007,0.11938383430242538,0,0,0,0.9654267901958807,1.2479799255127693,0.7530678140362244,0.040855655890243175,0.009706977713530424,0.007028268606919618,0.3622568734040034,0.4939688262675869,0.3726031418471332,8.979265030822675e-06,9.288973888545859e-06,5.373294041987476e-06,1.3935409700629713,1.8327037219912024,1.060846505044598,1.3935409700629713,1.8327037219912024,1.060846505044598,0.5237362637362637,0.5454545454545454,0.5443425076452599,0.9327764755966804,1.2295242145470815,0.7024638181416508,0.03947350590449324,0.009555932005847572,0.006554759527932759,0.16960940035075872,0.47270722861964787,0.3348471136698163,8.67549580318533e-06,9.144432541480932e-06,5.011284042762049e-06,1.344536577692182,1.8039403547104003,0.9875526852602087,1.344536577692182,1.8039403547104003,0.9875526852602087,0.5217582417582417,0.5444976076555024,0.5412844036697247,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13455462455749512,0.12012330442667007,0.11938383430242538,0,0,0,128,True,Softmax,5,False,2.9381834292486873,38,96,0.5413994332169266,0.01,1.0,sharpe,22,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/24,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1850202977657318,0.1888282746076584,0.1815643310546875,0,0,0,0.8014048444816363,1.102373486460365,1.117859348889569,0.03848257031577296,0.011509084622230924,0.011062322110160058,0.307671931957271,0.4870072459141335,0.29297211501832354,8.457707761708341e-06,1.1013478107398011e-05,8.457432805932766e-06,1.1462362157262245,1.7198672227888978,1.661300455214983,1.1462362157262245,1.7198672227888978,1.661300455214983,0.52,0.5483253588516747,0.5267584097859327,0.7680833341269887,1.0668491634182626,1.042786445727194,0.03687976360807642,0.011138941387409923,0.010308386383924954,-0.045026595954226985,0.46011641622184285,0.2548536788734646,8.105442551225586e-06,1.0659274054937724e-05,7.881029345508372e-06,1.0971845534987006,1.6619739964882503,1.544113692949758,1.0971845534987006,1.6619739964882503,1.544113692949758,0.5151648351648351,0.5435406698564593,0.5206422018348624,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1850202977657318,0.1888282746076584,0.1815643310546875,0,0,0,64,True,Softmax,5,False,1.2872002038662131,46,65,0.5562580729660852,0.01,1.0,sharpe,20,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/25,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.04730980843305588,0.03890760615468025,0.044939298182725906,0,0,0,1.0352820069299289,1.0376956138484295,0.8123105415432309,0.037258622855450174,0.0068634226126139146,0.0075233458034628265,0.5877833070820982,0.6563610881538491,0.5389055663385133,8.18870831987916e-06,6.567868528817143e-06,5.751793427723873e-06,1.494387852635332,1.451332154058734,1.150531435336047,1.494387852635332,1.451332154058734,1.150531435336047,0.5276923076923077,0.5368421052631579,0.5397553516819572,1.0254007494827653,1.0596909229608251,0.7880143887207891,0.03690280224398804,0.0069940956650011675,0.00729458808645471,-0.16753483705427802,0.6621487426961978,0.5163724804943387,8.110505987689678e-06,6.692914511962839e-06,5.576902206769656e-06,1.4795291655719935,1.484008220467303,1.115044080843944,1.4795291655719935,1.484008220467303,1.115044080843944,0.527032967032967,0.5368421052631579,0.5389908256880734,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.04730980843305588,0.03890760615468025,0.044939298182725906,0,0,0,128,True,Softmax,5,False,4.012901357592854,50,132,0.7177741097678193,0.01,1.0,sharpe,20,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/26,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.02325095422565937,0.022971292957663536,0.02333047427237034,0,0,0,1.1183884073704635,1.0863929799845045,0.9421804436949183,0.0388226847588746,0.008154649854682918,0.008358679850814208,0.662511285936235,0.78606740736017,0.5935446416618476,8.532458188763647e-06,7.803492683907097e-06,6.39042802050016e-06,1.6433722495244467,1.5278136823710549,1.3680773829845516,1.6433722495244467,1.5278136823710549,1.3680773829845516,0.5182417582417582,0.5416267942583732,0.5397553516819572,1.1116632402895523,1.099353558737699,0.9196925854898258,0.03858906899461198,0.008245423530236815,0.008154404489672876,-0.667766080439354,0.7881938087516415,0.5738946179014028,8.481114064749884e-06,7.890357445202693e-06,6.234254196997611e-06,1.633036741027437,1.5465590907031403,1.334197833599024,1.633036741027437,1.5465590907031403,1.334197833599024,0.518021978021978,0.5416267942583732,0.5389908256880734,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.02325095422565937,0.022971292957663536,0.02333047427237034,0,0,0,64,True,Softmax,5,False,5.0779847728969525,44,89,0.6444294630442053,0.001,1.0,sharpe,18,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/27,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.1677306741476059,0.16442516446113586,0.16323083639144897,0,0,0,0.6943091927527164,0.9719048816854706,0.9996245641842795,0.03250602343499008,0.010996431430064013,0.011258824422313178,0.25310468957110194,0.49850099407879905,0.4109274746887444,7.144180974723094e-06,1.052290089001341e-05,8.607663931432094e-06,0.9817916985432859,1.4532396590251848,1.486202365806367,0.9817916985432859,1.4532396590251848,1.486202365806367,0.5167032967032967,0.5483253588516747,0.5412844036697247,0.6746378752163255,0.9646097107354553,0.9610825664062271,0.031584209775468,0.010908811741593704,0.010822456089607623,0.000281729793185823,0.483425683144334,0.3845017190755353,6.94158456603692e-06,1.0439054298175791e-05,8.274048998170966e-06,0.9532648181907561,1.4418402502724799,1.4266773250816305,0.9532648181907561,1.4418402502724799,1.4266773250816305,0.514065934065934,0.5425837320574163,0.5374617737003058,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.1677306741476059,0.16442516446113586,0.16323083639144897,0,0,0,128,True,Softmax,5,False,3.6893591896892888,34,21,0.5170409070733544,0.01,1.0,sharpe,24,0.0,1,LSTM,Davi,Adam,0.0,,False,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/28,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17873740196228027,0.1816510409116745,0.18780864775180817,0,0,0,0.6356944189108995,1.0702741814775178,0.8266449275060035,0.029094521406932274,0.011444716755760663,0.008567500404183009,0.22072942521297584,0.48987508195619156,0.3365201768281146,6.3944003092158844e-06,1.0951882062928863e-05,6.5500767616078055e-06,0.8964262727268023,1.5919881723032452,1.1674705313642901,0.8964262727268023,1.5919881723032452,1.1674705313642901,0.5173626373626373,0.5588516746411484,0.5451070336391437,0.5971943936936396,1.028286640400771,0.754546135787061,0.027330854299441515,0.010996159436027773,0.007811569031523292,-0.08915408212697296,0.4514616152048511,0.2928691855456587,6.0067811647124205e-06,1.0522640608639018e-05,5.972147577617196e-06,0.8408109907805442,1.5272348045321622,1.0625387949595209,0.8408109907805442,1.5272348045321622,1.0625387949595209,0.5116483516483517,0.5483253588516747,0.5389908256880734,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17873740196228027,0.1816510409116745,0.18780864775180817,0,0,0,128,True,Softmax,5,False,2.6023408986625003,39,68,0.47676792417690594,0.05,1.0,sharpe,21,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/29,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17875926196575165,0.17098532617092133,0.16642117500305176,0,0,0,0.6511517472004451,0.7123601360558783,0.8337735314307997,0.032043575049252336,0.008625564120617098,0.009178128037375458,0.27730301972135896,0.35738272964468065,0.38934106789395206,7.042543966868645e-06,8.254128345088132e-06,7.016917459767171e-06,0.9207181410082309,1.0391481141657257,1.2321107219053251,0.9207181410082309,1.0391481141657257,1.2321107219053251,0.512087912087912,0.539712918660287,0.5351681957186545,0.6315953271990832,0.6926734441298238,0.7870916299780522,0.031081507190165353,0.008387369709941774,0.008658656952751725,0.08160550683842209,0.3384075255143261,0.35776376846237773,6.831100481355022e-06,8.026191109992127e-06,6.619768312501319e-06,0.8924368869296005,1.0096713155716237,1.1608872007423205,0.8924368869296005,1.0096713155716237,1.1608872007423205,0.5070329670329671,0.5358851674641149,0.5298165137614679,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17875926196575165,0.17098532617092133,0.16642117500305176,0,0,0,64,True,Softmax,1,False,5.644942264758567,30,102,0.5797834470475275,0.01,0.0,sharpe,28,0.0,1,LSTM,Davi,Adam,0.0,,False,1,True,0.2,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/3,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.14412108063697815,0.14309673011302948,0.1504679173231125,0,0,0,1.5445194374224338,0.746573806007784,0.6269447564503123,0.06848306880912526,0.0073033610185576844,0.005328772152158286,0.5400756032310574,0.3795109812621222,0.31996321114956927,1.5051223914093463e-05,6.988862218715485e-06,4.0739848258090865e-06,2.4600782728884485,1.1018021720642797,0.8728881476901151,2.4600782728884485,1.1018021720642797,0.8728881476901151,0.5276923076923077,0.554066985645933,0.52217125382263,1.5107842052446718,0.7339210709467542,0.5454877441406702,0.0669887416240098,0.00717322609227759,0.0046258001302847355,-0.11334506287622788,0.3603417281059074,0.27982416037223684,1.4722800356925233e-05,6.864331188782382e-06,3.5365444421137125e-06,2.402706866650231,1.0826333000477244,0.7562486338393557,2.402706866650231,1.0826333000477244,0.7562486338393557,0.5230769230769231,0.5492822966507177,0.5191131498470948,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.14412108063697815,0.14309673011302948,0.1504679173231125,0,0,0,128,True,Softmax,5,False,2.2888011690591634,49,33,0.5399882909213423,0.005,0.0,sharpe,18,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/30,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.16638284921646118,0.18402209877967834,0.18051916360855103,0,0,0,0.6407301685951959,1.0357034956889772,0.8352792300122516,0.029787592135732108,0.011388601964300239,0.009138396640979096,0.2088298447607688,0.4784514018697158,0.2536966454032094,6.546723546314748e-06,1.0898183697894962e-05,6.986541774448852e-06,0.9140351584415863,1.5950367317672367,1.2500408394783031,0.9140351584415863,1.5950367317672367,1.2500408394783031,0.510989010989011,0.538755980861244,0.5328746177370031,0.6096867909511646,1.0061356629287086,0.782148554350974,0.028345004256738176,0.01106403670514709,0.008556512357365351,-0.2545864586895246,0.4551430387109595,0.21827056560159422,6.229671265217182e-06,1.0587594933155107e-05,6.5416761141936935e-06,0.8686702889948807,1.5473179163668165,1.1679549762597699,0.8686702889948807,1.5473179163668165,1.1679549762597699,0.5065934065934066,0.5358851674641149,0.5305810397553516,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.16638284921646118,0.18402209877967834,0.18051916360855103,0,0,0,128,True,Softmax,5,False,1.7294814700851098,41,86,0.6536916710243419,0.01,1.0,sharpe,17,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/31,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17823679745197296,0.1798001378774643,0.1818525791168213,0,0,0,0.5305919570591142,0.6960625801177817,0.765051269033615,0.025764636311594168,0.008083250259852022,0.008201049202270615,0.22386299345112506,0.326398596583969,0.2445223088264473,5.6625574311195986e-06,7.735167712777056e-06,6.2699152922558225e-06,0.7571107917403725,1.021385122931055,1.084933095255222,0.7571107917403725,1.021385122931055,1.084933095255222,0.5171428571428571,0.5368421052631579,0.5229357798165137,0.5056946896929719,0.6694942045685146,0.7096914707177874,0.024555207692349142,0.007775353516861412,0.007602286826946257,-0.09203182219481425,0.30242355611817173,0.21270334049148576,5.396748943373439e-06,7.4405296812070925e-06,5.812145892160745e-06,0.7208803345511675,0.9813863514947557,1.0042217439603263,0.7208803345511675,0.9813863514947557,1.0042217439603263,0.510989010989011,0.5349282296650718,0.5175840978593272,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17823679745197296,0.1798001378774643,0.1818525791168213,0,0,0,64,True,Softmax,5,False,3.2573568608982373,47,73,0.6244803048217594,0.01,1.0,sharpe,19,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/32,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16479487717151642,0.176768496632576,0.16154183447360992,0,0,0,0.6374787790584514,0.8710512633435454,0.7010525842553558,0.02844653679959353,0.009442031516527808,0.007505626717688702,0.22777329622578876,0.4471510217469637,0.2964827762017451,6.251986109800777e-06,9.035436857921346e-06,5.7382467260617e-06,0.9166644322532684,1.3121266157736848,1.029219992571879,0.9166644322532684,1.3121266157736848,1.029219992571879,0.5085714285714286,0.5435406698564593,0.5359327217125383,0.6134936947293285,0.8451707855472815,0.6598610025985381,0.027375500531988055,0.009161633176311943,0.007064784950080104,-0.23928084233324215,0.4253422887330699,0.2643095624752979,6.016593523513859e-06,8.767113087379851e-06,5.401211735535247e-06,0.8813565851432462,1.2716697355563766,0.9672589621038429,0.8813565851432462,1.2716697355563766,0.9672589621038429,0.5052747252747253,0.5406698564593302,0.5305810397553516,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16479487717151642,0.176768496632576,0.16154183447360992,0,0,0,64,True,Softmax,5,False,2.7206872955433763,48,47,0.7251643137007107,0.01,1.0,sharpe,19,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/33,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17507220804691315,0.18396775424480438,0.1803807020187378,0,0,0,0.6919363892438984,0.9515293935331424,0.5441949715477548,0.030532005591214162,0.009421827091889875,0.0063176871684340035,0.22210366530038358,0.33045977434152285,0.24787944439973225,6.7103308991679475e-06,9.016102480277392e-06,4.830036061493888e-06,0.9866102958711237,1.4450332043193548,0.7756127370827839,0.9866102958711237,1.4450332043193548,0.7756127370827839,0.5123076923076924,0.5406698564593302,0.5382262996941896,0.6641683775701166,0.9230086218243311,0.4901003180948917,0.02930545918863063,0.00913966487622845,0.0056843587842105615,-0.13749052892620392,0.3035251110060342,0.2177892754584115,6.440760261237503e-06,8.746090790649235e-06,4.345840049090643e-06,0.9459463277495357,1.3999548146907528,0.6968331682032098,0.9459463277495357,1.3999548146907528,0.6968331682032098,0.5070329670329671,0.5339712918660288,0.5351681957186545,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17507220804691315,0.18396775424480438,0.1803807020187378,0,0,0,64,True,Softmax,5,False,3.628249597240984,45,82,0.5846390184977305,0.01,1.0,sharpe,23,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/34,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.05638471990823746,0.05381392687559128,0.05821976065635681,0,0,0,0.9961671866533406,0.8887057439653513,0.801262954900303,0.03901551076600454,0.006625031011585929,0.008141193205908408,0.5714533443566976,0.6087088894106722,0.5342277490403686,8.57483753099001e-06,6.339742594819071e-06,6.224153827147101e-06,1.4348083501389233,1.2304022697330632,1.1277708269496491,1.4348083501389233,1.2304022697330632,1.1277708269496491,0.5248351648351648,0.5435406698564593,0.5466360856269113,0.9900757413924253,0.9024511341080723,0.7841397721218916,0.03877694782116957,0.0067217402214423405,0.007964727385577679,-0.392062746871762,0.6178284065806899,0.5158835433512572,8.522406114542762e-06,6.4322872932462585e-06,6.08924112047223e-06,1.425688249132231,1.249899204455108,1.103047456431902,1.425688249132231,1.249899204455108,1.103047456431902,0.5241758241758242,0.5435406698564593,0.5458715596330275,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.05638471990823746,0.05381392687559128,0.05821976065635681,0,0,0,256,True,Softmax,21,False,4.873648800224357,41,116,0.6084668348301574,0.01,1.0,sharpe,17,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/35,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12192140519618988,0.11463899165391922,0.11133646219968796,0,0,0,0.9745098503222911,1.1637443177899145,0.4687850808246785,0.04005198929020961,0.008315734001743283,0.004917174827146189,0.3720721957490637,0.5222485632728743,0.27450116520943635,8.802635008837276e-06,7.957640193055772e-06,3.7593079718243028e-06,1.4030085978399565,1.627577357830529,0.6484942378196717,1.4030085978399565,1.627577357830529,0.6484942378196717,0.5243956043956044,0.5559808612440191,0.5420489296636085,0.9448854630104894,1.1512582453010314,0.41710005584692195,0.038834955068406424,0.008216935288086117,0.00437140405021036,0.12831632201115367,0.498346946865394,0.2316298155646835,8.535154960089325e-06,7.863095969460398e-06,3.3420520261547097e-06,1.3586751222108437,1.6091374034691726,0.5756904181931103,1.3586751222108437,1.6091374034691726,0.5756904181931103,0.5224175824175824,0.55311004784689,0.5374617737003058,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12192140519618988,0.11463899165391922,0.11133646219968796,0,0,0,64,True,Softmax,5,False,1.6030230055150625,50,103,0.7883265460158148,0.01,1.0,sharpe,20,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE_swa_decay4/36,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.07351598143577576,0.20328466594219208,0.10336186736822128,0,0,0,1.074155043187115,1.7455326336539732,1.032899556210884,0.038529719143699306,0.01082847872458843,0.007741909067668895,0.558980628520968,0.47735730207885363,0.5820052876266859,8.468070141472375e-06,1.0362180597692278e-05,5.918890724517502e-06,1.592507965559729,2.5345712408346484,1.5117510709623332,1.592507965559729,2.5345712408346484,1.5117510709623332,0.5197802197802198,0.5617224880382775,0.5420489296636085,1.0524411348069906,1.7692924048470924,0.9915331494041508,0.03775063963502142,0.010949630321898069,0.007427198135303647,-0.578146017192261,0.4833962639695474,0.5498257956139494,8.296843875828884e-06,1.0478115140572314e-05,5.678286036164869e-06,1.5587850478205691,2.573087197091628,1.448481709570264,1.5587850478205691,2.573087197091628,1.448481709570264,0.5189010989010989,0.5598086124401914,0.5389908256880734,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.07351598143577576,0.20328466594219208,0.10336186736822128,0,0,0,64,True,Softmax,1,False,2.1319030334894973,50,79,0.6771517454833081,0.01,0.0,sharpe,19,0.0,1,LSTM,Davi,Adam,0.0,,True,1,True,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
