,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI
1996-01-02,0.10655531110694444,0.02403827907282463,0.02440030818404615,0.02418662349262633,0.03534942500673307,0.035594295958399774,0.17242366812499998,0.02571462392549594,0.1039334734116207,0.04878126296469166,0.04805338755544321,0.029520634126587862,0.061676790643611125,0.04717710785045562,0.019960960590343302,0.15878275649166665,0.03385109145225869
1996-01-03,0.5079549982222221,0.019217003055369532,0.02504054851547378,0.0241160814331197,0.03263562649342212,0.021726639220442233,0.038626040594809445,0.03971902429570669,0.02188136345470919,0.022186103630924527,0.03759109762276999,0.019463478543887056,0.024976272606801856,0.06782544775496874,0.016707508247972434,0.04053532422527987,0.039797445086029976
1996-01-04,0.5330827662222223,0.020168634078002484,0.024610538330030362,0.02112418761752749,0.03297971932241317,0.02110748507243215,0.027793299163456145,0.03305287635110323,0.015281507398229921,0.019628843458390385,0.03652166682841479,0.01999943348000538,0.021238490535201687,0.06232639890612395,0.017568517254033418,0.027799303279732346,0.06571634039733548
1996-01-05,0.5978201464722221,0.01806372411352663,0.021882773142588387,0.021489958831910964,0.030309844044976334,0.01923839515994402,0.019558081142242785,0.035694646335463515,0.013540374984537872,0.017489979763371164,0.03440137568539854,0.018076487307052035,0.019111734054399254,0.05652102099138704,0.015922349503869726,0.018988352458048023,0.04189076526865887
1996-01-08,0.5991938302777776,0.017727715493881805,0.022707286580831692,0.021599692393554373,0.029786761732925583,0.018734355847633614,0.017584728607387624,0.0487135519092001,0.012783211197256342,0.01697019683118867,0.03298472489959413,0.017739971421178845,0.01808999039811321,0.053533823721092735,0.01562679921780878,0.017304405709003864,0.03891898551407983
1996-01-09,0.5609482923472222,0.01950831005510397,0.022339511704254668,0.021047729087213935,0.031413594511820415,0.02020855049315615,0.017751481490059343,0.06853343202971579,0.012755920977424796,0.01803204204261541,0.032222854496339014,0.019483505095180875,0.01827968932744881,0.06220720608331927,0.01710352744175901,0.017848061520449706,0.040316309361652876
1996-01-10,0.7523815913888889,0.010095530220066139,0.015957744255281934,0.012170955643551357,0.02046289444960882,0.010601224434013344,0.009799520085363982,0.025730925050904706,0.00835521357738801,0.00951013255975913,0.021042819515819888,0.010021996618571874,0.010080931384303451,0.03823321069442953,0.008617178049151967,0.009587318865420004,0.027350785578459408
1996-01-11,0.8202606230555556,0.006711613119824738,0.012375454733529877,0.010812360268138818,0.009958202378437173,0.007015050128117708,0.006351840396196278,0.024210970965813684,0.00775925920235101,0.0060926499466933855,0.00970176649187319,0.0065758119209158705,0.006551018764404526,0.03250660816294836,0.005786824154243533,0.006188927130605053,0.02114103818661064
1996-01-12,0.7416017244444446,0.007800812844754128,0.014999395464901939,0.015672639606176812,0.013007214588883965,0.007994909902958635,0.007115998019876245,0.06002510087257221,0.007433183112016684,0.006939261276327525,0.011902803463339943,0.007643281115654159,0.007244235794026877,0.03840388182164649,0.006588931259011296,0.0070934932077367265,0.0385331238015994
1996-01-15,0.7176247598611112,0.007886177550849931,0.01367857331651655,0.013451075487959903,0.013546665709331822,0.00785010910071307,0.007098736207155705,0.06337579328201792,0.006782730803929855,0.0070318768562741395,0.012265494419988086,0.007707079643307836,0.007213288436815453,0.03760166381925834,0.0066967208804552415,0.007193148725142079,0.06299611977629581
1996-01-16,0.7518622191666665,0.006992831681849363,0.013271140455487673,0.008856789593234243,0.01065489357371985,0.0067173765939001874,0.006248334655920456,0.05289421147209813,0.006254628209930776,0.006262917166018799,0.009587390755185499,0.006808223339921207,0.006382525377014351,0.03860600476741508,0.0060218602368258215,0.006421347673606767,0.05615732739049413
1996-01-17,0.5175372758749999,0.012906811390145313,0.024559138445157985,0.013823080547576258,0.023046535447632754,0.012159806070106386,0.01166628747856876,0.12618989503614556,0.010694097428329333,0.011745692055467861,0.020462645456466602,0.012688576483230091,0.01168059240193684,0.06817048079264097,0.011045430218512184,0.011909646088476644,0.09971402084264247
1996-01-18,0.3540550409166667,0.016979655240120635,0.03394192914712622,0.017891115249608205,0.027017873463549287,0.01588126527453861,0.01552967989499222,0.13866885539806387,0.013356337026052592,0.01563807311219474,0.02353071749927646,0.016669192478742212,0.015421726025298534,0.09504596538288757,0.014551659707075972,0.015803795752483224,0.17001711245594395
1996-01-19,0.3425740188055557,0.018938297426550437,0.035051398160426295,0.01903970251495262,0.027645335592240902,0.017599505170657045,0.017365739616126093,0.06727062348139026,0.01527037454891591,0.01747049655356461,0.022843005486645203,0.018485154970581362,0.01702265078047381,0.14504359922743917,0.016142504537207746,0.01763793705580881,0.18459963864779153
1996-01-22,0.28716392581500005,0.02090906407757955,0.046466525378735475,0.02240416140264783,0.029192530227036884,0.019383179399924046,0.019211641080574864,0.058850719839540815,0.016663154431519372,0.019286366519457476,0.023798844689121974,0.020337838982156815,0.018730568871484585,0.22843778871282502,0.01789130146301464,0.019463358114335548,0.13180901620017288
1996-01-23,0.2649812436956111,0.021267202567847282,0.057182878581701034,0.02456102755950266,0.029370290280277548,0.019648065152058195,0.019510807688586693,0.07290095971154105,0.018729030878105884,0.019524825489648512,0.02427818592873833,0.020607144569447167,0.019018977734155378,0.20721705309644997,0.018271578302049517,0.019725223787968878,0.14320547771430742
