,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
1995-01-11,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991,0.07142857499999991
1995-01-12,0.05824511681092599,0.08603504534348497,0.08991514215814517,0.06259518072251,0.07252326004875001,0.06665180889714875,0.07252326004875001,0.07252326004875001,0.06137401890417339,0.08052833953467498,0.089425995785,0.05612176208249686,0.07252326004875001,0.059014558254168424
1995-01-13,0.05057368296504805,0.09288475218077008,0.1063713919644141,0.05503184353408816,0.07336974730315628,0.06000271775360138,0.07336974730315628,0.07336974730315628,0.05779504123256645,0.08645751871901915,0.09311299491175003,0.04891582631096985,0.07336974730315628,0.05537523557703191
1995-01-16,0.04822049436898902,0.09860709032974306,0.11229683268764108,0.050739363755322314,0.07164297591866,0.056396535063786585,0.07164297591866,0.07164297591866,0.0557073971746411,0.09361102191798629,0.09851556991525,0.046030184731725446,0.07164297591866,0.053303597008341176
1995-01-17,0.04705567285735668,0.10337881835211435,0.1173659105129434,0.04765132209276513,0.06982557847671123,0.05370035248959016,0.06982557847671123,0.06982557847671123,0.054169765901280975,0.0979189260005505,0.10331595265682507,0.043859060980807225,0.06982557847671123,0.05228189593369387
1995-01-18,0.0464880365332121,0.10564873045620496,0.11968779728951218,0.045621639542861796,0.06879871043507878,0.052089589345933475,0.06879871043507878,0.06879871043507878,0.051993601114291806,0.10252207192311827,0.10722279181012503,0.04213980149216112,0.06879871043507878,0.0513910987373619
1995-01-19,0.04582260748909835,0.10668548934587237,0.12130683926978479,0.044909114960733784,0.06755331357884627,0.05167176947966197,0.06755331357884627,0.06755331357884627,0.05117506637049872,0.10485415741955355,0.11153624003843747,0.04079427971698464,0.06755331357884627,0.05103118193063289
1995-01-20,0.044794508893546914,0.10707901757181279,0.12212497244106058,0.043229116901216204,0.06693202165194126,0.0506311594234221,0.06693202165194126,0.06693202165194126,0.05109372411815713,0.10909261048733306,0.11328909315412503,0.03953061436924629,0.06693202165194126,0.05140709266482897
1995-01-23,0.04334341713640207,0.1082290122553133,0.12056869685065592,0.04187235794966317,0.06689006053251251,0.05025557193744069,0.06689006053251251,0.06689006053251251,0.050521757196798,0.11193845958371369,0.11426414435436252,0.038487214910428086,0.06689006053251251,0.052959140514438265
1995-01-24,0.041876436185414444,0.11274413700614527,0.12069795086015032,0.04121103377385185,0.06643694940767626,0.049877198716211615,0.06643694940767626,0.06643694940767626,0.05186441445198471,0.10869996150304541,0.1159952051473,0.03748804941688395,0.06643694940767626,0.05379782508639169
1995-01-25,0.040884607129973376,0.11494379771552464,0.12112447286063137,0.04115883513146787,0.0655277939145675,0.0506906482278683,0.0655277939145675,0.0655277939145675,0.0528252201145945,0.10738698664533856,0.11897054825935,0.03680221912394825,0.0655277939145675,0.05310148769537327
1995-01-26,0.03922136247318419,0.11822301738919083,0.1251599388576855,0.04039377249062469,0.0645972686017275,0.05013444030226351,0.0645972686017275,0.0645972686017275,0.053083940025296296,0.10607489528571017,0.12084439355872502,0.03651221511505954,0.0645972686017275,0.05196292956516883
1995-01-27,0.03756915852344046,0.1215415590232326,0.12850320222445205,0.04066127684402597,0.06339911278594748,0.050295726558755666,0.06339911278594748,0.06339911278594748,0.05228335281705447,0.10783943195929874,0.12138414325905,0.03592470553020574,0.06339911278594748,0.05040098390248681
1995-01-30,0.038220434927750103,0.12029233604216848,0.12860435000954876,0.04152047981697677,0.062445148538345006,0.05052242685061276,0.062445148538345006,0.062445148538345006,0.05134683446533148,0.11305453478728925,0.12223824838932504,0.03640368615792257,0.062445148538345006,0.04801609451001253
1995-01-31,0.03903295436662971,0.11790892286718846,0.12484691316580257,0.041580347697623046,0.06254468953084,0.05072549315060136,0.06254468953084,0.06254468953084,0.049572553148048565,0.11911927238606596,0.12356548555934999,0.03597746706642882,0.06254468953084,0.04749184603710083
1995-02-01,0.03932000595234784,0.11463698728379876,0.12233332118235811,0.041877213760348544,0.06255134773840627,0.051378399320513676,0.06255134773840627,0.06255134773840627,0.049738952578808095,0.12474327137572111,0.12314349729185,0.03594755495337938,0.06255134773840627,0.04667540270576227
1995-02-02,0.04002866802448001,0.11056833002568739,0.11898007348121144,0.04264449808114765,0.06246082570741125,0.05207313319727358,0.06246082570741125,0.06246082570741125,0.05085511127855089,0.12885055429848696,0.12417970126571252,0.03611913825195762,0.06246082570741125,0.04585749183170028
1995-02-03,0.03932675861181522,0.10561492607452629,0.11545301637487035,0.044375299634160204,0.06272113298538126,0.05437750410914553,0.06272113298538126,0.06272113298538126,0.05092431476062662,0.13283484737272758,0.12437574782588753,0.03613281681375133,0.06272113298538126,0.0457002284961784
1995-02-06,0.03970262763558172,0.11040854170402041,0.10843859528630355,0.043482979183479625,0.06249137645539375,0.053440652887238885,0.06249137645539375,0.06249137645539375,0.05216672860907325,0.13703617975228272,0.12663313187482497,0.03524708967228391,0.06249137645539375,0.04347797799677394
1995-02-07,0.03941804660198709,0.10800405848013574,0.10483898739556716,0.04497699377597652,0.062478605110337496,0.053499469452781306,0.062478605110337496,0.062478605110337496,0.052931213933195775,0.13709146001121758,0.131566998421775,0.0358312734863752,0.062478605110337496,0.04192707749101794
