,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.00021542776236536923,3.149261511267702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.762445348433148e-05,0.0,0.0,0.0,-0.00011843679042912241,0.0,0.0,-0.0001399826910701721,0.0,0.0,2.8983915453327053e-05,0.00017021378016196458,0.0
2016-01-18,-4.092457501977886e-05,9.249948385024841e-05,2.1726059245587933e-05,9.517075962793046e-05,7.164560478814142e-05,4.790377935319128e-06,2.0706866686105124e-06,-0.00011882772133101877,-3.7408028960100504e-05,4.3127590826280074e-05,4.9798648005665886e-06,1.865206675079699e-05,4.575471931684293e-05,0.005916148419234067,-0.0001396801967930822,6.66940803239057e-05,3.9410231814930686e-05,7.641381276193476e-05,0.00010557820189342786,1.92691297549633e-05,-2.0271284985067015e-05,0.0003621455284262717,-1.3115784442910587e-05,-0.0007217063173209571,5.3648906307840996e-05,3.1875347709297324e-05,7.200618444847319e-05,0.00010426500710008314,-0.0001237088652436424
2016-01-19,0.0004476524900127883,1.5519816172324395e-05,-8.76793117526086e-05,-7.576044588262336e-05,-3.811181905647248e-05,-4.584425946838904e-05,-5.308014229029409e-05,-0.0001824104246153039,3.0506018054228735e-05,9.49348773906087e-06,-2.1150709451384344e-05,-3.865700871692162e-05,-0.0002474202606974762,-0.024108205828250268,-0.0005120291095348027,-3.0846366080077645e-05,-0.0001581140185467107,-1.1704097204269416e-05,-0.00011584262728632307,-3.24489122090218e-05,-0.00044876754365926245,-0.0004443102196746074,-5.641479412161427e-05,-0.0038959874162246295,-3.234973888984271e-05,-7.507393709903367e-05,-5.3095786041954723e-05,-0.00021582260871789676,-0.00021679001383899426
2016-01-20,-0.00021931238104990465,-2.5220345608455265e-05,2.9413000974573935e-06,0.00010097261457083335,8.145721421417831e-05,0.00021074097917368292,7.30566239173717e-05,0.0001885540422917673,3.21306992757182e-05,-1.8446155876972038e-05,2.6266669396810977e-05,1.9498086413501048e-05,0.00017638308121844035,0.008780228194842565,0.0002604371573655199,7.791151189503873e-06,0.00022183613519798925,9.793745649987552e-05,0.00016710339874992727,5.152434305487843e-05,0.00025233731662781657,0.0007883052466291149,4.5639447746417147e-05,0.005243065983752736,2.0019632832811767e-05,0.00012109325763519936,8.12554233857169e-05,0.0002347041125821477,0.00017836409769971627
2016-01-21,-4.388589450154789e-05,-1.4807130124523008e-05,0.00010005662647584123,8.564858232260353e-06,1.2793927287672889e-05,-4.3322251966864856e-05,-5.607474201451588e-06,0.00044390815220454955,3.923357204611524e-06,3.333760817905616e-05,3.1713407123047823e-06,-8.536665322478994e-06,0.00010366916557532042,0.003332407608142071,-2.7494953177433733e-05,2.3368692378070032e-05,0.0005690015076855935,-7.348487651610986e-05,9.621522175653388e-05,0.00019885330808147437,0.0005517715123258923,0.0005923391638968657,-7.650551242515453e-06,0.0007331062980985912,8.606364812207934e-05,-0.00017662165175269984,-4.91466053252649e-06,6.80298871371055e-05,0.0005770946199725167
2016-01-22,0.00025598876837438985,7.614394657473773e-05,0.0002509824108406099,-8.974381525866929e-05,-9.895262946059907e-06,-0.00018211546836636723,-2.7166742949373962e-05,-0.00029309226147651986,2.6945643624676542e-05,-4.394316189216153e-06,4.4540368198165964e-05,1.768602704418379e-05,2.9881115558262246e-05,-0.00973487030588393,-0.00029057075479680083,-5.5881140853280986e-05,-0.0002545314680215437,5.360721999441329e-05,-3.493493966771505e-05,-0.00019881995206872722,-0.00013348578145861806,-1.8841826035752794e-05,3.648728366495282e-05,-0.004534871852500034,-8.682737633612429e-06,0.00018567303034849634,-3.960904579096031e-05,5.7720553215092784e-05,-0.0003003466205733342
2016-01-25,0.000415859605569416,0.00011727245646854016,0.00012221920867126973,1.6658014565732987e-05,8.75448110101118e-05,0.00015214018877131365,8.736616707223675e-05,0.00017815060073186578,5.556726621282307e-06,-6.033764143411092e-06,2.4367916078437082e-05,-1.7485897770994884e-05,1.667614705433715e-05,0.0017557918714737853,-7.317437539919769e-05,-1.2912340460113509e-05,0.00019402199573372784,8.257993401993795e-05,9.095342716608891e-05,6.148684577491706e-05,0.00010897256871648486,0.00023568662747109465,3.378252500456898e-05,-0.000985267893547783,4.6330738294630244e-05,-0.00011738092032590688,6.538530056200241e-05,0.0008039513680039525,0.00014530708470772395
2016-01-26,-0.00012172446390603123,-4.028298856364662e-05,4.439166903798407e-05,0.00010040730535856962,5.7862285849915836e-05,-2.2744438482347153e-05,0.0001490148292095418,0.0001283544738169655,-1.8566457752013963e-06,0.0,-6.204970757310169e-05,3.009874782785088e-05,9.847878274230436e-05,-0.011370166135109916,-0.0003944337696288979,-3.6090513415044604e-05,0.00019561226599481549,0.00011031574995147983,0.000149007761050651,-5.721584462589724e-06,0.00017053709551766272,0.00010438975257293522,-0.00011548909655894312,-0.0031749747332338292,2.070230252065765e-05,0.00011744012987220094,3.94222629192152e-05,0.00025577779109220097,0.00025050374074006343
2016-01-27,-5.202041500296059e-06,-9.45627265313109e-05,-0.00013332625833552123,-0.00011048809122420288,-2.7255275538673775e-05,-0.00012478418768104284,-6.0671694362951654e-05,0.00013476291839696058,4.702956965998248e-05,-4.1830834440176764e-05,-3.18335216186293e-05,-7.182405170775431e-05,6.172857927824499e-05,0.004721627897046654,-0.0002948898973129557,3.339800583581783e-05,0.00012212734769040411,-7.977834661317844e-06,-1.5292597058035538e-05,0.00012989770366745947,0.0002986514048747061,-7.710579121323474e-05,-3.724414489458844e-05,-0.005295633146839929,-2.897360430612797e-05,-0.00025625411947074095,1.5173585620124155e-05,-0.000382002607321974,3.394291389648901e-05
2016-01-28,1.0802613381536485e-05,4.10559496645893e-06,6.540911157542332e-05,7.678597489199842e-05,3.524588990442861e-05,6.805439525338015e-05,1.9752759083299154e-05,5.751854357482353e-05,0.00021961060626385115,7.77630956274215e-05,5.4386280247002936e-05,7.110567517437334e-05,-0.00018996042273850417,-0.004978607332742513,-9.190259403286661e-05,-1.5020813379399878e-05,0.00017109322913541278,5.9865847843725426e-05,-8.085368025392438e-06,0.00012396743029297063,-7.148058833558643e-05,-0.0003341988183593731,0.00010513229100895669,-0.00016194398718869917,3.144936283636022e-05,0.00024910533612375893,0.00011980524486318237,0.0004693463138826893,0.00015582216273039037
2016-01-29,0.00035251145454562197,5.3983501770337893e-05,-4.814197061289957e-05,4.7744165182108045e-05,-2.7766336598627895e-05,-0.0004389497362190413,1.6496095057542732e-05,-0.00028967317015648027,-0.000269801481453119,-1.0323887963816987e-05,-3.279732012102821e-05,-7.695466093614984e-06,0.00010137311889631969,0.017726788426026093,-0.00024761522228685295,4.678018918247623e-05,-0.0002590803595736271,-6.220092475641323e-05,2.4833777252209227e-05,-0.00019279877768927674,-0.00011256575197831653,8.197222151204712e-05,-8.12323075520891e-05,-0.0036056721687597855,-1.9717212096061737e-05,-6.330587087929689e-05,3.494139246992235e-05,0.00020732941288093435,-0.00019958681390031555
2016-02-01,-2.447024817834676e-05,-3.188908736392614e-05,-0.00018370151004506622,-0.0001491623161697813,-1.107962472046852e-06,-0.0002072556470601904,-9.581842359713112e-05,-0.00027724198272145267,-0.00025878085352893016,1.6406990183573385e-05,0.0,2.9376780587152155e-05,0.00015823436302008458,-0.016681493064498117,0.00012578426948976732,3.760857117368698e-05,-0.00025058015130996947,-0.00021305943869621342,2.0934947952265648e-05,-0.0003454815223336776,-0.0001806670279988718,1.0901082969752472e-05,-2.470581495970752e-05,0.00047870523978018914,4.351696136524393e-06,0.00016238394128173544,6.317327857084116e-05,0.00021650317202857668,-0.00013372778971271014
2016-02-02,0.0004218883281212199,0.000295323608164791,0.00037839468896256305,0.00035464680273695066,0.00010344866513614332,0.0005019128664639396,0.00010453426865966319,0.00041410540784809726,2.917378121818756e-05,-1.8357680993506944e-05,4.208476718838088e-05,-4.944213313750083e-05,0.00012717991869012085,0.011977388310940659,-7.688477847343669e-05,-2.8864958332037343e-05,0.0004180265678123352,0.00012677663505112556,6.802737345658543e-05,5.968837408141652e-05,0.0002871271907513136,1.3648800274798905e-05,5.908798691991517e-05,-0.002471672093197822,3.596269250717889e-05,-0.0002085501135863769,9.44421963529557e-05,0.00016575334957116383,0.0003685625026584876
2016-02-03,0.00048366468470667485,7.544942352715032e-05,0.0004637286005221183,7.188553613183338e-07,9.792871025870894e-05,0.00011019196305130825,3.840793829802451e-05,-9.230817324201413e-05,-0.00015482238576722948,-3.3313393597130905e-05,-6.413552434772703e-05,-1.207884793670429e-05,0.00011832695815061333,-0.011126466208034619,0.0,-0.0001375735493293733,-0.00010060589909414414,0.00015263742825917385,-8.10795388202189e-06,6.952890229275454e-05,0.00017328416007898574,-0.0001881004947040097,-0.000171974099749417,-0.0052925187433822555,4.77527579869569e-05,-0.00010943631441623429,2.114625332934236e-05,0.00013814523956035644,9.656657010082827e-06
2016-02-04,5.166510615473198e-06,-4.327872591098685e-05,-5.2221286307244365e-05,-0.00026102531639943667,-7.853295870310878e-05,-0.0018385042962266278,-0.00017550117946480944,-0.00014022195859097922,0.00022551369529064528,-3.5958492535485145e-05,-5.7015961068550706e-05,-3.694277073587139e-05,-0.0001935509106483836,0.0011805016230272412,0.0002642183366348857,-2.1076968603843063e-05,-7.171485289016978e-05,1.601885557185135e-05,-9.785680153056217e-05,-0.00016845341675934678,-0.00012283650410932693,-0.00033693517116870807,-0.00012749131803326281,0.0029017326854419703,-1.5911263147273786e-06,-0.00011982039973178446,-8.742570267039908e-05,-0.00026060154037385174,-0.00011218198203392736
2016-02-05,0.0011558963184412478,0.00038206686979939936,0.0004723407942261373,0.0003351961135215164,-3.644772946241721e-05,0.0003346415522453668,8.818930621368298e-06,-0.00021014732264867448,0.0001945231480866981,-4.9819513661878425e-05,-8.371402115722363e-05,-2.7269482461155573e-05,-0.0003216495996425547,0.012814205972779477,0.0001153069463060388,-2.8674794676427158e-05,-0.00021858384470008525,-0.00022534439722053637,-0.00025514339519310084,-0.00017783670451005954,-2.236740566412519e-05,-0.0005485071191460822,-0.0002157690708954199,0.004142184692235443,-0.00010070613469745044,-2.2723249224317954e-05,0.00015086721212466612,0.0002936414873360066,-6.847203415847204e-05
2016-02-08,2.027026685469313e-05,1.2019350981675735e-05,0.00021024517185450094,-2.465709771352733e-05,-0.0001592634002052972,-0.0010717483356345893,-9.021132324436257e-05,-0.0003331251011923586,-0.00011484933484322159,-1.9099473639005554e-05,-1.0943690851627402e-05,4.5042954034849795e-06,-7.285449041129811e-05,-0.0013211742837042845,-3.71429836958523e-05,-7.473423589799796e-05,-0.0005100807136304737,-5.5604118441909246e-05,-2.308775436957913e-05,-0.00030090251799743057,-0.0003841009588200542,-3.71218381616256e-05,-1.3882844100191984e-05,0.0012350514534890209,-1.1791316517806815e-05,-6.345481780082671e-05,-4.431310221054293e-05,-0.00022725409248138407,-0.0004022077539108307
2016-02-09,-0.00011133573783117272,-7.769710522335398e-05,-7.533860767857741e-05,0.00015749527735343347,-4.059416093635288e-05,-0.0028123480689817484,-4.456396814335578e-06,-0.00010174655345928117,-0.00014556873517804819,-1.0562885314021503e-05,4.1701992494413165e-05,-5.82852389988095e-06,0.0,-0.0005265049372340543,-6.201969884056233e-06,1.8712433860711314e-05,0.00011575032897356429,-0.0007148617721768999,6.458529801588903e-05,0.0002478650763205209,-0.0002594371841481014,0.0002468362563369985,-1.0847740560784973e-05,-0.001013867999532928,8.026271401496618e-05,-9.378894158982612e-05,-1.3118519057413642e-05,0.00014928168141672306,0.0
2016-02-10,0.001468962039778853,0.00022999935540121626,0.0003214476921425417,-4.669826539161572e-06,-6.782404629014273e-05,-0.004330654976116605,2.2648909022972656e-05,-0.00026570768777957793,-0.0001477848439963351,0.0,-3.421181197808571e-05,6.834825112336196e-05,-0.00013725314021736313,-0.0057125426262797626,-0.0001842505556778973,-3.555584299661619e-05,-0.00017059366664072957,0.0006453290731491719,-0.00021578808590458633,-4.350944004395859e-06,4.847462201783544e-06,-0.00010198558666976502,-2.0416672774922512e-05,-0.008452449300856927,0.00016073610854041835,0.00012349007975377468,9.683058494041732e-05,-1.1933026435277298e-05,2.6340613721410452e-05
2016-02-11,-0.0002273865772658051,-1.9022682442873252e-06,-4.89489280911669e-05,4.7822738024608675e-05,7.930874073589186e-05,0.003474971548277758,7.246321612286953e-05,0.0007597793824166771,-8.240365631446446e-05,-2.4360500211324534e-05,-8.568207083712992e-06,-4.895545823557204e-06,0.00020397738394725473,0.007847286263302338,4.798138529640459e-05,3.84605956644297e-05,0.0007544071817302962,0.0005134363498950106,-3.711200945385632e-05,0.0005652258433382305,0.0006689598662098802,-2.1775744130469063e-05,7.0997399719589635e-06,-0.0018521703620512728,6.833644996982719e-05,-7.724309419928947e-05,6.344492362213975e-05,-4.7071337932441965e-06,0.0005940985088716041
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.006339856026320902,6.340560300234969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.542106256675132e-06,0.0,0.0,0.0,1.8683954154850955e-05,0.0,0.0,0.0012332153364056583,0.0,0.0,-8.783833336633366e-05,-0.0001435602940546261,0.0
2016-02-15,-0.0010119986395564964,-0.00019545481479013962,-0.0001366394852897798,-0.0003108407068991655,8.285152572590888e-05,0.0009133995301916094,4.669830443320047e-05,-0.00019256603959493803,-0.0001986757389425697,6.299387044310035e-05,7.786563857627195e-05,4.424276744572777e-05,-4.125750613953583e-05,-0.004207216211346411,4.064095704837332e-05,8.273310547175242e-05,-0.0002674479998602283,-0.000147830034416793,0.0002646974863118243,-0.00037529385288421156,-0.00017545844531686024,0.00042247892228843546,0.00018380241405981457,-0.003955879117098153,-7.845918162556566e-05,0.00012599702672059108,-0.0001862146131450984,-0.0001855574915944907,-0.00026330394735130536
2016-02-16,0.00011497184303985142,1.9754657900395e-05,7.68616514793591e-05,0.0001096808961425808,8.671031930063822e-05,0.0007454531336696838,-6.931426327031568e-06,0.00041721614850509704,0.00013072192553847579,5.90026375550751e-05,4.534642074227968e-05,1.7417358174413105e-05,-3.450660424667385e-05,0.005157081364300235,-3.4652265017380883e-05,-1.3582081603309518e-05,0.0005519332480542676,0.0007761254917730382,0.000110388300850902,0.00018158992010956762,0.0003939772264526014,0.0001341690090883258,7.78420443616876e-05,-0.0013252416797015305,0.00017705362168116658,-5.1110165261635225e-05,-0.0003128622192478038,-0.00011541611621288135,0.00037911840718221455
2016-02-17,0.0005481267341938587,2.3699846463856427e-05,-2.4820144999341682e-05,-0.0001935350121757098,-6.21876166166705e-06,-0.0006017404495539413,4.766253583466023e-06,-1.0318102783939092e-05,-0.00026837977782532836,-2.3092789710127148e-05,-6.610433038765746e-05,-1.7906256498853625e-05,-4.0645185230033305e-05,0.0042379116010613895,-0.00022304342080243136,1.123042122092941e-05,-5.080814108384426e-05,-0.00034776307979299145,7.797884355119011e-05,-0.00017061034639705218,1.45163446135525e-05,4.340756924183752e-05,-1.6599799769603494e-05,-0.002552480269706274,-7.487529939506308e-05,-6.18922727045189e-06,-6.197610262153452e-05,0.0004822099928178489,-5.053839104969628e-05
2016-02-18,0.00017705395214112795,-2.381355707298238e-05,0.0,-0.00010324781930941507,8.674899152423221e-06,0.002302369933984174,0.00012817028888457833,-0.00022940961630302348,-0.00019701732015908044,0.0,-6.221059488424858e-06,-9.024113395509119e-06,3.436493647421572e-05,-0.0073311629560106305,-0.0001567028774140951,-1.1702281528687943e-05,-0.00030336768695640677,-0.002099907972732182,-3.640696339022822e-05,-7.534394027593613e-05,-0.0003412151447370932,-5.5291793097113275e-05,8.957613556551339e-05,-0.0009652407067418926,-0.0002286648311632517,4.259201097319147e-05,2.677192745462287e-05,0.0004475203673059192,-0.000311565123787675
2016-02-19,-0.0008544160099206252,-7.404552889957796e-05,-0.00010909653373363925,-8.570088958066104e-06,0.00012159597135850163,0.00163356565356024,8.691586733934439e-05,0.00032978326326518406,-1.7623799420169158e-05,3.8153818543357077e-05,-2.7502947698390177e-05,2.360742922823409e-05,0.0003120538719002298,0.0029087086168631186,5.5116316793843706e-05,-6.343159849523813e-05,0.00041267959396631466,0.0004190797999502747,6.013446344138514e-05,0.00020927281398812263,0.0002452081028070772,-5.888077689142919e-05,-6.269091607987336e-05,0.002882116890620921,5.91534498630231e-05,2.988764457857851e-06,-5.758959832040576e-06,0.0003708596058515543,0.00018202415555799918
2016-02-22,0.000577011485805842,2.2542701017488472e-05,9.854659772310953e-05,1.8136114228086053e-05,-3.131991055684776e-05,-0.0013075718066333536,-9.659047822715454e-05,-0.00028412994053994876,-0.00013607438841587197,-7.121427675147769e-05,-9.69039339137559e-05,-7.750978075446178e-05,-0.00010216800096014759,0.0012238793182186268,0.0007282747563243858,-5.2607079513494414e-05,-0.0003039796597591681,0.0008964763414226717,8.358286452759914e-05,-0.00014363811288955805,-0.00036161158493779294,0.00016047021379557536,-0.0001895724248208424,0.013268300338127374,-0.0004095882977018243,-7.501018973899626e-05,-8.719577314058926e-05,-0.0004716512988002597,-0.0001824729446909004
2016-02-23,0.0008262671972340054,1.935739957826361e-05,1.0848820622446542e-06,-0.00020071343376495843,-2.3551139816750925e-05,-0.0006836813695651012,6.388004489958919e-05,5.306131819702799e-05,2.3884709590166313e-05,-2.750362723434687e-05,-5.559688339833349e-05,-5.57537706674836e-06,-0.0001698195453407742,0.004954664296829892,-1.2347670220785643e-05,-4.4104597969565495e-05,0.00025998263197622083,0.0020724731304421927,6.0826065915586517e-05,0.00025143356180691497,4.752457828515872e-06,7.346899229874821e-05,-7.503959617336341e-05,0.0015990905454438353,9.5882900934245e-05,1.286368208822872e-05,-8.889718577138422e-05,0.00017883641090803647,0.00019957114939767024
2016-02-24,-1.920367119569648e-05,-4.6867179201671396e-05,-9.552614949673607e-05,-6.16321740683721e-05,-7.703332306162481e-05,-0.0012873593844488476,-3.4279420877168046e-05,0.00017091367376666726,-0.00023617775848281503,-5.069302238142665e-05,3.613005645773651e-05,-4.689394626938063e-05,-6.474211240658088e-05,0.0022592264428552503,0.0002163911039895991,2.6127461761757163e-05,0.00013982600421726942,-0.0005603097480949497,0.00011489325218405974,0.00015070003159917687,0.00011851666939078281,9.443908767233674e-05,8.449972715882078e-05,0.0031559987574352245,-0.00013376726476472885,-7.975567403857056e-05,-8.8484089635205e-06,-0.0002942708012539135,5.71918751026843e-05
2016-02-25,-0.000988068456687836,-0.0001737379829725077,-6.726353747513772e-05,-1.683552972518898e-05,0.00013944401219476605,0.0010498434517516896,1.0983965851421092e-05,-5.296972296133137e-05,2.950461074602136e-05,-1.2860651424630537e-05,-2.497076949057652e-05,-1.5192827584456508e-05,-6.939559570220177e-05,-0.007189138896343419,-0.00012720917740375722,-1.65640631165316e-05,-5.6844864469910206e-05,-0.00046495172759243613,-3.533202409143212e-05,-6.921617671966501e-05,0.0004074112173964413,-3.5244252557345124e-05,-6.912549683822432e-05,-0.0009908773096227123,0.00014592940073123012,-9.112680807494197e-05,0.0003133562510090179,0.0003962207869361882,-9.381396733851755e-05
2016-02-26,0.0007726159226575285,7.452814554810454e-05,0.00010767942534161102,0.00019571355258549033,1.950295678615356e-05,0.00017622648501123888,4.0897279411638254e-05,0.00018432359158353305,-0.00040142076331990673,-3.2952300693017813e-05,1.4830372534498076e-05,-1.647934308752933e-05,-1.0237609060261523e-05,0.008234157897564794,0.00023711449900072105,-7.808735308719026e-05,0.00023962555956239312,-0.0015090945703673565,-2.735272846298819e-06,0.00010488745417501007,-1.6601517393097938e-05,-4.2867010501294775e-05,7.806520344955415e-05,0.0017950463565186811,-0.00015158826757372422,8.3050749115562e-05,3.820351420700846e-05,8.381687920669581e-05,0.00013970182462736094
2016-02-29,-0.00020007883851376931,-5.709333615951432e-05,1.2791991953648269e-05,0.0003071175633864434,3.248460717082509e-05,0.001068937025531046,-6.4987644524372915e-06,0.000122877736921566,0.00015393346419565875,-1.4993265122648584e-05,-0.00010087624577719116,-2.1588862293981347e-05,-1.9831618436344274e-05,-0.0026174143595445562,1.850780469424959e-05,-3.003971369844209e-05,4.735189856367639e-05,0.0007614005115495091,1.3400514001992553e-05,-6.808653420561231e-05,-2.908777641637801e-05,-1.0357084091693342e-05,-0.0001838910264632796,0.0004748232876669025,-0.00013695713908370917,-4.421889368138455e-05,0.000127016657204464,0.0003018398224960501,2.9052509237582084e-05
