,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI
2014-09-11,-0.00022170298089932466,0.0,-2.2665547058413222e-05,2.2370301291693272e-06,-3.6617896288825214e-06,-3.296034396136893e-05,0.00016346261906583176,1.2147990777270132e-05,-0.013501494474810688,6.243982036785899e-05,4.8097189573010844e-05,4.059205691780617e-05,5.73542162459233e-05,-2.1195390037453747e-05,-1.9631554273207724e-05,-0.0002576364068901506,3.292947393839775e-05
2014-09-12,-1.2726224040048757e-05,-8.793032074654636e-06,1.1816960484784187e-05,-3.2168943160418466e-05,-0.0001179573095349908,-0.0003674723193336466,-0.0004549174114010736,-1.2651757827430469e-05,0.004485184723883062,0.00037333292967674806,-3.052038783227657e-05,2.317288997528582e-05,-0.0003766817115864775,0.00046315146656066654,-0.0001309391254817544,-0.0006706597533989081,0.0
2014-09-15,0.00047593825823995657,-2.8116839838305914e-05,-2.8494066041598336e-05,-3.1379661643927064e-05,-2.4709223797264253e-05,-8.290712520886966e-05,0.00025974043074489646,-1.2369708137727726e-05,0.012282041955345133,0.0,9.358737116094638e-06,1.347679329372856e-05,-0.00030103711922034967,-0.0001148510940434722,0.0001596372771578534,0.0006830857275434952,-1.1094079457350195e-05
2014-09-16,7.716189967712546e-05,6.1031151592049134e-05,4.646509237115852e-05,4.385937677207272e-05,0.00048455080928504137,-0.0004224690615153354,-0.00027116376371306083,-4.483555591534619e-06,-0.00034068789578146956,0.00037072460122441217,0.0001250752912159004,9.178259007285436e-05,0.0005103011259899247,-9.387648264304251e-05,-0.0012167837215052563,0.0005678400867377023,-3.759627632694892e-05
2014-09-17,0.00014713537432794072,7.361501833348843e-05,0.00011915987261850236,7.247335680985157e-05,8.172165173264783e-06,0.00016277200361034091,3.6415252388422515e-05,4.382979342662839e-05,-0.00011648740750715244,3.668642571045209e-05,-4.3168817227060957e-05,3.684379158729699e-05,0.005675707067176563,0.00034813954556692456,-7.906308585236047e-05,0.00044853793426390137,0.00010545407607273383
2014-09-18,-8.822068498894326e-06,2.3365219073809797e-05,1.9760028391260324e-05,-2.0227947100655574e-06,-2.9043555432785475e-05,0.002963800093822552,-0.00043122927542924597,2.6293273899601303e-05,-7.438278202265905e-05,-0.00011979040403970763,1.1558262262639713e-05,2.013483344032826e-05,-3.7009452713570086e-05,1.3347148599489965e-05,-0.00012993642742377114,-3.940092809495207e-05,9.885210626168591e-05
2014-09-19,-0.00020054439856318905,-3.2705689223000076e-05,-3.444283577219197e-05,-2.5037992218680408e-05,-5.683932963662188e-05,-0.008738880368977575,-0.0004748323458621578,-6.986215675588794e-05,-0.00016417063327854443,-0.00019961230995611316,-7.841083809528716e-05,-1.1912623940120887e-05,8.596987813003218e-05,-0.0005627552132080992,-0.00019658351460035136,-0.00046961282305329766,-3.110128027869041e-05
2014-09-22,-0.00015099279175917438,-7.813393938335057e-05,-7.305931185685744e-05,-9.388278300069371e-05,-7.72047978969299e-05,0.004482321623332043,-0.00037965966805517614,-0.00010524982705411381,-5.1020790418553786e-05,-0.00013541168210096108,-1.1417665628272675e-05,-3.91559888392611e-05,-0.00031621583167952484,-0.000206012864790205,0.0013335517058076368,-0.0001308672350379642,0.0
2014-09-23,0.00017336512553048776,5.364238710837211e-05,3.105792162211839e-05,5.4697481222774304e-05,6.670809972395454e-05,-0.0018879980576071954,-0.0012542967286060377,2.6971575651625058e-05,6.655670815636851e-05,0.00014418433168807276,0.0,9.462101949779209e-06,-4.097914316279376e-05,0.0,0.0012865730001492988,0.00031757942053902024,-2.8419128930210302e-05
2014-09-24,-0.0003616577398637749,-5.7038888464872045e-05,-6.754939061093607e-05,-6.246317214507324e-05,-7.342055122335896e-05,-1.828136409985812e-05,-0.010126044074468502,-0.00012418151118242547,-0.0009678897773700998,-0.00041034903170855864,-8.10722409537368e-06,-4.7910807157954394e-05,-0.00010348742219147816,-0.000626430736276846,-0.0004100949226605971,-0.0004707647429271705,7.257192233690678e-05
