,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,train_transaction_cost_factor,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,type_train,using_swa,swa_decay,swa_epochs_or_steps,swa_start,swa_freq,swa_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,chosen_targets
./../Experiments/Bonds_TPE/18,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09724552184343338,0.06918766349554062,0.0957825779914856,0,0,0,0.9496431025593608,0.9467203243197019,0.817845645706537,0.04004009050737104,0.006413048332072034,0.007397808496812011,0.4950692765262381,0.5323224453410556,0.3737149478413103,8.800019891729901e-06,6.136888356049791e-06,5.655816893587166e-06,1.369319490643116,1.3145127962991876,1.1477696066754801,1.369319490643116,1.3145127962991876,1.1477696066754801,0.5186813186813187,0.5425837320574163,0.5481651376146789,0.9344694930321011,0.9877088931416991,0.7897121118631436,0.03940035329497228,0.006649077397449968,0.00714129181498483,-0.04827768508041776,0.5374619068270801,0.34986921535205834,8.659418306587314e-06,6.3627534903827445e-06,5.459703222465466e-06,1.3465730082051004,1.3778298063088954,1.1070912648891846,1.3465730082051004,1.3778298063088954,1.1070912648891846,0.5175824175824176,0.5416267942583732,0.5466360856269113,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09724552184343338,0.06918766349554062,0.0957825779914856,0,0,0,64,True,Softmax,1,False,4.764488645864401,46,157,0.4419785599881758,0.01,1.0,sharpe,7,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/19,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.08628766983747482,0.10272610932588577,0.09162367880344391,0,0,0,1.2267853947630714,1.315335125854806,0.7030332100049907,0.048493897427635546,0.013023258716361837,0.006763353977033099,0.5290623153472969,0.6383148546229765,0.35612910454176877,1.0657999434645173e-05,1.2462448532403671e-05,5.170759921279127e-06,1.8395190121953497,1.9055855328476203,1.007170740903126,1.8395190121953497,1.9055855328476203,1.007170740903126,0.5186813186813187,0.55311004784689,0.5252293577981652,1.2091214510097226,1.3113061215067858,0.6720271118341176,0.04779565712579681,0.012978925321563148,0.006464033784293135,-0.46385819270914697,0.6294563196180777,0.32956797348147837,1.050454002764765e-05,1.2420024231160907e-05,4.941921853435119e-06,1.811599624228432,1.8988883132330603,0.961624818712088,1.811599624228432,1.8988883132330603,0.961624818712088,0.5178021978021978,0.5511961722488038,0.5244648318042814,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.08628766983747482,0.10272610932588577,0.09162367880344391,0,0,0,64,True,Softmax,1,False,8.025640413990983,34,129,0.2978091816839179,0.001,1.0,sortino,15,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/2,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,5.296735139381781e-07,6.958273957025085e-07,6.265096317292773e-07,0,0,0,1.0990476931858693,1.076003497128282,0.9583991162186924,0.03626367025483932,0.008113178105974898,0.00829878720223474,0.6948408801757695,0.7819766398285759,0.6347018853244089,7.970037418646003e-06,7.763806799975978e-06,6.344638533818609e-06,1.6107467370125332,1.5126620580997852,1.383627661680365,1.6107467370125332,1.5126620580997852,1.383627661680365,0.5221978021978022,0.5416267942583732,0.5389908256880734,1.0981718629050934,1.1022241777513644,0.9418603246059102,0.0362346578108411,0.008299471030721659,0.008149841972078178,-0.09726178295825551,0.7936637209646127,0.6230475518246449,7.963661057327715e-06,7.942077541360436e-06,6.230766033698914e-06,1.6094580623417514,1.5512807108925337,1.3587945362234508,1.6094580623417514,1.5512807108925337,1.3587945362234508,0.521978021978022,0.5416267942583732,0.5382262996941896,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,5.296735139381781e-07,6.958273957025085e-07,6.265096317292773e-07,0,0,0,64,True,Softmax,5,False,6.161256005214571,19,133,0.5253335046909906,0.05,0.0,sharpe,9,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/20,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.23715563118457794,0.23028142750263214,0.22408415377140045,0,0,0,0.843976902618323,0.8616385680464689,0.6413130019957494,0.07115466343801394,0.013122651767610991,0.010841990550326057,0.2731498784460689,0.3595745627462274,0.2454753306148675,1.5638387568794276e-05,1.2557561500106214e-05,8.288983601166711e-06,1.235708295932368,1.2494921990650858,0.8632436117781258,1.235708295932368,1.2494921990650858,0.8632436117781258,0.5136263736263736,0.5655502392344498,0.5474006116207951,0.8302634619314998,0.8375910651374966,0.6002564337535737,0.07000074445948129,0.012758953772227412,0.01014099318859778,0.22764169323724331,0.3366331345254025,0.21800641242532756,1.5384779002083804e-05,1.2209525140887479e-05,7.753052896481481e-06,1.215066275746815,1.213589319252541,0.8068670978193675,1.215066275746815,1.213589319252541,0.8068670978193675,0.5065934065934066,0.5569377990430622,0.5389908256880734,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.23715563118457794,0.23028142750263214,0.22408415377140045,0,0,0,64,True,Softmax,1,False,5.3396010143406585,42,67,0.20236729132562006,0.005,1.0,kelly,17,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/21,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09878074377775192,0.13752976059913635,0.09733454138040543,0,0,0,1.0126627332725222,1.6250310950948326,0.923969244690362,0.023778692222677672,0.01747436643881556,0.008054966095178487,0.5250972392810394,0.6989525333230742,0.5080991744604695,5.226086202786302e-06,1.6721881759632115e-05,6.1582309596165815e-06,1.5527708545264467,2.439140776473121,1.3907567599742998,1.5527708545264467,2.439140776473121,1.3907567599742998,0.5043956043956044,0.5473684210526316,0.5244648318042814,1.0032952670581747,1.6212838813475845,0.8972356080656991,0.0235583579130406,0.017433815027185946,0.00781720349769658,-0.4535993643503821,0.6917713283398833,0.4867754645205013,5.177661079789143e-06,1.6683076581039185e-05,5.976455273468333e-06,1.5377584323347762,2.4329170728710303,1.3489639059628353,1.5377584323347762,2.4329170728710303,1.3489639059628353,0.503956043956044,0.5473684210526316,0.5237003058103975,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09878074377775192,0.13752976059913635,0.09733454138040543,0,0,0,64,True,Softmax,1,False,4.439836291733646,39,104,0.5891023479470108,0.01,1.0,sharpe,11,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/22,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.07096227258443832,0.029086926952004433,0.02770405262708664,0,0,0,0.9694631861064655,1.0962334097963995,0.956376689853036,0.03735607207400077,0.008221367708358586,0.007861371131872113,0.5572398939431185,0.717246324070156,0.6070711835549718,8.210125730549621e-06,7.867337519960368e-06,6.0102225778838794e-06,1.4123200065440444,1.5486150727337815,1.3855916081098754,1.4123200065440444,1.5486150727337815,1.3855916081098754,0.5131868131868131,0.5435406698564593,0.5435779816513762,0.9624251768709381,1.1113119825413171,0.9325717457475045,0.037084969847626714,0.008325338241876996,0.007660918651833084,-0.2026835468817357,0.7185186678303942,0.5863580253881004,8.15054282365422e-06,7.966830853470808e-06,5.856971446355568e-06,1.4017075281705764,1.5707861122876101,1.3497753348045896,1.4017075281705764,1.5707861122876101,1.3497753348045896,0.5125274725274725,0.5435406698564593,0.5428134556574924,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.07096227258443832,0.029086926952004433,0.02770405262708664,0,0,0,64,True,Softmax,1,False,4.083802395606558,50,104,0.5944862438194917,0.01,1.0,sharpe,12,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/23,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15877880156040192,0.15957997739315033,0.16362214088439941,0,0,0,1.0504938463323268,1.4272684952426133,0.9519241409568046,0.05019791604090256,0.015578251342053205,0.010196587539513219,0.3912045891063322,0.4336695577357004,0.3207787508746683,1.1032509019978584e-05,1.4907417552204023e-05,7.795556222869434e-06,1.5516816878524187,2.194552018759863,1.3713695565784882,1.5516816878524187,2.194552018759863,1.3713695565784882,0.5217582417582417,0.5645933014354066,0.5443425076452599,1.0179276071711039,1.3934420680048132,0.8999185509371305,0.04863916092264125,0.015208661914088876,0.00963732496498684,0.08568769045038518,0.4031788817654949,0.2897873890663951,1.0689925477503571e-05,1.4553743458458255e-05,7.367985447237646e-06,1.5015247269217888,2.1399283775190345,1.293934840517169,1.5015247269217888,2.1399283775190345,1.293934840517169,0.5189010989010989,0.5578947368421052,0.5389908256880734,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15877880156040192,0.15957997739315033,0.16362214088439941,0,0,0,64,True,Softmax,1,False,2.9934890193181074,41,47,0.47121895184856566,0.01,1.0,sharpe,9,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/24,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0709276795387268,0.03133217245340347,0.036594174802303314,0,0,0,0.9243636977250073,0.9921283978123167,0.9291159766492664,0.040189959319630854,0.00709290009431327,0.008510825058077244,0.5802015343939481,0.7772312912319981,0.5569535680047605,8.832958092226562e-06,6.78746420508447e-06,6.506746986297587e-06,1.324038887317083,1.3892674021554714,1.3382002899965442,1.324038887317083,1.3892674021554714,1.3382002899965442,0.5224175824175824,0.538755980861244,0.5359327217125383,0.9182610877405769,1.0068141173128808,0.9055414952467715,0.03992454810638946,0.0071905261473932825,0.008289398785496246,-0.25170931973370714,0.7779015365269162,0.5349920028538531,8.774625957448233e-06,6.8808862654481195e-06,6.337460845180616e-06,1.3150208757648163,1.4105282573294398,1.3029301579341341,1.3150208757648163,1.4105282573294398,1.3029301579341341,0.521978021978022,0.538755980861244,0.5351681957186545,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0709276795387268,0.03133217245340347,0.036594174802303314,0,0,0,64,True,Softmax,1,False,5.247350521518623,34,145,0.6304223187598921,0.01,1.0,sharpe,14,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/25,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1441810429096222,0.16636024415493011,0.1424301564693451,0,0,0,0.9277185357224541,1.4514338538157483,0.6848694010373444,0.038542863604889635,0.013498960051955566,0.004876557944008494,0.38432811464603495,0.38800252887472736,0.20832558635092274,8.470959034041678e-06,1.2917665121488578e-05,3.728255308874996e-06,1.3445720476234124,2.224004564458762,0.9994815696457732,1.3445720476234124,2.224004564458762,0.9994815696457732,0.5184615384615384,0.5464114832535886,0.5290519877675841,0.8955058618976807,1.4426391318999496,0.6251872497164748,0.03720474577574008,0.01340564803346303,0.004450383277744367,0.21756260487935664,0.36868307090901037,0.18148509118296377,8.17686720345936e-06,1.2828371323888065e-05,3.40243369858132e-06,1.2961045580092947,2.2098022060674936,0.9100322302216025,1.2961045580092947,2.2098022060674936,0.9100322302216025,0.5164835164835165,0.5454545454545454,0.5244648318042814,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1441810429096222,0.16636024415493011,0.1424301564693451,0,0,0,64,True,Softmax,1,False,1.9792675321174928,27,127,0.37914776581677945,0.01,1.0,sharpe,5,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/26,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.01749219000339508,0.02252861112356186,0.019651468843221664,0,0,0,1.1016895689680455,1.1035531089720778,0.9298739851021541,0.03649579601638991,0.00797305969454561,0.007962179749891454,0.667902725852618,0.7391024828946098,0.5645393623468625,8.021054069536242e-06,7.629722195737424e-06,6.087293386767168e-06,1.6183965350762737,1.5543476660056152,1.3329033923911655,1.6183965350762737,1.5543476660056152,1.3329033923911655,0.521978021978022,0.5483253588516747,0.5451070336391437,1.0961047378232551,1.1248969672318119,0.9062326571789848,0.036310712202456324,0.008115880564518018,0.0077530064730821115,-0.6471482872225786,0.7456308404967705,0.5467584866614341,7.98037630823216e-06,7.76639288470624e-06,5.927374979420574e-06,1.6098301688534402,1.5858999079347826,1.2975423396893122,1.6098301688534402,1.5858999079347826,1.2975423396893122,0.5213186813186813,0.5473684210526316,0.5443425076452599,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.01749219000339508,0.02252861112356186,0.019651468843221664,0,0,0,128,True,Softmax,21,False,4.3463246823626696,46,80,0.7311481289588191,0.005,1.0,sharpe,7,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/27,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.08639687299728394,0.08010024577379227,0.06727812439203262,0,0,0,0.8101012204230071,0.8983037536804744,0.9078339201321654,0.030574365531816663,0.006930478147901778,0.007924558915208567,0.39634891661389077,0.5203872535677364,0.5043078395221777,6.719640776223441e-06,6.632036505169165e-06,6.058531280740495e-06,1.1722709013295867,1.258492636295884,1.3062612636573137,1.1722709013295867,1.258492636295884,1.3062612636573137,0.5105494505494506,0.5425837320574163,0.5397553516819572,0.7968778870002442,0.9090953812518361,0.8766690969833936,0.030074974970047748,0.007004830921612281,0.007648877445781879,-0.39912708507123923,0.5187130942228064,0.47562330183216656,6.609884608801703e-06,6.703187484796441e-06,5.847765631331712e-06,1.1524986586952328,1.274158920767242,1.259807747984586,1.1524986586952328,1.274158920767242,1.259807747984586,0.5101098901098902,0.5425837320574163,0.5389908256880734,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.08639687299728394,0.08010024577379227,0.06727812439203262,0,0,0,64,True,Softmax,1,False,6.100070800730954,38,149,0.24952791969667976,0.01,0.0,sharpe,11,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/28,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1146603599190712,0.11179784685373306,0.12206432968378067,0,0,0,0.8525754998310952,1.452175657848275,0.6892778404364569,0.036464220099877515,0.011748761368554569,0.006130051054500252,0.38696029350366007,0.4678619020707571,0.25765964916418976,8.014114307665389e-06,1.1242833845506764e-05,4.686583375000194e-06,1.2249803725905692,2.1218733121965156,0.9881678554593644,1.2249803725905692,2.1218733121965156,0.9881678554593644,0.5189010989010989,0.5406698564593302,0.536697247706422,0.8262356727667959,1.4340782854184206,0.6445817315221164,0.03533728486363792,0.011598708285281612,0.005731528396591407,0.07255765601021423,0.4527061577824825,0.22361255407344305,7.766436233766574e-06,1.1099242378259917e-05,4.381902443877224e-06,1.1857902862564236,2.0932323097370764,0.9224316269513136,1.1857902862564236,2.0932323097370764,0.9224316269513136,0.5171428571428571,0.539712918660287,0.5328746177370031,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1146603599190712,0.11179784685373306,0.12206432968378067,0,0,0,64,True,Softmax,1,False,3.3595906005738114,43,107,0.6175202504693539,0.005,1.0,sharpe,18,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/29,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15427140891551971,0.15518714487552643,0.16616612672805786,0,0,0,0.8153524411601242,1.46899932431834,0.5593484738328679,0.034972178039487135,0.01639910987905417,0.005511596700678536,0.30733400456736176,0.5468437924470502,0.2703397480290577,7.686192975711458e-06,1.5692928113927432e-05,4.213758945472886e-06,1.1812443149655278,2.2317231922278222,0.7739353501459021,1.1812443149655278,2.2317231922278222,0.7739353501459021,0.5116483516483517,0.554066985645933,0.5313455657492355,0.7841195355598807,1.428597950915417,0.4877421841277037,0.03363041361362459,0.01594934445806302,0.004800364564776866,-0.4142428309540293,0.5040387731707157,0.22942258256847342,7.391299695302108e-06,1.5262530581878486e-05,3.670003489890567e-06,1.1345174742796218,2.166939950155363,0.6727288545554592,1.1345174742796218,2.166939950155363,0.6727288545554592,0.5065934065934066,0.5502392344497608,0.5282874617737003,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15427140891551971,0.15518714487552643,0.16616612672805786,0,0,0,128,True,Softmax,1,False,2.4073198570793437,40,50,0.33745842190901065,0.01,1.0,sortino,16,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/3,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.08743917942047119,0.1040915995836258,0.09026947617530823,0,0,0,1.0226772205238113,1.2489546937153606,1.2081264894804642,0.03879528434223086,0.012871854980532896,0.009931597516451209,0.5046242699309369,0.60803338264951,0.5476223645592934,8.526436119171619e-06,1.2317564574672629e-05,7.592964462118662e-06,1.5600365871519453,1.7997153294156243,1.8183539241784787,1.5600365871519453,1.7997153294156243,1.8183539241784787,0.5136263736263736,0.5492822966507177,0.5389908256880734,0.9941046718675982,1.2245377844128316,1.148855820060459,0.037709545903837044,0.012620107487630938,0.009435694616843935,-0.2760242804917484,0.5790966005786834,0.5101230715953455,8.287812286557594e-06,1.207665788290042e-05,7.213833804926556e-06,1.5144055799627263,1.762618639356517,1.724044704230912,1.5144055799627263,1.762618639356517,1.724044704230912,0.5118681318681318,0.5473684210526316,0.536697247706422,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.08743917942047119,0.1040915995836258,0.09026947617530823,0,0,0,256,True,Softmax,21,False,1.0462839912655995,48,68,0.5678487729714827,0.005,1.0,sortino,11,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/30,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13249103724956512,0.14548267424106598,0.13911308348178864,0,0,0,0.8778133238836957,1.2848332243164744,0.788275477506972,0.03388318165684473,0.013610918288463985,0.007674763091600082,0.31597331891339125,0.455310560682484,0.3503775281314631,7.446853111394446e-06,1.302480218991769e-05,5.8675558804281984e-06,1.3130880452923885,1.9097979326153731,1.1107897815714507,1.3130880452923885,1.9097979326153731,1.1107897815714507,0.5129670329670329,0.5377990430622009,0.5389908256880734,0.8567941986570893,1.270239256086955,0.7446538494480495,0.03307183389467725,0.013455564338897136,0.007246719618222258,-0.43194149396415826,0.4363701410132976,0.3208089678151212,7.268534921907088e-06,1.287613812334654e-05,5.540305518518544e-06,1.2804216615870456,1.886629799084677,1.0475942408983072,1.2804216615870456,1.886629799084677,1.0475942408983072,0.5114285714285715,0.5349282296650718,0.5359327217125383,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13249103724956512,0.14548267424106598,0.13911308348178864,0,0,0,64,True,Softmax,1,False,5.4314299280024905,33,112,0.2874663705332707,0.001,1.0,sharpe,20,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/31,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.12998847663402557,0.14469657838344574,0.13108843564987183,0,0,0,0.8620034998765413,1.3823330999086265,0.7069963104251099,0.03866872549563297,0.012966979032931213,0.005416373226824599,0.37763709692148983,0.3696174746525219,0.27714141861943004,8.498620988051204e-06,1.2408592376010732e-05,4.140958124483641e-06,1.282519149031052,2.1378595333725596,1.0381514926121502,1.282519149031052,2.1378595333725596,1.0381514926121502,0.5048351648351649,0.5435406698564593,0.5382262996941896,0.8288758664247894,1.3513633076703577,0.6495132936710174,0.037182784484768056,0.012677215587170571,0.0049756507023042814,0.012975891939121813,0.3404559838269224,0.24397356897270855,8.172040546102871e-06,1.2131306781981408e-05,3.804014298397768e-06,1.2314186299353045,2.087006014389674,0.951485904936585,1.2314186299353045,2.087006014389674,0.951485904936585,0.503956043956044,0.5425837320574163,0.5344036697247706,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.12998847663402557,0.14469657838344574,0.13108843564987183,0,0,0,64,True,Softmax,1,False,2.307740701884596,28,131,0.38710517103535613,0.01,1.0,sharpe,5,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/32,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.1424899846315384,0.20311221480369568,0.155368834733963,0,0,0,0.7811321012348132,1.406650265925804,0.9823692673263618,0.03216313703551873,0.011888523283420702,0.007609744270475685,0.3061725376846264,0.23216770231005884,0.3260089987557807,7.068821326487632e-06,1.1376577304708806e-05,5.817847301586913e-06,1.1348581900124786,2.1169565054382935,1.5226032300132506,1.1348581900124786,2.1169565054382935,1.5226032300132506,0.5147252747252747,0.5588516746411484,0.5374617737003058,0.7480849945362746,1.4106889193372127,0.9241870917460032,0.03080163846725257,0.011907144893353955,0.007156678002670086,-0.15179278969275925,0.23257648048839202,0.29559511911485903,6.769590871923641e-06,1.1394397027132975e-05,5.4714663628976175e-06,1.085281113236427,2.124277107660233,1.4284236960832357,1.085281113236427,2.124277107660233,1.4284236960832357,0.5138461538461538,0.5578947368421052,0.5336391437308868,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.1424899846315384,0.20311221480369568,0.155368834733963,0,0,0,64,True,Softmax,1,False,1.5711412744307063,24,121,0.4575419813202666,0.01,1.0,sharpe,6,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_TPE/33,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18523907661437988,0.17919191718101501,0.18722385168075562,0,0,0,0.5961551839438796,0.9200932292974605,0.693621152022795,0.028588200560491328,0.008097756630848035,0.006924710162139835,0.21389053570994804,0.21355817265847363,0.17525537342487815,6.283121002305786e-06,7.749049407510079e-06,5.294120919067151e-06,0.8358467015428964,1.247978804794766,0.9857356171751803,0.8358467015428964,1.247978804794766,0.9857356171751803,0.5131868131868131,0.5617224880382775,0.5382262996941896,0.5665353778190994,0.8932360283786096,0.6163261886944953,0.027167490161728453,0.007859346669040652,0.006130892719913695,0.033933716448810235,0.20430790442917535,0.14204442844912632,5.970876958621639e-06,7.5209059033881835e-06,4.68722685008692e-06,0.7934401035828891,1.2101904709193094,0.8712780662181452,0.7934401035828891,1.2101904709193094,0.8712780662181452,0.510989010989011,0.5559808612440191,0.5321100917431193,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18523907661437988,0.17919191718101501,0.18722385168075562,0,0,0,64,True,Softmax,1,False,1.6591581201591903,21,125,0.3856013123636881,0.01,1.0,sharpe,9,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.0,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
