,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,OMX,FTSE_JSE,NASDAQ,NIKKEI
2014-09-11,-3.593377087672302e-05,0.0,-6.719474442592877e-05,4.347273997140474e-06,-1.201328143456997e-05,-3.24056132786431e-05,0.0002187814820120851,2.060871023067547e-05,-0.0057530075847962645,9.785776440602189e-05,8.73079357798401e-05,-3.145060292253421e-05,-0.0012659478831104625,0.00011170256991362426
2014-09-12,-1.5413332445060574e-06,-1.2610189812333741e-05,2.495049620058714e-05,-4.435390660173788e-05,-0.00028646460054626024,-0.00023576790431564627,-0.0006334073581487261,-1.4575809534400862e-05,0.00332081714691286,0.00011881577448519824,3.36765927445122e-05,0.0002910037150150078,-0.0024956749335436046,0.0
2014-09-15,4.696848759014338e-05,-4.921716501066412e-05,-6.729634127596791e-05,-5.437323587430706e-05,-8.9672638924443e-05,-0.00010023766659964035,0.0008096433740612924,-2.0584569527620636e-05,0.005216954384118402,0.0,3.1982006783411635e-05,-0.00019504543369680923,0.0023542194780102376,-3.479829586978526e-05
2014-09-16,6.609456460521435e-06,7.835114177268643e-05,8.70306329079392e-05,6.119846186752047e-05,0.0005842502144934998,-0.00016513218832408543,-0.0007586755321787116,-5.707163635169725e-06,-0.0006310113644969081,0.00017816317644430118,0.0001643707115278546,-0.00012402049137225362,0.0007017960977335188,-0.00015519488456473027
2014-09-17,3.160052150864567e-05,0.00013409532108432412,0.0002468677155950203,0.00011005776363454453,2.968346699512483e-05,1.665778014300008e-05,0.0001494009391128014,6.954302269714377e-05,-0.0010379194408328145,0.00015159118878694158,9.798263693085906e-05,0.0005878364446610063,0.0026901132563917967,0.0003655086998242843
2014-09-18,-2.4700048724953635e-06,6.715849346381272e-05,7.275806352956663e-05,-4.79806612214336e-06,-0.0002230304643924398,0.00029833781088051624,-0.0026577082442334928,6.539239114968469e-05,-0.0006857117316914591,-0.0004697883103181653,7.448771250334167e-05,2.5879192568231215e-05,-0.0003203860045108069,0.00042955766222560574
2014-09-19,-5.248619073073203e-05,-9.274615447855332e-05,-0.00015388509501624794,-6.079758427606903e-05,-0.00036002701319172214,-0.0008130216393547903,-0.0018226849377043063,-0.00017029428912398358,-0.0014035673137872086,-0.0005655358990296469,-4.381869476686152e-05,-0.0009448144544674674,-0.0032514336604726013,-0.00012595024156151385
2014-09-22,-4.0658871077706754e-05,-0.00022141131244163612,-0.00032053311528708084,-0.0002256243414958123,-0.0003861640622811129,0.0003862630022609471,-0.0006231475582542632,-0.00022869696313678814,-0.0004043649948492317,-0.00032259496641823216,-0.000125296635711961,-0.000330551731162634,-0.001010005313325453,0.0
2014-09-23,5.2905994628209034e-05,0.00016505696496850914,0.00013961428725855742,0.00014609480865602066,0.0003649097198501215,-0.00018392639398232086,-0.0014503041529545255,6.282622357980838e-05,0.00045658407910583896,0.0002620767150118758,2.9944241755787047e-05,0.0,0.0025449398358347677,-0.00011024052775369533
2014-09-24,-7.84407421019445e-05,-0.0001651981875089746,-0.00024473795931586093,-0.00015140173312387152,-0.0003701103712104912,-2.5058874616504854e-05,-0.00630539898693447,-0.00015197219289465956,-0.0019027977850433523,-0.0005464984133235047,-0.00013425459735277778,-0.0007442214029655432,-0.003586503768820393,0.0003383237174163638
