,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,last_layer_type,cross_sectional,bias,train_transaction_cost_factor,shrinkage,dropout,type_dropout,label_type,batch_size,seq_length,hidden_size,num_layers,type_net,n_head,d_k,d_v,lr,grad_clip,momentum,adaptation,optimizer_type,type_train,using_swa,swa_decay,swa_epochs_or_steps,swa_start,swa_freq,swa_lr,loss_function_from_returns,epochs,early_stopping_dist,number_of_days_per_epoch,bootstrap_ratio,bootstrap_seed,input_normalization,type_eval,removing_artificial_data,chosen_targets
./../Experiments/All_TPE2/35,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.024038227275013924,0.04863816127181053,0.047447867691516876,0.046017274260520935,0.14101453125476837,0.10847438871860504,0,0,0,0.9591662110682971,0.19201254261137757,0.9106963904521276,0.014569220500996856,0.0006766236398989052,0.00402487607852953,0.30077700708023064,0.03909750033111768,0.26715466782130065,3.2020264837355728e-06,6.474867367453635e-07,3.077122384196888e-06,1.375145942652863,0.26248092581853155,1.2401154493644795,1.375145942652863,0.26248092581853155,1.2401154493644795,0.5408791208791209,0.5138755980861244,0.5466360856269113,0.931760010428891,0.1373051878514453,0.9129513442410733,0.01415231023078916,0.0004832986807681944,0.004024135943939738,0.2936529272352082,0.019550159952436242,0.2672177743671609,3.110397852920695e-06,4.6248677585473127e-07,3.07655653206402e-06,1.3341645532507838,0.1872176129976266,1.2441402180318464,1.3341645532507838,0.1872176129976266,1.2441402180318464,0.5393406593406593,0.5119617224880383,0.5466360856269113,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666381061077,0.01666666567325592,0.013690668158233166,0.009734095074236393,0.008702336810529232,0,0,0,Softmax,False,True,2.529855678906462,0.0,0.24096871831321276,Davi,21,28,128,149,1,LSTM,3,36,27,0.05,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,6,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/37,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.023099448531866074,0.03856387734413147,0.04236550256609917,0.04449658840894699,0.08575183153152466,0.0892702266573906,0,0,0,1.0198969512592002,-0.12742699643951014,0.7824952414488103,0.014232606368971033,-0.00048179836118620884,0.003586794456962244,0.31057439187925073,0.07564477301164244,0.3174876734700714,3.128045355817809e-06,-4.6105106333608484e-07,2.7421975970659363e-06,1.4887312599948035,-0.17380684684146533,1.0761965549723342,1.4887312599948035,-0.17380684684146533,1.0761965549723342,0.54,0.5148325358851674,0.5496941896024465,0.9989379566183132,-0.18206936594390224,0.7898734984043948,0.01393950079715024,-0.0006871162697892038,0.00361156957531121,0.3046541570506291,0.05830078327122185,0.3190121315823345,3.0636265488242286e-06,-6.575275308987592e-07,2.7611388190452667e-06,1.4566902993178874,-0.24758112529315726,1.0874481397895217,1.4566902993178874,-0.24758112529315726,1.0874481397895217,0.5391208791208791,0.5129186602870813,0.5496941896024465,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666753590107,0.01666666753590107,0.007843640632927418,0.009307309985160828,0.009328458458185196,0,0,0,Softmax,False,True,1.461852802627964,0.0,0.5589125690919845,Davi,21,15,256,83,1,LSTM,3,38,23,0.001,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,9,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/38,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.026121361181139946,0.03680764511227608,0.040157999843358994,0.08828635513782501,0.0951915979385376,0.11934059113264084,0,0,0,0.9172380723588965,-0.11345064584992863,0.6454040492232244,0.016832441659895753,-0.00047553657183866,0.003514886845601669,0.2572221791760724,0.1284859038320734,0.26816697422267827,3.6994377274496155e-06,-4.55058920419771e-07,2.6872223590226816e-06,1.3348000978394277,-0.15503615995696537,0.9087932936703158,1.3348000978394277,-0.15503615995696537,0.9087932936703158,0.5336263736263737,0.5043062200956938,0.5351681957186545,0.8875007149064799,-0.16995663296039928,0.6333667072904725,0.016286789460884788,-0.0007118597319090577,0.003444214516398393,0.2509242807206576,0.11550250948273706,0.2636851147250185,3.579514167227426e-06,-6.812054850804383e-07,2.6331915262984648e-06,1.2897577292446474,-0.23168315489853222,0.8916036428699218,1.2897577292446474,-0.23168315489853222,0.8916036428699218,0.5283516483516484,0.5023923444976076,0.5328746177370031,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666753590107,0.01666666753590107,0.027703681960701942,0.027528099715709686,0.025959564372897148,0,0,0,Softmax,False,True,2.4036329664693037,0.0,0.48169700375232727,Davi,1,22,64,22,1,LSTM,3,27,38,0.01,0.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,6,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/40,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.022947315126657486,0.0263545960187912,0.03917090594768524,0.06402455270290375,0.047140881419181824,0.11698266863822937,0,0,0,0.5886900494057941,-0.255485668994445,0.9332787754758473,0.009289560562008425,-0.0011013546249144261,0.004633716369290254,0.19272978883498873,0.17498822199987707,0.3791252065345374,2.0416616619798727e-06,-1.053927870731508e-06,3.542596612607227e-06,0.8568874731454669,-0.35371955688981077,1.3319814156863397,0.8568874731454669,-0.35371955688981077,1.3319814156863397,0.5178021978021978,0.5023923444976076,0.5374617737003058,0.5638977350089067,-0.31102327368453475,0.9377386796137519,0.008897597411330296,-0.0013382921852813732,0.004643589322449544,0.18642817440776827,0.15463989381397045,0.38078692506218986,1.9555159145780874e-06,-1.2806623782596884e-06,3.5501447419339005e-06,0.8198068157305319,-0.4292932907644781,1.339940557818202,0.8198068157305319,-0.4292932907644781,1.339940557818202,0.5171428571428571,0.5014354066985646,0.5359327217125383,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666753590107,0.01666666753590107,0.015851354226469994,0.01740158349275589,0.015117412433028221,0,0,0,Softmax,False,True,1.8856548497519985,0.0,0.3723765558409111,Davi,21,50,256,56,1,LSTM,4,31,33,0.005,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,11,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/41,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.014675537124276161,0.026641443371772766,0.049843791872262955,0.083913154900074,0.1415083259344101,0.33645525574684143,0,0,0,0.4300177264631744,0.6016095679882584,0.3389555893975007,0.01685709809743731,0.005578211280683558,0.0035420947134747857,0.2996111373224008,0.10413602994147104,0.38494532625948286,3.7048567247114975e-06,5.338001225534502e-06,2.708023481249836e-06,0.6056067663105913,0.8506345403566213,0.45499257259892817,0.6056067663105913,0.8506345403566213,0.45499257259892817,0.5292307692307693,0.5282296650717704,0.5443425076452599,0.42595647673735826,0.5613988305997029,0.36352367814009456,0.016697973260642807,0.005191256619131046,0.0037890895231105135,0.29480081109815204,0.08271033920623634,0.3884704596173543,3.6698842331083093e-06,4.967709683378991e-06,2.896857433570732e-06,0.5997889972294324,0.7914408924174912,0.4887801046909984,0.5997889972294324,0.7914408924174912,0.4887801046909984,0.5285714285714286,0.5272727272727272,0.5435779816513762,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666939854622,0.01666666753590107,0.10645823180675507,0.1101309284567833,0.09327566623687744,0,0,0,Softmax,False,True,2.89436210872095,0.0,0.6619877927318649,Davi,21,12,64,110,1,LSTM,2,34,16,0.05,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,14,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/42,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.02777811884880066,0.03736864775419235,0.03741050511598587,0.05797216296195984,0.07500328868627548,0.06782201677560806,0,0,0,1.394525478669968,0.20122010559034226,0.9087816371812164,0.021559845645412995,0.0007275814045771234,0.004158252835014061,0.3686291958481855,0.03159334193773573,0.2966366662826168,4.738427614376482e-06,6.962501479206925e-07,3.1790923815092205e-06,2.0263986398447096,0.27204758030473714,1.2467100932466086,2.0263986398447096,0.27204758030473714,1.2467100932466086,0.5553846153846154,0.538755980861244,0.5458715596330275,1.3721905840959325,0.14109794877220322,0.9083496857183782,0.021214853005252738,0.0005090280062147158,0.004149490292536198,0.36232181869193175,0.009320622715839126,0.2949604834550999,4.662605056099503e-06,4.871081399183881e-07,3.172393190012384e-06,1.9919789191681476,0.19010352964439298,1.2463175545288245,1.9919789191681476,0.19010352964439298,1.2463175545288245,0.5527472527472528,0.5368421052631579,0.5428134556574924,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666753590107,0.01666666753590107,0.012386943213641644,0.009704136289656162,0.009279361926019192,0,0,0,Softmax,False,True,2.690842289238695,0.0,0.6227657343981637,Davi,21,15,64,115,1,LSTM,3,38,15,0.05,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,13,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/43,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.02121691405773163,0.034616224467754364,0.040043994784355164,0.03543612360954285,0.07209759950637817,0.11038783192634583,0,0,0,1.0536288811593861,-0.03666397440588359,0.9487461101099516,0.015539129270227825,-0.00014260899772956478,0.004660358846425647,0.3397948631159697,0.11155449708115518,0.32140892907654206,3.415193246203918e-06,-1.3646794041106636e-07,3.56296547891869e-06,1.5168033433924664,-0.049995148753307427,1.2904570830252733,1.5168033433924664,-0.049995148753307427,1.2904570830252733,0.5439560439560439,0.5196172248803828,0.555045871559633,1.0338509290976312,-0.09954181463448186,0.9601980023063027,0.015246720334729942,-0.00038588398662137244,0.004703513008259245,0.333523621004569,0.08918122553404463,0.3243313566130578,3.350927546094493e-06,-3.6926697284341945e-07,3.5959579573847438e-06,1.4870249653226486,-0.13514443824226063,1.307482956725262,1.4870249653226486,-0.13514443824226063,1.307482956725262,0.5428571428571428,0.5177033492822967,0.555045871559633,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666753590107,0.01666666567325592,0.008326100185513496,0.011863041669130325,0.015723345801234245,0,0,0,Softmax,False,True,1.2878332766164964,0.0,0.5837445835575893,Davi,21,12,64,139,1,LSTM,2,35,12,0.05,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,13,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/44,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.020994877442717552,0.03731822967529297,0.05243425816297531,0.03323832154273987,0.07917356491088867,0.24998769164085388,0,0,0,1.0709619210041732,0.23638149077089532,0.9461693275597928,0.01771621207513195,0.0009483408447951794,0.005241622373147396,0.3541337297915412,0.08952953400564075,0.3437073629719936,3.893672983545484e-06,9.075032007609379e-07,4.007356554394035e-06,1.5135899962133061,0.32489483309479456,1.2615994191011624,1.5135899962133061,0.32489483309479456,1.2615994191011624,0.549010989010989,0.5291866028708134,0.555045871559633,1.055774384554664,0.18382896619613534,0.9585765054043657,0.01746456503190045,0.0007357414260419416,0.005298013303176704,0.3485332312454156,0.0700930099999799,0.3465409358781683,3.838365941077021e-06,7.040587809013792e-07,4.050468886220721e-06,1.491148168744345,0.25184318346719214,1.2791938125553504,1.491148168744345,0.25184318346719214,1.2791938125553504,0.5485714285714286,0.5282296650717704,0.5542813455657493,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666753590107,0.01666666753590107,0.01820208691060543,0.019096164032816887,0.033838316798210144,0,0,0,Softmax,False,True,2.89253690603958,0.0,0.7078502912044745,Davi,21,24,64,122,1,LSTM,3,32,16,0.05,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,21,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/45,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.019655805081129074,0.02924344129860401,0.04549337178468704,0.04052617773413658,0.05884616822004318,0.21848170459270477,0,0,0,0.412260873053006,0.047052883438996884,0.6338128984346436,0.00715724325688734,0.00021672279008463436,0.003578346074850192,0.18454587062801664,0.2246814884483854,0.3784813528660037,1.5730204960191955e-06,2.0739022974606166e-07,2.7357385893350096e-06,0.5937408312984634,0.06642681848583257,0.8166576177422196,0.5937408312984634,0.06642681848583257,0.8166576177422196,0.5254945054945055,0.49569377990430624,0.5451070336391437,0.3849327669967181,-0.011659797060954467,0.6312116257556519,0.006682226866520124,-5.360882885389797e-05,0.003555100192254859,0.1776117992398016,0.20212822214768197,0.37933903213882825,1.4686212893450821e-06,-5.130031469272594e-08,2.7179665078401066e-06,0.55365315205174,-0.01640911124149135,0.8134817961315318,0.55365315205174,-0.01640911124149135,0.8134817961315318,0.5237362637362637,0.4937799043062201,0.5428134556574924,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666381061077,0.01666666753590107,0.027463143691420555,0.03471195325255394,0.02393372356891632,0,0,0,Softmax,False,True,2.526570632235437,0.0,0.43644140198212766,Davi,21,27,64,97,1,LSTM,2,30,21,0.05,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,10,0.0,70000,0.0,,False,new,False,0.0
./../Experiments/All_TPE2/46,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.02525659278035164,0.01974496804177761,0.03244274482131004,0.21615281701087952,0.041046127676963806,0.13567888736724854,0,0,0,0.291952684783439,-0.36251522835794153,0.9508353494530412,0.0059793742743787705,-0.0018518160366207924,0.0060306652719345245,0.14595601255222387,0.39195619028322043,0.41779613065180143,1.3141481921711588e-06,-1.7720727623165466e-06,4.610600360806211e-06,0.4191145153156242,-0.5109714828164855,1.3961363259233606,0.4191145153156242,-0.5109714828164855,1.3961363259233606,0.5169230769230769,0.4909090909090909,0.5259938837920489,0.25562008980867723,-0.4266237830160898,0.9383937647440009,0.005235374172378816,-0.002175612302341728,0.0059418988404795,0.13891839108432805,0.36543930763660176,0.4155758540237889,1.1506316862371025e-06,-2.081925648173901e-06,4.542736116574542e-06,0.3662983131219889,-0.5992512156986667,1.3777009212758473,0.3662983131219889,-0.5992512156986667,1.3777009212758473,0.5142857142857142,0.48899521531100476,0.5252293577981652,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.01666666753590107,0.01666666939854622,0.01666666753590107,0.035289835184812546,0.041887782514095306,0.037181705236434937,0,0,0,Softmax,False,True,1.585792361208524,0.0,0.7620473673209233,Davi,1,44,64,107,1,LSTM,3,33,14,0.05,1.0,0.9,0.99,Adam,1,False,0.0,True,10,1,,sharpe,6,0.0,70000,0.0,,False,new,False,0.0
