,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
2016-01-01,-0.0002572261600659397,-0.00010947195074767701,-0.00012763724039478884,-6.226405631253258e-05,-0.00018384279160046975,-1.4882891115256593e-06,-1.107301651034318e-05,-1.949982230074328e-05,-6.708819998049551e-07,-4.3691788776309336e-05,-4.549664067908985e-05,-0.00028832041908883206,-0.000553971729166173,-0.00011264344042484427,-3.0679031563288134e-06,-0.0015423034044520446,-0.00013535931608128632,5.412623040956465e-07,3.56474651945834e-08,-6.161899872211502e-07,-1.1889624427202012e-05,-4.77876617071713e-06,-5.928406936151155e-07,-4.669827106432175e-06,-4.940555185260873e-07,-5.980800607568348e-08,-4.921508149410468e-06,-4.272999361020871e-06,-4.644177235237209e-07,-2.4013098619289036e-06,-0.00045612067160586344,-1.5887643853897175e-05,-1.565823178460782e-06,-3.0300500009798153e-08,-2.485515083147849e-06,-1.5656429491270521e-06,2.2634602339095818e-07,4.3991533159595554e-08,4.134860675741343e-06,-3.3421693808528605e-07,-0.00020065874083808024,-5.545399626533652e-06,-2.9466765579672266e-06,-9.746935954278523e-06,-2.5022588915547086e-06,2.3462426605701613e-08,0.00013452381216600833,3.1382911313154075e-05,8.21327884886663e-05,0.00032137730553760327,0.0006240663443056902,0.0002126288314852108,0.0005591252212356463,0.0009014231207788693,0.0013479988300870939,2.9967706589999387e-05,0.0007414734576812996,0.0008544038748041622,0.0014977659800107608,-0.00012205176527423591
2016-01-04,2.630356328216006e-05,7.567847883330614e-06,4.984543786805668e-06,7.86241123917881e-06,4.6944479128877384e-05,-2.9602311329898038e-05,-2.5260479446899053e-06,5.356836654761832e-06,1.2592203346741887e-07,-2.2380924712374535e-06,1.0562884317623313e-05,-1.9928783944628786e-05,-7.70789285246591e-05,1.5838791100357494e-05,2.4311487410700128e-06,-0.00038006105164826044,-3.9403215622684835e-06,1.1064503282396721e-07,1.1233752003987555e-07,4.025900306777552e-07,-5.65821687340563e-06,1.3927948761848102e-06,3.750730102361653e-08,-1.301232325219319e-06,-1.3956843488314086e-06,-1.8210581810528448e-07,1.0675118009802693e-06,1.0833690189205136e-06,7.467440540916497e-08,-7.767879987331985e-07,-0.0003164207365180717,-2.362927438873343e-05,1.6661220793414636e-07,-3.5482365938290424e-07,1.1366349469859753e-05,1.4873508415028782e-06,-3.9826764206712053e-07,7.989358654217646e-09,8.765996987627169e-07,1.29196046986623e-07,-0.0004713896517071071,-2.6944548593445417e-06,4.9841692569731036e-06,-5.905606244286299e-06,2.665466368598179e-07,-1.049110060052072e-08,-0.00015182250011789943,0.0,3.835242647508708e-05,9.396030250769312e-05,0.0010055028238252627,0.0002549888685610756,0.00027918286195488556,0.0002963050106387474,0.0002027467266307988,0.0,0.0,3.950312990721302e-05,-0.0004285328993785345,0.00013886859016683435
2016-01-05,-0.0002610797056452099,-2.139090951605037e-05,-1.481054879747092e-05,-2.998042591528102e-05,-0.00010812651459810686,-1.7702346385394273e-05,-1.819010083920405e-05,-6.0673954696555104e-06,-3.5472069654375727e-07,-1.8034170747146657e-05,-6.1286101049504416e-06,0.0,-0.00017404494073704552,-4.300645935532759e-05,-7.595593870412146e-06,-0.0006936889777149994,-3.51524706306123e-05,4.733043747056159e-07,3.502938647317341e-09,-1.1140837120624094e-06,-2.0831543036875454e-05,-6.546291002409845e-07,1.676979418508178e-07,1.37566007099095e-06,-3.584804727530155e-06,-1.1724106580681678e-06,9.846470978131687e-08,5.00139582742998e-07,3.949738763186081e-07,-2.80951452075419e-06,-0.00037099689955515347,-8.916033916452575e-06,-1.5534267982327082e-06,-1.1643627167228893e-06,-1.8181295521283395e-06,-1.162249448198268e-06,-1.1592175420191196e-06,-2.9487253131401816e-07,3.538315385599022e-06,2.290968357873719e-08,0.0004903644520830551,-2.0929123497403846e-07,6.099242929515648e-06,-5.7593986079857575e-06,-1.5375310353710215e-06,-4.343014830512037e-07,0.0005207033185954462,6.724197146479201e-05,0.00021091842140639875,0.00022530186743425636,0.0007580195151872759,0.0001701910746133646,0.0005334655089447184,0.00040356240420739357,0.0008250599654126005,0.0,0.0006366741153535101,0.0009996933708195268,0.0,0.000508263676473607
2016-01-06,-0.0005199467145578603,-3.942097932997192e-05,-5.376538390177191e-05,-3.884378273171814e-05,-5.440313404150886e-05,-3.0665759303540276e-05,-2.7682084617783765e-05,-1.1864973449648469e-05,-5.891678700631326e-07,-4.9602380756834106e-05,-1.7923365821574843e-05,-0.00015280308431014485,-0.0006102742863568226,-7.103823040235153e-05,0.0,-0.0030330991764150814,-0.000101249415859768,5.541407714293454e-07,2.851700814403485e-07,1.867137211710533e-07,-7.764752564489615e-06,-5.775510097525099e-06,-2.018339352776615e-07,-1.1861014886413032e-07,-1.2337485978657504e-06,2.4107143953043325e-06,-9.977295708814947e-08,1.9475786095887345e-06,-9.939864899166667e-09,-1.40890240086446e-06,-8.645734845264764e-05,1.9659901121517604e-05,-1.2774329831879527e-06,-2.680497529264524e-07,-8.091427120526103e-06,-1.4191090311110266e-05,-1.9403618590243522e-07,4.453014723196198e-08,-2.9447825152868245e-05,4.047009754475184e-08,0.0007042582069051138,-1.3646522889472284e-06,-3.1005471618846248e-06,-3.111004359121822e-06,-2.265800467177706e-06,-1.4685107113194358e-07,0.0001052238901565032,3.423251932356627e-05,0.00010663259894742867,-0.00017431486610780026,-0.0001278295826980023,-9.6879527890842e-05,-0.0005428175013980516,-0.0006065751211571377,0.001154012832666713,3.934088530856705e-05,0.0006341241956383304,-0.00010893799851376449,0.0001221650470026029,3.053630043339336e-05
2016-01-07,-0.0001870152070633393,-2.9205050405688933e-05,-2.4380089857903443e-05,-3.501738970448719e-05,-5.7945983103257115e-05,-7.1357734234199185e-06,-2.5609597542723834e-06,-2.1318337140869096e-06,-6.824197182900345e-08,-1.2138531184703763e-05,7.905865486419516e-06,-2.0100111386627797e-05,0.00011331640214273792,5.290207425364222e-07,0.0,-0.0004990661212933652,5.624190514906645e-06,-3.476697818407113e-07,-3.000174453387752e-07,8.947073973477453e-08,3.688180167039319e-07,0.0,1.1089322417905942e-07,8.680932204764542e-07,-1.870685087617888e-07,1.7702857444254456e-06,2.837756374409334e-06,3.330589563801429e-06,4.017229917746811e-08,5.383407701473822e-07,0.00023663860221969136,-1.6482444609907768e-05,-7.120886548655685e-08,-7.95196350027171e-08,1.9488835107502304e-06,-3.11739007365202e-06,-2.2263906824112224e-07,-3.8786653094586163e-07,-2.928189585984831e-05,2.2363181994302886e-07,-0.0006514795433910416,2.0220751480362282e-07,3.148744010096883e-06,-5.393875441594195e-06,9.141050053916717e-08,-1.3260116176975206e-07,9.847365207611464e-05,1.9777693085689542e-05,0.00011040997881888722,0.00016376546035227045,0.0005242780660682427,0.00013530874429906522,0.0005256424484132948,0.0002960183183527209,-0.0013721087332396688,-3.8508791551195837e-05,0.0010537315867419526,0.0004370561085550624,-0.0010494202823971106,9.343042114280241e-05
2016-01-08,2.08552294890985e-05,1.4454071595204723e-06,-5.227758067082304e-07,-9.966298938732847e-06,-1.5480111824746695e-05,-1.644718203227411e-05,-4.861571934363396e-06,-3.7223300577276415e-06,-3.4617439989916656e-07,1.7503548723394527e-05,-1.2557857027157761e-05,0.0,-6.883122681679856e-05,2.1604856443893793e-05,-1.6823183646813043e-05,0.00021526289758456117,0.0,-6.670726685057233e-08,-3.616154516669513e-08,-2.441706924409599e-06,-1.1146672485845586e-05,-4.0387994374957935e-06,-6.206075828194119e-07,-1.4600756294093871e-06,-3.0916883630104463e-06,-1.4980712295649744e-06,-3.711841281937917e-06,-2.9764888031102226e-06,-2.146787079453991e-07,-4.826865871494179e-06,-0.0003496608332714522,-1.7340855412150442e-05,2.277150229504097e-07,-1.0364310986135848e-06,-9.906080355501872e-07,-3.0997804800965845e-06,-1.7386339379147208e-07,-1.5436981938978225e-07,1.6748362232909474e-07,-2.2890006565717564e-07,-0.00035884983457939697,-3.2273469127289137e-06,3.194650072745275e-06,-2.5231891673681506e-06,-7.123847710538132e-07,-3.748718304588015e-07,-0.00016007263476170748,2.8164771884898277e-05,1.8287212364609672e-05,-0.00010818542920604502,-0.0001349270969353604,-6.252387438745414e-05,-0.0003984874431534046,-0.0002981586937503496,0.0006378916772497393,2.2990462422519078e-05,0.0,-4.6563940632189816e-05,0.001455027326041758,-2.389318456078576e-05
2016-01-11,7.611124957288443e-05,1.7186564759154936e-05,2.689523041398803e-05,3.0147061691639862e-05,2.216608897597925e-05,3.5067524544407398e-06,4.902554332539174e-06,3.84976253824194e-06,-2.723825352032284e-07,8.582443567495426e-06,-7.717742174285037e-06,-3.1134469733750253e-06,-0.00018169714586287254,-7.424847397252199e-06,-5.727962051503775e-07,0.0007655149007888281,-0.00011147743251405039,-4.684625044246234e-07,-7.698510325395363e-08,-5.543879558507148e-07,-2.3482458301244578e-06,-1.051513378543223e-06,-7.162638633743092e-08,-3.3802453236811367e-07,-1.707661270842514e-06,-2.8491833180345323e-06,3.414691646257356e-06,3.733948878428097e-06,6.754306430758257e-07,-1.0827444881172092e-07,-8.573024385181437e-05,-5.386482820072547e-06,1.594157520512337e-07,-4.6501954671498343e-07,1.4395907429488216e-05,-3.316703322739872e-06,-3.227565011083969e-07,-1.460408286233605e-07,5.411540030412794e-06,4.187052513479161e-07,-0.00017337315153236697,-5.99177756513869e-07,1.2453038680647075e-05,8.208705904723521e-07,-3.033325023922706e-07,-2.554418896109266e-07,0.0004928780786900482,1.579586435821807e-05,0.00011106024299186376,1.583138303633195e-05,-0.00027841614751737296,-2.5965438588681814e-05,-4.12457137447954e-05,0.00020201581503136423,-0.0007694927384718517,-1.5802885104771843e-05,0.0005170249039876015,0.00012236821155852076,-0.00013256827310979027,0.0004961701936078435
2016-01-12,-0.0002972018062778612,6.716835913523611e-07,-7.836682464456903e-06,4.7904491219031875e-06,2.22741516083121e-05,1.479088250323555e-05,-1.4260477363474278e-05,1.3701248623666803e-06,-3.9416732857667886e-07,-3.723719648962045e-07,2.3835115815515948e-05,4.063435439918095e-05,0.0001432418425030161,-8.404717840322357e-06,-2.5497564290424045e-06,-0.002634006012527601,0.00010864027561009584,8.212195016736401e-08,2.66734157295311e-07,9.041201824292342e-07,7.333494662157605e-06,-2.2761949227223004e-07,3.3883768673509215e-07,4.975490430903352e-07,-2.2543032234367277e-07,2.558601734352943e-07,8.413690612183148e-07,-9.010900185231462e-07,2.590717319812485e-07,3.4231416646599165e-07,4.7929229471753415e-05,2.2345947895696722e-05,8.543057761170614e-07,-3.446847583371627e-07,-1.5526982319499496e-06,2.680907616234239e-06,-3.610093706366519e-07,-1.0951120255505832e-07,3.7857508156228752e-06,-9.572208795776584e-08,0.0008266458014575595,2.9119380712656936e-06,-2.775706103637985e-07,2.470023488952655e-06,6.133877937719824e-07,-2.2065257949431481e-07,0.00026203837164020627,2.2125395031671127e-05,8.86892449828626e-05,0.00014129501123161437,0.00014335347541312256,0.00010675924279492579,0.0003578477972286751,-0.0001048805837239473,0.0005639870409496171,8.038054320881084e-06,0.001238686807382363,8.698902397551217e-05,-0.00013425586676649878,0.0003926936363901351
2016-01-13,0.0002155759281099319,-1.838232672495219e-05,-2.1240323408109195e-05,-2.9689764407463383e-05,-3.0491211655015237e-05,-1.4420894046297784e-05,1.121828855244012e-05,-1.23009518105651e-06,4.114418674264239e-07,7.921231786486254e-06,-7.438087946530155e-06,-9.027243139602526e-05,-0.00014018479035563138,-4.2796708778202716e-05,2.7721946268336474e-06,0.001499631848080939,-5.919472855161958e-05,-5.677152222820689e-07,-2.3450644042893508e-07,-1.1073015973464682e-06,1.4940759765699097e-06,1.2928381475021998e-06,3.88121603843799e-07,6.424623071653697e-07,1.236242494272919e-06,-2.7158878634767125e-06,0.0,-2.6331485070502144e-06,9.676195736533962e-08,5.705468225398325e-07,-4.5802500950526395e-05,2.023552077042507e-05,-3.2291437589107036e-07,3.130820340066415e-07,4.067134937588115e-06,-8.321132282597659e-06,1.735219157867733e-07,-9.940556617625599e-08,-1.3919864010508979e-05,-1.6180258705288773e-07,0.0003886957033339636,1.6415000700665972e-06,-2.473027609173869e-06,3.2403973474169606e-07,3.299238598198933e-07,1.240897249738829e-07,-0.00028912375897294224,2.341038989396786e-05,6.024812002267144e-06,-2.4571126930482264e-05,-0.0002954560701697355,4.08839045740301e-05,-0.00021287723190659393,-0.000425552542810264,0.0018741521350825307,4.9765488520540354e-05,-0.0012235962658782183,0.00014808817537374327,-0.0009591122606590597,-1.5961778457616387e-05
2016-01-14,-0.00023642998103784124,-5.020721803109841e-05,-4.6945426413103746e-05,-3.664155890980326e-05,-8.012017670181003e-05,-1.1122816585158895e-05,-1.56294268286459e-05,-1.0825510865515823e-05,-6.372385484769295e-07,-1.5163614824629985e-05,-2.2925700099196093e-05,-0.000151731622354329,-0.0003790934111689734,-4.496739626897242e-05,-1.8228258889221674e-05,-0.001998591097351337,-2.444520996417215e-05,6.484887583005787e-07,8.263890369526853e-08,-4.785065149677717e-07,-1.1773618910052127e-06,-1.720064714977902e-06,-3.6463299752834794e-07,-2.8105738562211435e-07,-2.8370543815191362e-06,-8.20643494409507e-07,3.4696679514738636e-06,1.404781169612574e-06,-1.5670500655147535e-07,-1.8241128624912196e-07,5.8231444768668596e-05,1.8476266509595594e-06,-6.238354689689719e-07,-9.914355415728592e-07,-1.8217618665776447e-06,-1.630620318697376e-05,-5.136593697506475e-07,-1.0679460545322148e-07,-3.270812064293409e-05,1.1906276612935695e-07,-8.712801562921501e-05,-7.433460727656772e-07,-7.178658876809823e-06,-3.7732376934262867e-06,-6.696378093229466e-07,-4.967308845748929e-07,0.00045685597719525396,8.905624029150694e-05,0.0002894776946936236,0.00025708566841222715,0.001368968604686792,0.00029507090847028693,0.0006053857121708032,0.0006467897976754691,-0.0002294351892510335,0.0,0.0014715403713620606,0.0007054344294175871,0.0,0.000731797431158046
