,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,using_swag,epochs_or_steps,start,freq,new_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,n_heads,d_model,d_k,d_v,chosen_targets
./../Experiments2/useless_san_diego_padres2/107,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.16365130245685577,0.1605192869901657,0.16067694127559662,0,0,0,0.9083048777176236,1.5572865979585961,0.8836128351632532,0.2689443055257114,0.05034802292508027,0.07077223607904648,0.20985680304491092,0.4177626544111847,0.33560830754736065,6.326612691736331e-05,6.713069723344035e-05,4.197641523075118e-05,1.457046562329135,2.5222391702557148,1.2484649604766054,1.457046562329135,2.5222391702557148,1.2484649604766054,0.5372853446247942,0.5346666666666666,0.5498220640569395,0.864071999185224,1.5332027858334585,0.815808015661659,0.25584688157743374,0.04942824423103645,0.06533799219706489,0.19384579069426505,0.41692806518193753,0.31008487504346055,6.0185105052325035e-05,6.590432564138194e-05,3.875325753088072e-05,1.3833491773261455,2.48398384606486,1.1495952418830775,1.3833491773261455,2.48398384606486,1.1495952418830775,0.5259938837920489,0.5266666666666666,0.5409252669039146,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.058823537081480026,0.05882352963089943,0.05882352963089943,0.1636512726545334,0.1605193167924881,0.16065387427806854,0,0,0,128,True,Softmax,1,False,27,51,0.8,0.05,1,sharpe,37,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/108,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.19376099109649658,0.19778478145599365,0.19727085530757904,0,0,0,0.9325616079457038,1.0062251089900955,1.0492126472300933,0.2702857034608931,0.03603354652111596,0.08600623671106904,0.23419845422403873,0.41031527629843256,0.29983913783994365,6.358167571415976e-05,4.804472869482127e-05,5.101200279422838e-05,1.41818304781357,1.5425473446071598,1.527540823669972,1.41818304781357,1.5425473446071598,1.527540823669972,0.5384615384615384,0.5146666666666667,0.5397390272835113,0.8701611374504189,0.9382389540135149,0.9873961186229876,0.2521603769942258,0.03358551601977537,0.08083879507438728,0.2146451106402596,0.38343095121674553,0.2780616140524678,5.931789625834527e-05,4.478068802636717e-05,4.794709079145153e-05,1.319896726817591,1.4333021047842456,1.4344010303309953,1.319896726817591,1.4333021047842456,1.4344010303309953,0.5203481533756763,0.508,0.5272835112692764,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.19331422448158264,0.19727566838264465,0.19700849056243896,0,0,0,128,True,Softmax,1,False,27,51,0.8,0.05,1,sharpe,36,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/109,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.12427561730146408,0.11450811475515366,0.12098614126443863,0,0,0,1.1297345822944969,1.2274263559731133,0.8143499577194189,0.2766085733017394,0.032953173178848855,0.05696060208205721,0.3255126108511303,0.5444719989443189,0.3586118387975198,6.50690598216277e-05,4.3937564238465144e-05,3.37844614958821e-05,1.7443042348471192,1.8001313665964893,1.1408055589632824,1.7443042348471192,1.8001313665964893,1.1408055589632824,0.545989179016702,0.5693333333333334,0.5379596678529063,1.0778924489322115,1.1740903528060962,0.7473696920650387,0.2639182282185192,0.03149154711221905,0.05227089010488268,0.3054861727702031,0.5109355571008637,0.32867199759492816,6.208379868701935e-05,4.198872948295873e-05,3.100290041807988e-05,1.6604408609370604,1.7167869533766258,1.0439800606782252,1.6604408609370604,1.7167869533766258,1.0439800606782252,0.5363443895553988,0.5693333333333334,0.5344009489916963,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882353335618973,0.1242639422416687,0.11421313136816025,0.12100361287593842,0,0,0,128,True,Softmax,1,False,30,54,0.8,0.05,1,sharpe,34,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/11,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.005640669725835323,0.004228420555591583,0.004767950624227524,0,0,0,0.3613332940737868,0.9749533829907412,0.5874336603238257,0.05410730350906777,0.01976342515226363,0.03327643224013451,0.2193283697096711,0.7109682371969679,0.41346140800268527,1.2728135382043704e-05,2.6351233536351504e-05,1.9736911174457004e-05,0.5045766999390602,1.4131956977293096,0.7920816750084873,0.5045766999390602,1.4131956977293096,0.7920816750084873,0.5412844036697247,0.5386666666666666,0.5421115065243179,0.35689015936910784,1.0443628519317059,0.5873919334611841,0.05343872661233822,0.021031763063030652,0.033273448361345055,0.21683373593653804,0.7571720602882134,0.412948746321233,1.2570860176979119e-05,2.8042350750707538e-05,1.9735141376835735e-05,0.4983046264854241,1.5239279003627828,0.791969421780648,0.4983046264854241,1.5239279003627828,0.791969421780648,0.5408139261350271,0.5386666666666666,0.5421115065243179,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352218031883,0.05882352963089943,0.05882352963089943,0.005648776423186064,0.004098443314433098,0.004823881201446056,0,0,0,128,True,Softmax,1,False,28,80,0.8,0.05,1,sharpe,5,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/110,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.07622875273227692,0.057208579033613205,0.06234239414334297,0,0,0,0.8430888658872471,0.843412203163787,0.576240844033763,0.1625687922168112,0.018152331012003968,0.033465788642613806,0.3361295814821366,0.47044810708257345,0.323538661285366,3.824248229047547e-05,2.420310801600529e-05,1.9849222207955994e-05,1.221659590912825,1.20346979419361,0.7738699063318853,1.221659590912825,1.20346979419361,0.7738699063318853,0.5506939543636792,0.548,0.5498220640569395,0.8288179984202693,0.9093130489725486,0.5636317808502618,0.15981010690984604,0.01939889869563311,0.03273170242946225,0.3292727100650067,0.49958360949832714,0.31517078289955097,3.759353255936157e-05,2.586519826084414e-05,1.941382113253989e-05,1.200246143278544,1.3077593631254267,0.7564532068749794,1.200246143278544,1.3077593631254267,0.7564532068749794,0.5478710891554929,0.5466666666666666,0.5498220640569395,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.07632403820753098,0.05668368935585022,0.062333740293979645,0,0,0,128,True,Softmax,1,False,26,49,0.8,0.001,1,sharpe,40,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/111,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.1471216082572937,0.17037096619606018,0.14253070950508118,0,0,0,0.6225558017554917,1.0648014951707265,0.4420318066546476,0.1381933171715854,0.02816491704955454,0.03584415910678344,0.22636511791808495,0.35848741188376565,0.37219764930795857,3.2508425587293666e-05,3.755322273273939e-05,2.1259880846253523e-05,0.9386511727052105,1.595613597918642,0.6044478880069876,0.9386511727052105,1.595613597918642,0.6044478880069876,0.529287226534933,0.524,0.5201660735468565,0.597364101187618,1.0862213702442127,0.4124966628784612,0.13260460539146177,0.02860582380086852,0.03344782888720292,0.21545182167139024,0.3665067389313073,0.3534787340221649,3.1193743917069335e-05,3.8141098401158024e-05,1.983856992123542e-05,0.8996041804617739,1.6326721535179638,0.5633971712282256,0.8996041804617739,1.6326721535179638,0.5633971712282256,0.5264643613267467,0.524,0.5177935943060499,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882353335618973,0.15948717296123505,0.16887417435646057,0.11778603494167328,0,0,0,128,True,Softmax,1,False,32,46,0.8,0.05,1,sharpe,37,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/112,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.19279922544956207,0.1936514973640442,0.1977337747812271,0,0,0,1.1843181608202045,0.8951612340056241,0.7667008250875919,0.35131007745011633,0.029372858947239528,0.06581006331557401,0.31896354028352114,0.2691789987473905,0.21745087352849687,8.264174957659758e-05,3.916381192965269e-05,3.903325226309253e-05,1.9517676456621698,1.3012465150501575,1.0779601877399123,1.9517676456621698,1.3012465150501575,1.0779601877399123,0.5464596565513997,0.5253333333333333,0.5320284697508897,1.1283774566498777,0.8359159731057997,0.7071147627674564,0.3347055754785412,0.0273813586161823,0.06063656521444677,0.3000421021369993,0.2419388077295024,0.19521028085109365,7.873572700036254e-05,3.650847815490973e-05,3.59647480512733e-05,1.854990781027982,1.212184224078295,0.9921911961349467,1.854990781027982,1.212184224078295,0.9921911961349467,0.5285815102328864,0.5226666666666666,0.5260972716488731,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.19284841418266296,0.19310669600963593,0.19775348901748657,0,0,0,128,True,Softmax,1,False,33,78,0.8,0.05,1,sharpe,39,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/113,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.1807398647069931,0.18191322684288025,0.18957936763763428,0,0,0,1.1841971114535366,1.3053729827200355,1.0017649490646914,0.3292145757445346,0.0440612386863386,0.07896941816975049,0.31364532061373007,0.36761172684727594,0.2845554396799921,7.744403099142194e-05,5.8748318248451464e-05,4.683832631657799e-05,1.821996518166782,1.9910612002566155,1.443258781138001,1.821996518166782,1.9910612002566155,1.443258781138001,0.5532815808045166,0.524,0.5344009489916963,1.129024980285658,1.2448916735135325,0.9464828849472364,0.313896719882628,0.04199182557168968,0.07451874075373571,0.29448986729942883,0.33832546260286156,0.2628158386875251,7.384067746003952e-05,5.598910076225291e-05,4.419854137232248e-05,1.733268184256981,1.8930171687302393,1.3612291529461344,1.733268184256981,1.8930171687302393,1.3612291529461344,0.5354034344860032,0.5226666666666666,0.5249110320284698,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.058823537081480026,0.05882352963089943,0.05882352963089943,0.1807333379983902,0.1821409910917282,0.18947812914848328,0,0,0,128,True,Softmax,1,False,27,42,0.8,0.05,1,sharpe,43,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/114,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.16862213611602783,0.17064614593982697,0.1715201884508133,0,0,0,1.0070991934957594,1.0723120882183286,0.9270161776973419,0.27641589594803356,0.03663320584327397,0.07256186442171228,0.2825677599267178,0.3815520437550861,0.3822309037939371,6.50237346384459e-05,4.88442744576986e-05,4.303787925368461e-05,1.516838417518654,1.6326491880386085,1.3326306054285597,1.516838417518654,1.6326491880386085,1.3326306054285597,0.5481063279228416,0.528,0.5320284697508897,0.9518217172990064,1.0421468708038548,0.874576125434297,0.2612144299700468,0.03549910104477864,0.06836931832692208,0.263428435786771,0.3686816663655816,0.35891394059080983,6.144776051988869e-05,4.7332134726371525e-05,4.055119710968096e-05,1.4304544045607965,1.5867279537484942,1.2551414644541536,1.4304544045607965,1.5867279537484942,1.2551414644541536,0.5351681957186545,0.524,0.5249110320284698,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882353335618973,0.16861435770988464,0.1706385612487793,0.17148415744304657,0,0,0,128,True,Softmax,1,False,25,44,0.8,0.05,1,sharpe,37,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/115,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.1538318246603012,0.15024514496326447,0.1561778336763382,0,0,0,0.8505307255469247,1.070296808102716,0.8362541499781498,0.24733263755782217,0.0357806231235144,0.06856481971150283,0.24475870298734753,0.404292057727804,0.28579535201899864,5.81822247842442e-05,4.7707497498019197e-05,4.066715285379765e-05,1.3806013480063832,1.6891969361294765,1.1700743835058276,1.3806013480063832,1.6891969361294765,1.1700743835058276,0.5354034344860032,0.5266666666666666,0.5397390272835113,0.8139465846927295,1.050675776370198,0.7937283645542779,0.23670466280442745,0.03505931773785047,0.06504712743236432,0.23083427190883316,0.40657787287214264,0.2662290598855023,5.568211310384085e-05,4.674575698380062e-05,3.8580739876847174e-05,1.3190123870045376,1.657609661580684,1.108852358707735,1.3190123870045376,1.657609661580684,1.108852358707735,0.5269348388614443,0.524,0.5326215895610913,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.1538330763578415,0.15019597113132477,0.15616562962532043,0,0,0,128,True,Softmax,1,False,29,51,0.8,0.05,1,sharpe,45,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/116,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.16630861163139343,0.1571016162633896,0.1548796445131302,0,0,0,0.7284192600660756,0.9196425024555295,0.48913533631265554,0.1839899332886233,0.025616436457646233,0.03591430996180564,0.18353829872714023,0.2088179142438239,0.187873304224756,4.328156511141456e-05,3.415524861019498e-05,2.130148870806977e-05,1.1364384494833095,1.336113872068349,0.6662082906080541,1.1364384494833095,1.336113872068349,0.6662082906080541,0.5349329569513056,0.552,0.5231316725978647,0.6693836768897624,0.8646692009061404,0.4085376770205081,0.16908717340338764,0.02398382037313382,0.029994184047339372,0.1617177794444106,0.19167579765719303,0.1571892213489978,3.9775858245915706e-05,3.1978427164178423e-05,1.7790144749311605e-05,1.0416576461577993,1.2559539860595825,0.5547678374472828,1.0416576461577993,1.2559539860595825,0.5547678374472828,0.5234062573512115,0.5466666666666666,0.5166073546856464,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352590560913,0.16740606725215912,0.15763422846794128,0.15576660633087158,0,0,0,128,True,Softmax,1,False,28,37,0.8,0.05,1,sharpe,41,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/117,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,3.1601070986653212e-06,5.254702955426183e-06,5.286934538162313e-06,0,0,0,0.3332711163186339,0.9387505816267087,0.5674698507559541,0.04883950039288776,0.019024984228799002,0.03205127451394155,0.20579878376248278,0.6942959632358876,0.4040633892388829,1.1488943870357033e-05,2.5366645638398658e-05,1.9010245856430337e-05,0.4640108400452574,1.358481499304954,0.7640546336367156,0.4640108400452574,1.358481499304954,0.7640546336367156,0.5382262996941896,0.5386666666666666,0.5432977461447213,0.33053266560932537,1.010064738622324,0.5690761301102578,0.04843525989073858,0.02033703835428903,0.03214160762972113,0.2043402791032558,0.7428947474538763,0.4048112240195621,1.1393850832918979e-05,2.7116051139052044e-05,1.9063824216916445e-05,0.46017025083509583,1.4715165770994685,0.7662199192066594,0.46017025083509583,1.4715165770994685,0.7662199192066594,0.5379910609268408,0.5386666666666666,0.5432977461447213,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882353335618973,0.05882352963089943,5.082620646135183e-06,5.254184998193523e-06,5.417512511485256e-06,0,0,0,64,True,Softmax,1,False,26,40,0.8,0.05,1,sharpe,38,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/118,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.1348808854818344,0.1115274727344513,0.1259233057498932,0,0,0,0.8241303240901576,0.8847374822257881,0.5331125107953104,0.2030275292760134,0.020080084483338215,0.03619517771774767,0.23993133724194304,0.32247073806364385,0.17627412862563066,4.775994572477379e-05,2.677344597778428e-05,2.1468076938165872e-05,1.247146061759133,1.3060869488147968,0.7253815091512686,1.247146061759133,1.3060869488147968,0.7253815091512686,0.5506939543636792,0.5493333333333333,0.5409252669039146,0.7982712756726311,0.9098451935816343,0.4987460724628008,0.19666057608932785,0.020525483475898262,0.03385791513531628,0.22914945906430595,0.3382554548863987,0.1608302652523268,4.626219150537e-05,2.7367311301197684e-05,2.008180019888273e-05,1.2066391856013867,1.3490473399800986,0.6776233859914024,1.2066391856013867,1.3490473399800986,0.6776233859914024,0.5368148670900964,0.5453333333333333,0.5403321470937129,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.13515478372573853,0.11748968064785004,0.12625688314437866,0,0,0,128,True,Softmax,1,False,30,30,0.8,0.01,1,sharpe,36,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/119,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882353335618973,0.008153633214533329,0.006220824085175991,0.012051221914589405,0,0,0,0.3945851669822293,0.9543854462545643,0.6259785958844944,0.05860403870635571,0.019475543872845252,0.036495881088505766,0.2289528347802786,0.7063219148109776,0.4374831492101322,1.3785941826947941e-05,2.5967391830460324e-05,2.164643006435692e-05,0.5552258007215485,1.3820234334111041,0.8544177349317164,0.5552258007215485,1.3820234334111041,0.8544177349317164,0.5391672547635851,0.5373333333333333,0.5397390272835113,0.3882037633993853,1.021713194468415,0.6228919778879562,0.057652200079619034,0.02071161027691688,0.036313946634280884,0.22517720058030594,0.7513217218875553,0.43506564323843316,1.3562032481679376e-05,2.7615480369222507e-05,2.1538521135397916e-05,0.5461075945337246,1.4892947243576928,0.8499161234216857,0.5461075945337246,1.4892947243576928,0.8499161234216857,0.5389320159962362,0.5373333333333333,0.5391459074733096,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.008170947432518005,0.006390088237822056,0.012074924074113369,0,0,0,128,True,Softmax,1,False,34,45,0.8,0.05,1,sharpe,35,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/12,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.15910133719444275,0.1466859132051468,0.15017957985401154,0,0,0,0.8714473100329366,1.0985348584414432,0.7419396565684677,0.24444157191176966,0.031146452544467657,0.05797730371156046,0.22429477943058876,0.39225092913201465,0.28991038058670104,5.750213406534219e-05,4.152860339262354e-05,3.438748737340478e-05,1.3668036707031948,1.6439960160324245,1.03863880593415,1.3668036707031948,1.6439960160324245,1.03863880593415,0.547635850388144,0.5466666666666666,0.5391459074733096,0.8212007383379334,1.0370266245135968,0.6800569064801917,0.23035843711859375,0.0293796656765881,0.053102201039483064,0.20601774343707147,0.361640251537104,0.26223868019262514,5.418923479618767e-05,3.917288756878414e-05,3.149596740182862e-05,1.2852844990715722,1.5475487029988069,0.9496918263174086,1.2852844990715722,1.5475487029988069,0.9496918263174086,0.5351681957186545,0.5413333333333333,0.5338078291814946,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.158744677901268,0.14539510011672974,0.15035663545131683,0,0,0,128,True,Softmax,1,False,27,80,0.8,0.05,1,sharpe,48,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/13,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,1.2165414773335215e-05,9.551090442982968e-06,1.0018329703598283e-05,0,0,0,0.3332794097308977,0.9387728789401576,0.5674689657863361,0.04884046278280249,0.01902522941151602,0.03205119183019614,0.20580021108877028,0.6942858079767769,0.40406650033876135,1.1489170261774287e-05,2.536697254868803e-05,1.9010196815062958e-05,0.4640220164037589,1.3585143395872161,0.7640529627345846,0.4640220164037589,1.3585143395872161,0.7640529627345846,0.5384615384615384,0.5386666666666666,0.5432977461447213,0.3305349162383239,1.0100762998869057,0.5690689477623913,0.04843533928937338,0.020337059473372898,0.0321411691975755,0.2043377230675031,0.7428777605597549,0.4048096901552213,1.1393869510555956e-05,2.7116079297830525e-05,1.906356417412544e-05,0.46017290857230236,1.471532820522845,0.766209606948751,0.46017290857230236,1.471532820522845,0.766209606948751,0.5382262996941896,0.5386666666666666,0.5432977461447213,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,1.2153702300565783e-05,9.528119335300289e-06,9.95372192846844e-06,0,0,0,128,True,Softmax,1,False,24,80,0.8,0.05,1,sharpe,7,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/14,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,3.765733345062472e-05,3.508423105813563e-05,3.6090561479795724e-05,0,0,0,0.3329847187729951,0.9388473364383398,0.5673502526454334,0.048791120556839186,0.01902646965826912,0.03204395184310945,0.20565101749351888,0.6943066502955045,0.40395011751331067,1.1477563057360425e-05,2.5368626211025497e-05,1.9005902635296228e-05,0.4636035302848432,1.358627228502046,0.7638912051233896,0.4636035302848432,1.358627228502046,0.7638912051233896,0.5379910609268408,0.5386666666666666,0.5432977461447213,0.33021077097705603,1.0101102812194525,0.5689120231273622,0.048381735029875354,0.020337446778711847,0.032131770266598324,0.20416880981519547,0.7428702569046508,0.40466573405969314,1.1381259710626997e-05,2.711659570494912e-05,1.9057989481968163e-05,0.4597129206808863,1.4715855761000616,0.7659953465425592,0.4597129206808863,1.4715855761000616,0.7659953465425592,0.5377558221594919,0.5386666666666666,0.5432977461447213,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,4.104824984096922e-05,3.536195799824782e-05,3.59650730388239e-05,0,0,0,128,True,Softmax,1,False,30,72,0.8,0.05,1,sharpe,49,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/15,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352590560913,0.10496127605438232,0.06040756776928902,0.10296313464641571,0,0,0,0.8244555806977597,0.9554407215962543,0.6603079330158236,0.1622511199400728,0.022056533766227217,0.0421569877504802,0.24448294395993944,0.6301532711858377,0.40874957764721537,3.816775345567461e-05,2.9408711688302953e-05,2.5004144573238553e-05,1.2240620648130873,1.3996192988203804,0.890644847143613,1.2240620648130873,1.3996192988203804,0.890644847143613,0.5415196424370736,0.54,0.5480427046263345,0.8002947330009593,0.9799476513552895,0.6390686962248697,0.1574828719045595,0.022499815990247966,0.04079535248781311,0.23319846833053517,0.6436900245159627,0.39531011812401873,3.7046076665386845e-05,2.9999754653663956e-05,2.4196531724681555e-05,1.1869408751773656,1.440966384766755,0.8611871244780407,1.1869408751773656,1.440966384766755,0.8611871244780407,0.5401082098329805,0.5386666666666666,0.5468564650059312,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.058823537081480026,0.05882352963089943,0.05882352963089943,0.11579013615846634,0.060273751616477966,0.10304483771324158,0,0,0,64,True,Softmax,1,False,23,75,0.8,0.01,1,sharpe,5,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
