,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI,GOLD,SILVER,PLATINUM,PALLADIUM,COPPER,NICKEL,ALUMINUM,CRUDE,NATUGAS,CORN,WHEAT,SOYBEAN,COFFE,COCOA,SUGAR,COTTON,BRENT,HOG,CATTLE,GASOLINE,GASOIL,FEEDER,WHEATKANSAS,SUGARICE,SOYBEANOIL,SOYBEANMEAL,LEAD,ZINC,HEATINGOIL,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
2016-01-01,-0.00026544893713208206,-0.0002968995675792079,-0.00040730917206559925,-0.00019148792646224091,-0.0003346473921150604,-6.935210026100275e-06,-5.0329673138775133e-05,-0.000161606771435179,-9.664620104965241e-05,-0.000364931318492115,-0.00017082136488206207,-0.00035531261000732264,-0.0003537400466114588,-0.0006292315562085777,-9.131835705300571e-05,-0.0004245165284517545,-0.00043860160971513303,0.00020207730251636149,1.1680365501788107e-05,-2.552955792534805e-05,-0.00011526663106223477,-0.0001020488682302698,-7.000871815815021e-05,-0.00021629875814848162,-2.461528932486132e-05,-2.2339797571647617e-06,-0.00013684423988131938,-0.00011889038522100261,-5.302482748113395e-05,-0.00010140586812932443,-0.0009051164001964645,-0.00016197809506884203,-9.019040669315782e-05,-4.544456716857086e-06,-2.0432904960390824e-05,-1.807112108772597e-05,3.0025061736607855e-05,3.5164007137482206e-05,1.9747459810117898e-05,-0.00012552012708746596,-0.00011838045806028938,-0.00012872287017751878,-5.3012257790663883e-05,-0.00020777528882884305,-0.0009789415792450945,4.955443270756621e-06,0.00013363275136304793,0.00016985057256991483,0.0001118822845762087,0.0004368823218837928,0.0002730133242838032,0.0002990719515248349,0.00030382528249549377,0.0003705473253787819,0.0003866595686010059,0.0001959141113372122,0.00021106960521597964,0.0003672028859642738,0.00047328539701452287,-0.00010313921194037218
2016-01-04,2.719497394340003e-05,2.0496536062162164e-05,1.5912130733643067e-05,2.4080814536090835e-05,8.514544457092715e-05,-0.00013698060285659717,-1.167087571688673e-05,4.343429746453178e-05,1.7874566657455895e-05,-1.923678988610054e-05,4.1608772524092546e-05,-2.522114869595387e-05,-4.98609384339465e-05,8.928292233319886e-05,7.305948695590501e-05,-0.00010487227737770103,-1.2799807771575634e-05,4.170187496691019e-05,3.907406293838629e-05,1.6571575860369844e-05,-5.573765329741265e-05,3.0114970483419413e-05,4.31028404821349e-06,-6.12909755956847e-05,-7.139926273416755e-05,-6.882629831519958e-06,2.8485893704961316e-05,2.9696631322228814e-05,8.681371205573042e-06,-3.236623440133642e-05,-0.0006302305065761289,-0.00024491060773944404,9.938177431013672e-06,-5.4413467678899055e-05,9.494732729986745e-05,1.784561262630229e-05,-5.1093708366615806e-05,6.4321882953944594e-06,4.143133814378221e-06,4.841800465650078e-05,-0.0002694470834063803,-6.376619290116527e-05,9.095677628132687e-05,-0.00013296181937968966,0.00010898659256665578,-2.22877227943554e-06,-0.00015013632571364777,0.0,5.2823664115420635e-05,0.00013037855497900923,0.0004430503102257708,0.0003466062118302575,0.00015156255012886694,0.00012123734121107452,5.794804410221331e-05,0.0,0.0,1.7319552571698347e-05,-0.0001317484590724719,0.00011936612464033932
2016-01-05,-0.00026656395096005055,-5.879142602125794e-05,-4.770335516921133e-05,-9.347059473856014e-05,-0.00020971184384110546,-8.202595424437418e-05,-8.741431019748979e-05,-5.225303223292296e-05,-4.967711827070283e-05,-0.00016060706964387902,-2.7759152201030194e-05,0.0,-0.00011291947518194904,-0.00025099098331595647,-0.0002331824870071627,-0.00018969413752655735,-0.00011606129629470017,0.0001725767624413203,1.2858728007917366e-06,-4.5576238333195734e-05,-0.0002106876317653885,-1.4200300693421583e-05,1.9213835089254574e-05,8.476922440294919e-05,-0.00018776163142237057,-4.531787526424435e-05,2.518016819524695e-06,1.3869250362123706e-05,4.6552603602010683e-05,-0.0001153338261664187,-0.0007369331627196951,-9.257982131956352e-05,-9.564746064892317e-05,-0.00017883848198120333,-1.571037753944613e-05,-1.4237093803737989e-05,-0.00014737132840978378,-0.00023731547291250295,1.6538752357376408e-05,8.462187456461652e-06,0.00027275081921011765,-5.1442432398913375e-06,0.00011145531925638047,-0.00013356219639642155,-0.0006274165100576828,-9.182079006937362e-05,0.0005154050024172756,0.0003792323387321473,0.00029603141682600035,0.00031567936679924785,0.00035115315064411675,0.0002287947170162439,0.00029031269148968515,0.00016520544568737844,0.0002396277004723522,0.0,0.0001824447956935141,0.0004520140701172942,0.0,0.0004440237805854556
2016-01-06,-0.0005398309124886549,-0.00011349007722898938,-0.0001781300835425278,-0.00012127557528598329,-0.00010954069925187515,-0.0001459624856510329,-0.00013928263599889747,-0.0001046510401679964,-8.252513730480292e-05,-0.0004680341460087064,-8.482622369239957e-05,-0.00017713508541512336,-0.00039700971050932394,-0.00042212144499143066,0.0,-0.0008136102786959583,-0.0003374709135366972,0.0001976476912826758,0.00010842339789819324,7.637975999433142e-06,-7.978308301972307e-05,-0.0001248770397798284,-2.2944426869641457e-05,-9.624196383105383e-06,-6.593957841896787e-05,9.335948135946444e-05,-2.501835673348753e-06,5.494320442879965e-05,-1.1849880539265063e-06,-5.5482321197250676e-05,-0.00016385235176775547,0.0002063442326954358,-8.069412899186815e-05,-4.180805575604218e-05,-7.043367790435378e-05,-0.00017508416152681432,-2.4094751042842192e-05,3.596170389541995e-05,-0.0001359520612876546,1.4953922224513192e-05,0.0003884882963684189,-3.5021652207578786e-05,-5.7656810226273496e-05,-7.429864662933557e-05,-0.0009259065571300635,-3.123156366360823e-05,0.00010374474281435389,0.00019357702480934661,0.0001506136995678273,-0.00024972210786241607,-6.279233512153785e-05,-0.0001316997470677056,-0.0002969152182479303,-0.00025149133253533185,0.0003370457991083316,0.00024332692196187868,0.00018286653449514504,-5.062870516161693e-05,3.529728987989713e-05,2.741222430159822e-05
2016-01-07,-0.00020031917332476748,-9.312341583423668e-05,-8.34936997455613e-05,-0.00011065912344117902,-0.00012716895850446066,-3.4914776563022814e-05,-1.4059046096492561e-05,-1.9860275749441564e-05,-9.610906242659936e-06,-0.00012405198746828403,3.8197180970137564e-05,-2.4599050467534407e-05,7.438085062805393e-05,3.190120606389031e-06,0.0,-0.0001302159162936626,1.8776789761351004e-05,-0.00010799801301936756,-0.0001158831132799014,3.7028582864635483e-06,3.984971136270005e-06,0.0,1.2231967969992028e-05,0.0001073201622292046,-1.0460684513113304e-05,6.671046373837537e-05,7.140475273200944e-05,9.28069644464403e-05,4.75396440141821e-06,2.057933556865647e-05,0.0004753317214496867,-0.00017574094799747826,-4.635722273298157e-06,-1.2388366488167968e-05,1.714706866148413e-05,-3.956503328732599e-05,-2.7766058462841232e-05,-0.00028840414039869,-0.00013505906585001317,8.179214969040285e-05,-0.0003560254844415121,5.4007254690774355e-06,5.9504769258113994e-05,-0.00015753536232819616,7.618781456194449e-05,-2.8117899267744768e-05,9.764915801533515e-05,0.00011113409637356882,0.0001535484058980858,0.0002382299440906589,0.00027220340955844705,0.00018549921664245462,0.00029171526331857794,0.0001255514720314105,-0.00040232120824357356,-0.00024126473358172118,0.0003087441298536188,0.00021009104918356204,-0.000295819247606492,8.56435305298595e-05
2016-01-08,2.413205683417429e-05,5.043916001527912e-06,-1.8277424515539206e-06,-3.250819219533314e-05,-3.843227705979354e-05,-8.285611441078257e-05,-3.0439926735151273e-05,-3.772070158423189e-05,-4.8208114442783175e-05,0.00017728060765350166,-6.0201018016058163e-05,0.0,-4.50885124595824e-05,0.00013619186560659906,-0.0005245805445817165,5.360178275409705e-05,0.0,-1.8424415589855127e-05,-1.4040373912682986e-05,-0.00010169345154665642,-0.00012803362514773113,-9.022339021850157e-05,-6.472210586955028e-05,-0.00021155323954635114,-0.00017397020664978226,-5.6010190663326206e-05,-9.320276986055857e-05,-8.29580491575346e-05,-2.5171308511591206e-05,-0.0001675262826792206,-0.0009272846662026835,-0.00019085039706186486,1.5610310438245224e-05,-0.00015980028035093074,-8.91388388141787e-06,-3.982697407680812e-05,-2.2768197308275973e-05,-0.00011419344515868741,7.648795417706538e-07,-8.18944001454091e-05,-0.00019270396050590673,-8.830309390252528e-05,6.35267784687237e-05,-7.78980226502149e-05,-0.0006297922819367666,-7.967546298159772e-05,-0.00016206713448428493,0.00015552021876565953,2.4492737545875212e-05,-0.00015786873306426494,-7.171025042089896e-05,-8.68594751965389e-05,-0.00022252445336658043,-0.00012767048395299205,0.00018913676509063357,0.0001443084958103125,0.0,-2.2795233957772644e-05,0.0004089975600357509,-2.2336981209085727e-05
2016-01-11,8.512830144248446e-05,6.42410728359246e-05,9.68161175930305e-05,0.00010518848576716423,6.557386505532647e-05,1.800323345725691e-05,3.3842600850450095e-05,4.224243903998883e-05,-3.68470313705326e-05,9.135759789757336e-05,-3.8709312308242627e-05,-4.2394463973886146e-06,-0.00011847750384678618,-4.829362865656879e-05,-1.7916648561915557e-05,0.00018405084555329625,-0.00036334248682963336,-0.00011936016150940388,-3.07963716921106e-05,-2.3269839530534406e-05,-2.9881601577077246e-05,-2.425821334393495e-05,-7.142660762686868e-06,-5.042805536461694e-05,-9.84283610749613e-05,-0.00010560939552615302,8.762292098920349e-05,0.00010720698989625477,7.928728926344676e-05,-3.853963241817566e-06,-0.000304166083821215,-6.253368706470147e-05,1.3271678521899596e-05,-7.21563788783539e-05,0.00013493227539063094,-4.254244663214843e-05,-4.48475869317786e-05,-0.00010411462178041912,2.4804101316759268e-05,0.00014576872408996486,-9.234448999466815e-05,-1.6821535101016408e-05,0.0003017513104769958,2.6731025472049998e-05,-0.00028451074779001115,-5.446121610637967e-05,0.0005130904593443866,8.4740036066292e-05,0.0001420667642051559,2.3292682978477806e-05,-0.00014919667146204134,-3.6048858237666344e-05,-2.3488999727720898e-05,8.626783704014075e-05,-0.00023294875893933466,-9.96821902142149e-05,0.00015684575592347556,6.300846230471476e-05,-3.6984528325817045e-05,0.00046994292471539095
2016-01-12,-0.00030841651622119773,2.588512661610724e-06,-2.967429090527324e-05,1.8471762758532164e-05,7.927223415852828e-05,7.894881161002039e-05,-0.00010727764134272139,1.6390038417341344e-05,-5.2902768184678685e-05,-4.174308002352871e-06,0.00012128162761113184,5.623219709547716e-05,9.262858669218845e-05,-5.686876584243413e-05,-7.805800654512142e-05,-0.0006193307301191341,0.00035296532237261954,2.0640304476187605e-05,0.00011175574916767793,3.8300999469081536e-05,0.0001126902508788735,-5.7038881361507235e-06,3.4178176975638595e-05,8.269592746602063e-05,-1.3358959134603979e-05,9.536210697066026e-06,2.181504733462915e-05,-2.610237626491076e-05,3.160371682826176e-05,1.423453027648506e-05,0.00023032708503237842,0.0002669293040659521,8.260850776310956e-05,-5.312932637774149e-05,-1.5461435378643717e-05,3.467045051747691e-05,-5.325154626900942e-05,-7.721774036114402e-05,1.7521095683987362e-05,-3.244926362132499e-05,0.00043956089551610395,8.575557555507739e-05,-7.3710339807868464e-06,8.395603110629397e-05,0.000609452627207698,-4.730577521280725e-05,0.000278838127868012,0.0001114279973746851,0.00010932535710082808,0.00020852203516682179,7.682529136321548e-05,0.00014927111483172293,0.0002051117616954786,-4.4171740064806096e-05,0.0001748981662678144,5.241192599430074e-05,0.0003811571869266795,4.618722575946133e-05,-3.772223871365638e-05,0.00037593591449019487
2016-01-13,0.00020597365692657835,-7.394765204427991e-05,-8.584812457244984e-05,-0.00012334239850542248,-0.0001247656571781997,-8.027860082781055e-05,8.986134881592102e-05,-1.5572527623049434e-05,5.506641867964182e-05,8.966844293284926e-05,-3.8077456692923335e-05,-0.0001242189481184888,-8.909918097484733e-05,-0.0002992876628332883,8.53803577150802e-05,0.0003440785184189479,-0.0001886637266842337,-0.0001519534795153404,-0.00010402464681755575,-4.8125741287005315e-05,2.8118808908523847e-05,3.682200943777707e-05,4.0205882751240444e-05,0.00012266980506776435,7.414767232893948e-05,-0.0001025518872080904,0.0,-7.96409780480502e-05,1.1959585106607252e-05,3.426106284549243e-05,-0.00024617342685052056,0.00024455629002007853,-3.576259981171245e-05,4.879550601727844e-05,4.09637645349255e-05,-0.00010819180956422552,2.7297242415416343e-05,-7.109250227574727e-05,-6.520650661363337e-05,-5.354044640399351e-05,0.000209765689199704,5.024216764716185e-05,-6.421942768703678e-05,1.1318765436591137e-05,0.00034822287083167346,2.7056190360853545e-05,-0.0003146501137692127,0.00011176840146197727,7.256790794008178e-06,-3.644488626263346e-05,-0.00015644630103074436,5.7449630629961024e-05,-0.00012309606971375064,-0.0001796396514562939,0.0005952989915438685,0.0003235804449460443,-0.00038510886356826643,8.138974960850812e-05,-0.00027085384693821595,-1.544746297000187e-05
2016-01-14,-0.0002031677015912981,-0.0002058403110015928,-0.00020168524339283147,-0.00015787918826650865,-0.00034397085539585503,-6.464575422177332e-05,-0.00013356369368644158,-0.00014249717335915537,-8.493812176011774e-05,-0.00017368286118296764,-0.00011567987439480878,-0.0002002774790773183,-0.00024045441104105682,-0.00032248247070563963,-0.0005691943804388859,-0.00043953693039534706,-7.78995869851388e-05,0.00019276144283012905,3.754199608242806e-05,-2.1201757343853103e-05,-2.541978722891669e-05,-5.856019721390677e-05,-3.8420358172460097e-05,-5.913330300097648e-05,-0.00017243593840013667,-3.1582319828072483e-05,9.0670786530291e-05,4.3740896316977234e-05,-1.872315113432705e-05,-3.466300214989898e-05,0.00032937805032360023,2.2705306737562996e-05,-7.276821036934589e-05,-0.00015729573955926998,-1.836020070235611e-05,-0.00021467807634623963,-8.40754121413815e-05,-7.725660650359301e-05,-0.00015432973377714504,3.9842231089079806e-05,-4.715963441131369e-05,-2.3290052961741704e-05,-0.00018515140414714884,-0.00013257763392451367,-0.0007277382285080367,-0.0001094681967007499,0.0005074670798591322,0.00039619970252632695,0.00034270109182084997,0.00038611632548324294,0.0007129687321883169,0.00041415044303254566,0.00035363103239924716,0.00027190457752112495,-7.349863422784405e-05,0.0,0.00046622736385064134,0.00040472620993238024,0.0,0.0007080669680890778
