,US10Y,US2Y,US5Y,DE10Y,DE2Y,DE5Y,FR10Y,IT3Y,AU10Y,AU3Y,JP10Y,GB10Y,KRW3Y,CAD10Y
1995-01-11,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008,0.07142857500000008
1995-01-12,0.0509847553711579,0.07986282068248782,0.07219471454277716,0.05750663544887105,0.07826057613330525,0.060942224762926614,0.07826057613330525,0.07826057613330525,0.055773020823368394,0.07347404378436403,0.1259021779153474,0.053562653335368415,0.07826057613330525,0.05675464946381834
1995-01-13,0.04611280634746002,0.08350551885800264,0.07818520231837085,0.05390625399185,0.07232663775913775,0.0583849235093021,0.07232663775913775,0.07232663775913775,0.0552807790522486,0.07385817817323495,0.15783106978819803,0.04838777690165264,0.07232663775913775,0.055240937724900165
1995-01-16,0.04518352234900144,0.0812837113935856,0.07847525466406646,0.051542864025282145,0.07119507030941698,0.05654751089122524,0.07119507030941698,0.07119507030941698,0.0544278224542786,0.0749345397106517,0.17302834217006197,0.04602147151466611,0.07119507030941698,0.053774678612170106
1995-01-17,0.04577479870282111,0.08301231273378244,0.07435970890772804,0.051540043617018104,0.07105817105876824,0.05631284044273247,0.07105817105876824,0.07105817105876824,0.05422129045931726,0.07497009665137788,0.1763685224317291,0.04549963467922168,0.07105817105876824,0.053708059390713714
1995-01-18,0.046907588651195466,0.0844288912782804,0.0729555076917709,0.051575201901461476,0.07088531699018127,0.056385779419325585,0.07088531699018127,0.07088531699018127,0.053306758755251746,0.07406552695015313,0.17746933592012085,0.04504463906003716,0.07088531699018127,0.05431951196776223
1995-01-19,0.047227110405314694,0.0844257889309592,0.07253490892886355,0.051285583524639626,0.06925940638502032,0.05630594270426775,0.06925940638502032,0.06925940638502032,0.05297472470641134,0.07421640667306637,0.18397239792595746,0.044527788597560625,0.06925940638502032,0.05549172407803757
1995-01-20,0.04741633373946407,0.0835797086014653,0.07189605642136886,0.05021820332740487,0.06838111162699605,0.055432311126076356,0.06838111162699605,0.06838111162699605,0.052953473121481125,0.07603241764215089,0.18819320945340468,0.044253548730282956,0.06838111162699605,0.05650029258626765
1995-01-23,0.04696560932035941,0.0825080455690763,0.07213597312855374,0.049682740857294926,0.06891884622479816,0.055372654757061816,0.06891884622479816,0.06891884622479816,0.05276512995598625,0.07639497237948756,0.1859737164305262,0.0438878864442533,0.06891884622479816,0.05863788746555892
1995-01-24,0.046421669618462405,0.08049409143088646,0.07390264569184753,0.050491597167811195,0.0683752052172647,0.05530969000789524,0.0683752052172647,0.0683752052172647,0.05251907072453257,0.07572309588852057,0.18847677427641185,0.04312457946812861,0.0683752052172647,0.060035961375912134
1995-01-25,0.04584252245804267,0.07907171591970731,0.07516193757811448,0.05079998420300436,0.06714695630002772,0.05549146509314374,0.06714695630002772,0.06714695630002772,0.05357916546708581,0.07574864128716868,0.19280166415836797,0.04302852699475615,0.06714695630002772,0.05988656347980073
1995-01-26,0.04575664808663928,0.07876562974201902,0.07668666926493714,0.050917393111969106,0.06657728137544841,0.05476466657196684,0.06657728137544841,0.06657728137544841,0.05454691956627006,0.07477188083171775,0.1950306136438943,0.043299630195880325,0.06657728137544841,0.059150816837748116
1995-01-27,0.04556368612246066,0.07736183144036954,0.0783827525500741,0.05053756741908317,0.06627714310448217,0.054546029250465734,0.06627714310448217,0.06627714310448217,0.05593031199555445,0.07589624857552107,0.19487092395521402,0.043282748067124725,0.06627714310448217,0.0585193304716206
1995-01-30,0.045393493992548384,0.07849034300815225,0.0803496609646181,0.04962748101365013,0.06612609616991699,0.05321896688031068,0.06612609616991699,0.06612609616991699,0.05731904190549193,0.07684871095602207,0.19201392188248353,0.04328114133873866,0.06612609616991699,0.05895285498645734
1995-01-31,0.045239163834240585,0.07823110664604818,0.07923358112710173,0.04971576088369211,0.06589161588032447,0.052703140914039895,0.06589161588032447,0.06589161588032447,0.05760735465943248,0.07935737590844524,0.19177809462529466,0.04316641407218617,0.06589161588032447,0.0594015514718307
1995-02-01,0.04588566703839999,0.07855920980806713,0.07568359785040532,0.04922890703671548,0.06571615941235061,0.051469548338240224,0.06571615941235061,0.06571615941235061,0.056273058511425514,0.08400545590395822,0.19263836166715914,0.04327582172262843,0.06571615941235061,0.06011573612993866
1995-02-02,0.04588444694989069,0.07617340440888902,0.07289421104282368,0.048650760761686056,0.06579229534375114,0.05012258942693542,0.06579229534375114,0.06579229534375114,0.05585914835521958,0.08805463966303886,0.19247977339773586,0.04467745172664368,0.06579229534375114,0.06203439314619713
1995-02-03,0.04597039501145757,0.07098417735863784,0.07295749301051083,0.04795375171031448,0.06635380535025999,0.04923429531634841,0.06635380535025999,0.06635380535025999,0.05562789909358957,0.09257224557493264,0.19091086258790238,0.04536253828855907,0.06635380535025999,0.06301112900621457
1995-02-06,0.04645040380010162,0.07745116822237262,0.07040435252581523,0.04694140282383023,0.06618816926110956,0.0486051382270387,0.06618816926110956,0.06618816926110956,0.05437616044743841,0.09168237856696347,0.19122251413109695,0.045814332353168855,0.06618816926110956,0.06229947113178201
1995-02-07,0.04613451666291324,0.0760774996886358,0.06956349301709666,0.04651359094916312,0.06589689442602667,0.04779208673170253,0.06589689442602667,0.06589689442602667,0.05268337806818567,0.09344877220609436,0.19415112995410103,0.04640325564291532,0.06589689442602667,0.0636446994942903
