,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI
1995-01-11,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005,0.05882353000000005
1995-01-12,0.16578156118024995,0.043715247637909994,0.045610852259475004,0.10789318211396288,0.043715247637909994,0.043715247637909994,0.043715247637909994,0.05643781834400001,0.043715247637909994,0.043715247637909994,0.043715247637909994,0.043715247637909994,0.043715247637909994,0.044116424995814994,0.043715247637909994,0.043715247637909994,0.09929244041120751
1995-01-13,0.1718927696709127,0.0387083750965514,0.0481145339109081,0.1520671505552014,0.0387083750965514,0.0387083750965514,0.0387083750965514,0.049031564572325,0.0387083750965514,0.0387083750965514,0.0387083750965514,0.0387083750965514,0.0387083750965514,0.03623601420499957,0.0387083750965514,0.0387083750965514,0.11686586770563898
1995-01-16,0.19374104202531514,0.03210373122910925,0.05272121943954299,0.15562706721193797,0.03210373122910925,0.03210373122910925,0.03210373122910925,0.061626348036635,0.03210373122910925,0.03210373122910925,0.03210373122910925,0.03210373122910925,0.03210373122910925,0.03253097981339001,0.03210373122910925,0.03210373122910925,0.15061232056335103
1995-01-17,0.2317103895608699,0.028337214659403698,0.05613595465616425,0.14457749757746355,0.028337214659403698,0.028337214659403698,0.028337214659403698,0.06507387748622499,0.028337214659403698,0.028337214659403698,0.028337214659403698,0.028337214659403698,0.028337214659403698,0.02450957245334854,0.028337214659403698,0.028337214659403698,0.16628333900321263
1995-01-18,0.2608382006869262,0.026420602630184607,0.06265775855016525,0.14586627279245162,0.026420602630184607,0.026420602630184607,0.026420602630184607,0.04711361220825,0.026420602630184607,0.026420602630184607,0.026420602630184607,0.026420602630184607,0.026420602630184607,0.026429930255272443,0.026420602630184607,0.026420602630184607,0.16646757816221702
1995-01-19,0.2740910887648469,0.024535041151726434,0.0521595704064315,0.16438303488325137,0.024535041151726434,0.024535041151726434,0.024535041151726434,0.03120115370760001,0.024535041151726434,0.024535041151726434,0.024535041151726434,0.024535041151726434,0.024535041151726434,0.027251331591575716,0.024535041151726434,0.024535041151726434,0.18102834120865346
1995-01-20,0.25109079713474436,0.025705909469311793,0.057280965212136756,0.16367262404216376,0.025705909469311793,0.025705909469311793,0.025705909469311793,0.03576206915870502,0.025705909469311793,0.025705909469311793,0.025705909469311793,0.025705909469311793,0.025705909469311793,0.036942801438377935,0.025705909469311793,0.025705909469311793,0.17248572896905037
1995-01-23,0.23476183368494338,0.02582423899733126,0.055854038353099066,0.18495989983570338,0.02582423899733126,0.02582423899733126,0.02582423899733126,0.0393395078914475,0.02582423899733126,0.02582423899733126,0.02582423899733126,0.02582423899733126,0.02582423899733126,0.0387405384919476,0.02582423899733126,0.02582423899733126,0.16227752131974235
1995-01-24,0.23264250802464526,0.02457360046366948,0.05614931758171207,0.20400474192286336,0.02457360046366948,0.02457360046366948,0.02457360046366948,0.04182618989883251,0.02457360046366948,0.02457360046366948,0.02457360046366948,0.02457360046366948,0.02457360046366948,0.039420407288853765,0.02457360046366948,0.02457360046366948,0.15564727667770456
1995-01-25,0.22434178179056533,0.024434860481456492,0.04980310857416789,0.21103916626516644,0.024434860481456492,0.024434860481456492,0.024434860481456492,0.04524503040917126,0.024434860481456492,0.024434860481456492,0.024434860481456492,0.024434860481456492,0.024434860481456492,0.037120736622507,0.024434860481456492,0.024434860481456492,0.16366676785151632
1995-01-26,0.21973553553815,0.024658346259419414,0.040768999276034786,0.2144299801061725,0.024658346259419414,0.024658346259419414,0.024658346259419414,0.04559242255694171,0.024658346259419414,0.024658346259419414,0.024658346259419414,0.024658346259419414,0.024658346259419414,0.035414831263940884,0.024658346259419414,0.024658346259419414,0.17281643062311072
1995-01-27,0.21794371069151985,0.02399769177554835,0.03755913471620415,0.20329423086222886,0.02399769177554835,0.02399769177554835,0.02399769177554835,0.044303634897955316,0.02399769177554835,0.02399769177554835,0.02399769177554835,0.02399769177554835,0.02399769177554835,0.04516835348526326,0.02399769177554835,0.02399769177554835,0.1877563266761394
1995-01-30,0.22747090915775742,0.023235227279453707,0.03163687744880512,0.20627696020835817,0.023235227279453707,0.023235227279453707,0.023235227279453707,0.04226631075605957,0.023235227279453707,0.023235227279453707,0.023235227279453707,0.023235227279453707,0.023235227279453707,0.06347856103309472,0.023235227279453707,0.023235227279453707,0.17328290357865517
1995-01-31,0.22852245721472467,0.0228691664085122,0.0307212966173946,0.2222411645270533,0.0228691664085122,0.0228691664085122,0.0228691664085122,0.04277808864625746,0.0228691664085122,0.0228691664085122,0.0228691664085122,0.0228691664085122,0.0228691664085122,0.10038554748945404,0.0228691664085122,0.0228691664085122,0.1237905888105214
1995-02-01,0.23306481779835483,0.022275519298388467,0.025651082757528598,0.24738315075551742,0.022275519298388467,0.022275519298388467,0.022275519298388467,0.04497181135752627,0.022275519298388467,0.022275519298388467,0.022275519298388467,0.022275519298388467,0.022275519298388467,0.116125384251577,0.022275519298388467,0.022275519298388467,0.08777300510257188
