,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,KOSPI,OMX,SGX,FTSE_JSE,RTS,NASDAQ,NIKKEI
2016-01-01,-0.0022579033711958097,-0.0009307371265022532,-0.0014329006046620142,-0.0006281238761749143,-0.0013505619039212912,-3.177320927611984e-05,-0.00013377365576923802,-0.0006129680656081697,-0.0014390670624507798,-0.00030353525497947554,-0.0010553362944791583,-0.0006420730817710424,-0.003869604250830456,-0.0006775728567641881,-0.0005124402348095029,-0.003594416363143092,-0.0007456920451342255
2016-01-04,0.00023295959083961788,6.427589585113163e-05,6.100889886262241e-05,8.257378450811129e-05,0.000360335153688499,-0.0006075784019046811,-2.989986857817846e-05,0.00016671752942809943,0.00031192782246469236,-1.7469302469217226e-05,0.00027305845488540936,-4.95007760783203e-05,-0.0005738063854798973,0.00010518545541172603,0.00040233079925741004,-0.0009133829639106196,-2.507174391862347e-05
2016-01-05,-0.0022291507158813573,-0.0001710910454414508,-0.00018073286880123992,-0.0002508818005399458,-0.0009014581946342192,-0.0004223638004296166,-0.0002230816396276834,-0.00019314955404513365,-0.000943057683143377,-0.00015486042866008965,-0.0001749367392491507,0.0,-0.001311749590825867,-0.0002746548608215348,-0.0012509529766331364,-0.0016494383341805537,-0.00020954669002801768
2016-01-06,-0.004418668851970408,-0.00032309216058315526,-0.0006274348754981481,-0.0003206437280526477,-0.0005129566544310111,-0.0006724317586443916,-0.0003836902512176361,-0.0004052609208858504,-0.0015909061380970126,-0.00047101546999642256,-0.0005343426800173724,-0.00043757039954855735,-0.004734506496812078,-0.00042460864158812305,0.0,-0.007095496851046701,-0.0006215956510655294
2016-01-07,-0.0017207774400373368,-0.0002877199947913157,-0.00030218277915318594,-0.00032442522860984377,-0.0005841390585349396,-0.00015172666055019026,-4.48959189202798e-05,-9.386925043195416e-05,-0.00019290880516281437,-0.00014766765921197345,0.0002398765017455206,-6.409255833385397e-05,0.0009756647249376815,3.1007471146948248e-06,0.0,-0.0012704187645450117,3.507500121451963e-05
2016-01-08,0.00021259403087320802,1.8279731588076044e-05,-7.118039038046641e-06,-0.0001028313060990773,-0.00016826333299605202,-0.0004126683047187623,-0.00010400202355555906,-0.00016078663012130241,-0.001062662060536644,0.00025018500106853913,-0.00036906485573408,0.0,-0.0005890065705101291,0.00014558340499951647,-0.0027479013725749545,0.0004794187582471109,0.0
2016-01-11,0.0008272917528755444,0.00025279785423774453,0.00042266848214285614,0.00033425089353890635,0.0002790127057213499,9.684921990793146e-05,0.00011456782700578375,0.00018572173327331202,-0.0008195139756611564,0.00014515168190594942,-0.00023753966364665094,-1.1885808383784817e-05,-0.0015092719028132104,-5.46618287947335e-05,-0.00010528509534934113,0.001482553041926286,-0.0009412059039598631
2016-01-12,-0.0032769424976513938,1.0190204880599794e-05,-0.00013570491326584324,6.73963116958956e-05,0.00030989240664159624,0.0004522332465672386,-0.00038018350312537115,7.451427037888776e-05,-0.0012188559639159143,-5.7363351133001235e-06,0.0007456063416813084,0.00014910046875390835,0.0011872798547985476,-6.40776295206519e-05,-0.0005234145453700464,-0.004615581093806066,0.001017227157230247
2016-01-13,0.0025766158435814907,-0.0003008197526754658,-0.0004134573930090135,-0.0004388631198428397,-0.0004361043421854228,-0.0004248475615322367,0.0003283703460269939,-7.058049566683507e-05,0.0012764711339244455,0.00011412469452954114,-0.00024382602190339917,-0.00034213814472024764,-0.0011409234261679157,-0.0003220454266165616,0.0005799361061103334,0.0028787637623517355,-0.0006837525431915984
2016-01-14,-0.002966353657005454,-0.0008238278960805952,-0.000969761412194789,-0.0006100834777385855,-0.0011635479857813225,-0.0002935908592648749,-0.0005342785063261438,-0.0006126660912840009,-0.0020336076746960132,-0.0002186575161877306,-0.0006976022519283843,-0.0005392253540569313,-0.0030836280153317135,-0.0003555076118466731,-0.004020459420153303,-0.003993043952380809,-0.00030421208820717967
2016-01-15,0.0,-6.140305492665594e-05,4.63023865176273e-05,-0.0001277603348931698,-0.0007950243184339009,-0.00010342856538118,-0.00016320571994002825,-3.241555957785107e-05,-0.000740852199539478,-0.00015050286052286946,1.6593895733045867e-05,-1.2358344639698262e-05,-0.0026988322902374746,8.545609527956122e-05,-0.0007414575644114885,0.0,-0.0004972397890007677
2016-01-18,-0.00015897590498948236,0.0003998142191537807,0.00038983126939107985,0.0005500087328228993,0.00022149148859859982,0.00023433336491416636,0.00011296164136062365,0.00038058077329387467,-0.0004156904006596072,0.00020564750525305363,0.00021475406571872557,0.0004539405715232109,0.0025657874893653615,0.0004182156770139402,0.001228014623235532,0.0001291949818794958,0.00035104044640969214
2016-01-19,-0.001370222660380841,-0.000982679160354958,-0.0008506321798196145,-0.0009785782939191552,-0.0020783099399303787,-0.00035391307947263667,-0.00034442608827373066,-0.0008699425232508329,-0.0007347815218187267,9.082487303891446e-06,-0.0010503455313779586,-0.0006848736728383581,-0.0037881343155820152,-0.0007743318776064238,-0.003039652139042133,-0.00037004649670862585,-0.0012513867199560207
2016-01-20,0.0004621117560846386,0.0006047854495108288,0.0005962227103480444,0.0005671683221481772,0.002104000210975762,0.00016993454659119454,0.0004043531809291975,0.00041895338733464294,0.00026315788758258976,0.0001538468103303328,0.0001988870833256668,0.0003790177853009042,-0.00033595359148823876,2.3403316331431575e-05,0.0005774577482067406,-8.887328669593529e-05,-0.0006099920284126945
2016-01-21,0.0029009481030269515,0.0008839923741394435,0.0005769090709539725,0.0008950708574072805,0.0009397373784061973,0.00037108756437197844,0.0007833590588382764,0.0005997670862888739,0.0004419477673640038,0.00030298498048459327,0.0007622780489041446,0.0008369867919335329,0.0037281515394192344,0.0009517848875637004,0.005246273613634032,0.003780409002552558,0.0017072118742491546
2016-01-22,-0.0022194150536184406,-0.00023630352998815857,-0.00015055639456319964,-0.0001544733487317699,-0.000981219796475985,0.0004930964131744166,-0.0005061319957638317,-0.00015250262628633995,0.0,-0.0001323268253662634,0.00024236916334485282,-0.0001538722946050484,0.000379202775618398,-0.0004383083939432113,-0.0006666911650360729,-0.0018023791244908597,0.0007333833982921809
2016-01-25,0.00195329937295867,0.00028139337741501787,0.000269074849231821,0.0002945786010534358,0.000624058013702076,-0.000343768256435445,0.0004388646048162524,0.00018479441069661052,-0.001181525247530259,0.0002657366825354302,-0.0005139790510467649,0.00037909617687172385,-0.0013775241221237835,0.0002106161052307182,0.00042169833497158235,0.001283885080843392,-0.0009784067043961593
2016-01-26,-0.001570635275340989,6.058998232735748e-05,5.8747007645615944e-05,0.0001528328544864315,-0.0003280508526721664,0.00011225903235681574,3.174592377795191e-05,0.0001911714001280532,0.0021941750269742393,9.608377504631038e-05,0.00048150075994315256,-0.00013586929705249629,0.001355137506211429,0.00027462660920021386,0.001309180619969116,-0.003029691533659892,0.0010820811191800796
2016-01-27,0.0004460755128309795,-0.0007095830949455708,-0.000645493989339403,-0.0003753401029867431,-0.001193722903636529,7.150395593732898e-05,0.0005212194432880696,-0.00013281238894940724,0.0003625902556287389,0.00021219831440116185,7.66036472203536e-06,-0.0005904109765557394,0.00011712495060352226,0.0007148707690078594,0.0010189213198656033,0.0008404001412779925,-0.00019779793755337726
2016-01-28,0.003904411252513849,0.000702096896325094,0.0003802687105760905,0.000707132864712327,0.000876394987088583,0.00022824429064250565,0.0005374159793100271,0.0006200703066061336,0.0038131603290769683,0.0007952763658220501,0.0001925909610001339,0.00042797274838120525,0.0029376705405322777,0.00021578570525672967,0.001105412065062608,0.0032149963453295335,0.001336885930425394
2016-01-29,0.00010064418610497073,-0.0001262148456635365,-4.6408413706873494e-05,-0.0001349688299756166,-0.00027059995908743485,0.00019766699865870075,-0.0005166804097936973,-1.8085713209419285e-05,0.0003420653963108924,0.0,0.0001833068401516146,-0.0002507598813680183,0.00023408841885308473,-0.000204712950427849,-0.0006240527018617512,0.000825116179893887,0.0005948699275459667
2016-02-01,-0.0028822041865170086,-0.0006840697608001099,-0.0004919447434236907,-0.0007562184365249852,-0.0012953213322646324,-0.0003423275646461545,-0.00042831917891205697,-0.0005799575555797964,-0.003945783288137166,-0.000493401988918714,-0.00023216680823995835,-0.00035429487020935505,-0.002588737314635789,-0.0007325912057932352,-0.001579384446646175,-0.00279380266917471,-0.00020243005030956586
2016-02-02,0.0009502868634497393,-0.0005141881929702892,-0.0003602553563393874,-0.0004119842740876347,-0.0013533043962814138,-0.0006855891643675206,0.00040156156924303285,-0.00032680411330197217,0.0020524045079175486,0.00016335763598872963,-0.00045740020339647843,-0.000293056377002463,-0.002814904596913769,0.00042095130483688086,2.0586074644831758e-05,-0.0005786440820270056,-0.0011862453208945603
