,SP500,ESTOXX50,DAX,CAC40,FTSEMIB,ASXPI200,SPTSX60,FTSE100,IBOV,FTSE,OMX,FTSE_JSE,NASDAQ,NIKKEI
1996-01-11,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994,0.07142857499999994
1996-01-12,0.0047881392677160085,0.00905867327705528,0.01938095451739515,0.01955410042355105,0.00905867327705528,0.00905867327705528,0.00905867327705528,0.8267638241106879,0.008715014803000664,0.009528228822940672,0.010914452429575568,0.010199072148700286,0.00905867327705528,0.0448628392708017
1996-01-15,0.0018784313276949667,0.0034891039628825588,0.008516716482147765,0.0071796812215359235,0.0034891039628825588,0.0034891039628825588,0.0034891039628825588,0.8628266050589335,0.0033056664327978367,0.0038105074737952334,0.004273167363973692,0.006263266447597184,0.0034891039628825588,0.08450045528377027
1996-01-16,0.0011454905478352386,0.0018832422626592986,0.007079834739788672,0.002987144197761892,0.0018832422626592986,0.0018832422626592986,0.0018832422626592986,0.8673652240632594,0.0018330543441216235,0.002194935194984959,0.0014725923495724003,0.005673550063978571,0.0018832422626592986,0.1008319571604991
1996-01-17,0.0010636030679363987,0.0018757429036551192,0.00991493660221677,0.00221480389716718,0.0018757429036551192,0.0018757429036551192,0.0018757429036551192,0.7626665937220369,0.0016971894606379668,0.0031865605943941296,0.0013276611875642553,0.008843842454077218,0.0018757429036551192,0.19970610728068547
1996-01-18,0.0013664579010034409,0.002309590243892644,0.01184692628823291,0.002443682182057133,0.002309590243892644,0.002309590243892644,0.002309590243892644,0.6334967199917958,0.00196618714884824,0.00431721951534509,0.0018777370820252312,0.016952363420308487,0.002309590243892644,0.31418475415437164
1996-01-19,0.0020671629253494984,0.003577346261264967,0.01395619355105732,0.007539157746639481,0.003577346261264967,0.003577346261264967,0.003577346261264967,0.38873039925722963,0.003455099275457712,0.007619996171788707,0.0033782589973254794,0.05939813209921237,0.003577346261264967,0.4959688626777245
1996-01-22,0.002363259632576919,0.004035189013598724,0.018253622954666905,0.019255610314826824,0.004035189013598724,0.004035189013598724,0.004035189013598724,0.30851640053329304,0.004134089373461047,0.008568958567747247,0.0038454873024667724,0.09987826980231031,0.004035189013598724,0.5150083494786932
1996-01-23,0.002789155679769015,0.004061328025769749,0.023290298453623664,0.018204811972475216,0.004061328025769749,0.004061328025769749,0.004061328025769749,0.2734754730469821,0.00626447053087651,0.008609418085055073,0.004671686370201223,0.07726113085304628,0.004061328025769749,0.5651269070858221
1996-01-24,0.0019413292199255171,0.0028802829830012187,0.020889118259470863,0.006719157339618378,0.0028802829830012187,0.0028802829830012187,0.0028802829830012187,0.19639957941839284,0.0038837446626508432,0.004460176267700893,0.003469053422938092,0.056931172494309366,0.0028802829830012187,0.6909052507011706
1996-01-25,0.0017330421338393055,0.0030035598439843427,0.017631942811570427,0.008468643735150301,0.0030035598439843427,0.0030035598439843427,0.0030035598439843427,0.16633046606210053,0.003654405607757697,0.0047114081918142306,0.0035629005074001674,0.06539567976527928,0.0030035598439843427,0.7134937093254565
1996-01-26,0.0017236988404607052,0.0021994135085590186,0.01746930774074347,0.010087437730724506,0.0021994135085590186,0.0021994135085590186,0.0021994135085590186,0.322144958806155,0.0031368410657962435,0.004217698346778972,0.0032284131038976737,0.07548557295167609,0.0021994135085590186,0.5515089956517935
1996-01-29,0.0014140046971658799,0.0017086886782403073,0.016250921563556002,0.009681236464123728,0.0017086886782403073,0.0017086886782403073,0.0017086886782403073,0.49609714299892127,0.0037631322427202577,0.0033374524544439203,0.0026759693924215205,0.11256435142172905,0.0017086886782403073,0.34567232407465814
1996-01-30,0.0011601572985910646,0.0015526292956913,0.014204387222120292,0.006766088509679425,0.0015526292956913,0.0015526292956913,0.0015526292956913,0.4977902228955167,0.00351405705861944,0.002872505089354327,0.00226402221473844,0.22209407025947095,0.0015526292956913,0.2415713486137996
1996-01-31,0.0012511636581021284,0.0017405927922101655,0.013860761249043216,0.011511546114183625,0.0017405927922101655,0.0017405927922101655,0.0017405927922101655,0.5032089854129952,0.004007095688013973,0.004050553565911467,0.00279634307019831,0.21117334572805926,0.0017405927922101655,0.2394372480780364
1996-02-01,0.0010748997186702325,0.001416188831987205,0.013273694448175966,0.006351465026163669,0.001416188831987205,0.001416188831987205,0.001416188831987205,0.40084406996019256,0.003227217167781233,0.0029188986845385067,0.0021783351936917267,0.34595058173073373,0.001416188831987205,0.2170998951090484
1996-02-02,0.0009038843928091478,0.0012705564218045235,0.012075842575201808,0.0046894237710741315,0.0012705564218045235,0.0012705564218045235,0.0012705564218045235,0.26892987452735456,0.0022919478481627097,0.002300941423571381,0.0013454552384838145,0.5318377896801264,0.0012705564218045235,0.16927206161241243
1996-02-05,0.0010720903946513278,0.001573309612857656,0.01586165455906714,0.009914737127873769,0.001573309612857656,0.001573309612857656,0.001573309612857656,0.20069521446098848,0.0018715433117634879,0.0032376066976911922,0.0017834715228660287,0.4742892844555843,0.001573309612857656,0.2834078451711232
1996-02-06,0.0011385263134348722,0.0014944740619796807,0.023859101606583416,0.011580610668901281,0.0014944740619796807,0.0014944740619796807,0.0014944740619796807,0.18065038963395055,0.0018454447236169334,0.0022688344760795733,0.0021577882152946887,0.406073782326339,0.0014944740619796807,0.362953142321471
1996-02-07,0.001161870317347155,0.0013891075036201294,0.03196396560972617,0.014282880910243672,0.0013891075036201294,0.0013891075036201294,0.0013891075036201294,0.20782049217947077,0.0020134526740362762,0.0035946928666990108,0.0023990148814869777,0.35459845723948435,0.0013891075036201294,0.3752196279638984
1996-02-08,0.0011463887200979814,0.0013084135220629062,0.04195738950971424,0.028112777577957954,0.0013084135220629062,0.0013084135220629062,0.0013084135220629062,0.3730292312047418,0.002244853109429915,0.0036749112343169433,0.002572222264271045,0.2396240402664964,0.0013084135220629062,0.3010961253602526
1996-02-09,0.0009134544344203212,0.0010967360591691956,0.05992500121146461,0.05872110307130178,0.0010967360591691956,0.0010967360591691956,0.0010967360591691956,0.5636738238420955,0.002055760927096783,0.0020445346656316134,0.001769449779580582,0.12192080660683184,0.0010967360591691956,0.18349238601501933
1996-02-12,0.000582471485548885,0.0008776238914593914,0.040868805324380295,0.055875567141253614,0.0008776238914593914,0.0008776238914593914,0.0008776238914593914,0.6485325766405267,0.002201602292966631,0.0014637273727636944,0.0008398992159756443,0.12944661084019568,0.0008776238914593914,0.11580062134907614
1996-02-13,0.0006917568316652062,0.0010181117907492431,0.03326662493814741,0.04069197983926783,0.0010181117907492431,0.0010181117907492431,0.0010181117907492431,0.4947003806068483,0.002874249286925681,0.0016426290548828323,0.0009336674085006225,0.341878637324532,0.0010181117907492431,0.07822951894330761
1996-02-14,0.0007138754122835585,0.0010433497437049518,0.027346361726141192,0.018634354806326553,0.0010433497437049518,0.0010433497437049518,0.0010433497437049518,0.20796863445838693,0.0030056750695172537,0.0014861880338039107,0.0007484591421728893,0.6656222853260244,0.0010433497437049518,0.06925741747854912
1996-02-15,0.0007040868384519674,0.0010731476548696312,0.02961721456259291,0.02947366035597035,0.0010731476548696312,0.0010731476548696312,0.0010731476548696312,0.1833631363420477,0.003115191277757579,0.0014665099438035119,0.000713807536522524,0.6463862334229316,0.0010731476548696312,0.09979442103804934
1996-02-16,0.0007873943804991831,0.0011498100286504464,0.024836689877396453,0.022942056593196418,0.0011498100286504464,0.0011498100286504464,0.0011498100286504464,0.09861436385547576,0.004271832151766898,0.0013824578547377156,0.0006556443276489684,0.6620326633744391,0.0011498100286504464,0.1787278556224962
1996-02-19,0.000821046844523703,0.0011807534658165976,0.025247984745400975,0.018007946088374468,0.0011807534658165976,0.0011807534658165976,0.0011807534658165976,0.10048608757595612,0.005818476593630294,0.0012727709156404063,0.0006320203479769707,0.6636225113830259,0.0011807534658165976,0.1781873991096216
1996-02-20,0.0035758636080079928,0.0010016699635785878,0.03321395632400925,0.01914659482308951,0.0010016699635785878,0.0010016699635785878,0.0010016699635785878,0.10446738790204277,0.006620162039036224,0.0011244760869496334,0.0005631356347073133,0.657517121713869,0.0010016699635785878,0.16876295004940575
1996-02-21,0.0008158760710948412,0.000757350854722507,0.04083817644298859,0.014407890685075931,0.000757350854722507,0.000757350854722507,0.000757350854722507,0.11295512336501444,0.00697276964616675,0.0007973066742383714,0.0004537134934953768,0.712475443062688,0.000757350854722507,0.1064969440126129
1996-02-22,0.000520391466194071,0.0006242427340803111,0.023375750710470232,0.003726579902547236,0.0006242427340803111,0.0006242427340803111,0.0006242427340803111,0.0645565790605211,0.006903537497907509,0.0006112841456738613,0.000350773815288441,0.822700935043728,0.0006242427340803111,0.074132957547605
1996-02-23,0.0005558384278083351,0.0007399354928576701,0.022193621838396477,0.0035256490548176214,0.0007399354928576701,0.0007399354928576701,0.0007399354928576701,0.15271465755255562,0.00480510280950954,0.0007053847106567567,0.00036245989937264166,0.6618140845085347,0.0007399354928576701,0.1496235230276171
1996-02-26,0.0005924013194018459,0.000800178955265888,0.015488903495698578,0.002914481157115125,0.000800178955265888,0.000800178955265888,0.000800178955265888,0.28554800116596485,0.003335114282473147,0.0007864340395901479,0.00035459285451298883,0.43946774109205144,0.000800178955265888,0.2475114356218305
1996-02-27,0.0006107162750538775,0.0008307057689169248,0.00945342751882551,0.0036543819211699215,0.0008307057689169248,0.0008307057689169248,0.0008307057689169248,0.401980215975312,0.003520317581738756,0.0008169133859114941,0.00039269530789812337,0.3391704245968665,0.0008307057689169248,0.23624738398153067
1996-02-28,0.0006471010469576242,0.000881634340779451,0.006118442339833071,0.0035418500064666484,0.000881634340779451,0.000881634340779451,0.000881634340779451,0.2737450894225436,0.003829210132383674,0.0010122340028816386,0.00045069660102187826,0.26716907947399166,0.000881634340779451,0.43907812956214726
1996-02-29,0.0007106694556886995,0.0009126957699802066,0.0048602022484648824,0.0026312160964979125,0.0009126957699802066,0.0009126957699802066,0.0009126957699802066,0.17574751268789524,0.004084781280191092,0.001072284056226675,0.0004849956142296303,0.2413656804955065,0.0009126957699802066,0.5644791772168033
1996-03-01,0.0006905502171154885,0.0008139489504074235,0.004152050737475754,0.0027916013924038047,0.0008139489504074235,0.0008139489504074235,0.0008139489504074235,0.19083099243611706,0.009544533679117206,0.0008682901174702996,0.00045109948974018655,0.3516658173409985,0.0008139489504074235,0.4349353185202385
1996-03-04,0.0007082117326060089,0.0008662214102718921,0.005026429994821934,0.0019272362133161494,0.0008662214102718921,0.0008662214102718921,0.0008662214102718921,0.1331727301908546,0.0094915087113374,0.0009754219096183765,0.00046358508396742576,0.4562232842359468,0.0008662214102718921,0.38768047868138383
